SwimmerID,TrainerID,FirstName,LastName,PassportNumber,Gender,BirthDate,CareerStart,Rank,Сountry,DopingRec,SwimName,age
36344,294,"Gail","Langan","enoxVU9MCiV7","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"GailLangan",22
36369,294,"Gail","McDuall","nfm1tZ9MCiV7","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"GailMcDuall",22
36468,294,"Gail","Tunuy","gs1iW89MCiV7","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"GailTunuy",22
36486,294,"Gail","Wimpeney","J6w8aU9MCiV7","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"GailWimpeney",22
38409,742,"Godart","Antliff","uHnMhZgdmrSc","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"GodartAntliff",22
38437,742,"Godart","Botly","YQaqFggdmrSc","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"GodartBotly",22
38448,742,"Godart","Cammoile","haiKGCgdmrSc","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"GodartCammoile",22
38449,742,"Godart","Carlow","iXhliagdmrSc","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"GodartCarlow",22
38526,742,"Godart","Haining","qEARalgdmrSc","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"GodartHaining",22
38527,742,"Godart","Hallowes","hfR1FtgdmrSc","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"GodartHallowes",22
38549,742,"Godart","Husset","jg88GvgdmrSc","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"GodartHusset",22
38568,742,"Godart","Langan","enoxVUgdmrSc","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"GodartLangan",22
38593,742,"Godart","McDuall","nfm1tZgdmrSc","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"GodartMcDuall",22
38692,742,"Godart","Tunuy","gs1iW8gdmrSc","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"GodartTunuy",22
38710,742,"Godart","Wimpeney","J6w8aUgdmrSc","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"GodartWimpeney",22
38716,447,"Goran","Grishechkin","MHfC9Oz","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"GoranGrishechkin",22
39052,751,"Gwendolyn","Antliff","uHnMhZNF6JvK","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"GwendolynAntliff",22
39080,751,"Gwendolyn","Botly","YQaqFgNF6JvK","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"GwendolynBotly",22
39091,751,"Gwendolyn","Cammoile","haiKGCNF6JvK","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"GwendolynCammoile",22
39092,751,"Gwendolyn","Carlow","iXhliaNF6JvK","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"GwendolynCarlow",22
39170,751,"Gwendolyn","Haining","qEARalNF6JvK","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"GwendolynHaining",22
39171,751,"Gwendolyn","Hallowes","hfR1FtNF6JvK","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"GwendolynHallowes",22
39193,751,"Gwendolyn","Husset","jg88GvNF6JvK","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"GwendolynHusset",22
39212,751,"Gwendolyn","Langan","enoxVUNF6JvK","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"GwendolynLangan",22
39237,751,"Gwendolyn","McDuall","nfm1tZNF6JvK","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"GwendolynMcDuall",22
39336,751,"Gwendolyn","Tunuy","gs1iW8NF6JvK","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"GwendolynTunuy",22
39354,751,"Gwendolyn","Wimpeney","J6w8aUNF6JvK","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"GwendolynWimpeney",22
39674,789,"Hadleigh","Cammoile","beW5nfHsvo","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"HadleighCammoile",22
45373,536,"Husain","Antliff","uHnMhZsmD6MZ","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"HusainAntliff",22
45401,536,"Husain","Botly","YQaqFgsmD6MZ","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"HusainBotly",22
45412,536,"Husain","Cammoile","haiKGCsmD6MZ","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"HusainCammoile",22
45413,536,"Husain","Carlow","iXhliasmD6MZ","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"HusainCarlow",22
45490,536,"Husain","Haining","qEARalsmD6MZ","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"HusainHaining",22
45491,536,"Husain","Hallowes","hfR1FtsmD6MZ","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"HusainHallowes",22
45513,536,"Husain","Husset","jg88GvsmD6MZ","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"HusainHusset",22
45533,536,"Husain","Langan","enoxVUsmD6MZ","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"HusainLangan",22
45558,536,"Husain","McDuall","nfm1tZsmD6MZ","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"HusainMcDuall",22
45657,536,"Husain","Tunuy","gs1iW8smD6MZ","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"HusainTunuy",22
45675,536,"Husain","Wimpeney","J6w8aUsmD6MZ","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"HusainWimpeney",22
48538,804,"Jackquelin","Antliff","uHnMhZDztjwM","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"JackquelinAntliff",22
48567,804,"Jackquelin","Botly","YQaqFgDztjwM","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"JackquelinBotly",22
48578,804,"Jackquelin","Cammoile","haiKGCDztjwM","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"JackquelinCammoile",22
48579,804,"Jackquelin","Carlow","iXhliaDztjwM","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"JackquelinCarlow",22
48656,804,"Jackquelin","Haining","qEARalDztjwM","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"JackquelinHaining",22
48657,804,"Jackquelin","Hallowes","hfR1FtDztjwM","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"JackquelinHallowes",22
48679,804,"Jackquelin","Husset","jg88GvDztjwM","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"JackquelinHusset",22
48698,804,"Jackquelin","Langan","enoxVUDztjwM","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"JackquelinLangan",22
48723,804,"Jackquelin","McDuall","nfm1tZDztjwM","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"JackquelinMcDuall",22
48822,804,"Jackquelin","Tunuy","gs1iW8DztjwM","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"JackquelinTunuy",22
48840,804,"Jackquelin","Wimpeney","J6w8aUDztjwM","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"JackquelinWimpeney",22
51706,718,"Joana","Antliff","uHnMhZtPX2rj","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"JoanaAntliff",22
51734,718,"Joana","Botly","YQaqFgtPX2rj","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"JoanaBotly",22
51745,718,"Joana","Cammoile","haiKGCtPX2rj","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"JoanaCammoile",22
51746,718,"Joana","Carlow","iXhliatPX2rj","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"JoanaCarlow",22
51824,718,"Joana","Haining","qEARaltPX2rj","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"JoanaHaining",22
51825,718,"Joana","Hallowes","hfR1FttPX2rj","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"JoanaHallowes",22
51847,718,"Joana","Husset","jg88GvtPX2rj","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"JoanaHusset",22
51866,718,"Joana","Langan","enoxVUtPX2rj","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"JoanaLangan",22
51891,718,"Joana","McDuall","nfm1tZtPX2rj","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"JoanaMcDuall",22
51990,718,"Joana","Tunuy","gs1iW8tPX2rj","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"JoanaTunuy",22
52008,718,"Joana","Wimpeney","J6w8aUtPX2rj","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"JoanaWimpeney",22
53924,706,"Justus","Antliff","uHnMhZG5aGlF","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"JustusAntliff",22
53952,706,"Justus","Botly","YQaqFgG5aGlF","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"JustusBotly",22
53963,706,"Justus","Cammoile","haiKGCG5aGlF","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"JustusCammoile",22
53964,706,"Justus","Carlow","iXhliaG5aGlF","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"JustusCarlow",22
54041,706,"Justus","Haining","qEARalG5aGlF","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"JustusHaining",22
54042,706,"Justus","Hallowes","hfR1FtG5aGlF","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"JustusHallowes",22
54064,706,"Justus","Husset","jg88GvG5aGlF","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"JustusHusset",22
54083,706,"Justus","Langan","enoxVUG5aGlF","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"JustusLangan",22
54108,706,"Justus","McDuall","nfm1tZG5aGlF","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"JustusMcDuall",22
54208,706,"Justus","Tunuy","gs1iW8G5aGlF","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"JustusTunuy",22
54226,706,"Justus","Wimpeney","J6w8aUG5aGlF","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"JustusWimpeney",22
59319,867,"Levy","Antliff","uHnMhZCIh1fQ","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"LevyAntliff",22
59347,867,"Levy","Botly","YQaqFgCIh1fQ","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"LevyBotly",22
59358,867,"Levy","Cammoile","haiKGCCIh1fQ","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"LevyCammoile",22
59359,867,"Levy","Carlow","iXhliaCIh1fQ","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"LevyCarlow",22
59436,867,"Levy","Haining","qEARalCIh1fQ","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"LevyHaining",22
59437,867,"Levy","Hallowes","hfR1FtCIh1fQ","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"LevyHallowes",22
59459,867,"Levy","Husset","jg88GvCIh1fQ","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"LevyHusset",22
59479,867,"Levy","Langan","enoxVUCIh1fQ","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"LevyLangan",22
59504,867,"Levy","McDuall","nfm1tZCIh1fQ","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"LevyMcDuall",22
59603,867,"Levy","Tunuy","gs1iW8CIh1fQ","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"LevyTunuy",22
59621,867,"Levy","Wimpeney","J6w8aUCIh1fQ","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"LevyWimpeney",22
60266,281,"Lon","Mahy","5EThmdt","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"LonMahy",22
62809,887,"Malinda","Antliff","uHnMhZ1hTiqG","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"MalindaAntliff",22
62837,887,"Malinda","Botly","YQaqFg1hTiqG","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"MalindaBotly",22
62848,887,"Malinda","Cammoile","haiKGC1hTiqG","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"MalindaCammoile",22
62849,887,"Malinda","Carlow","iXhlia1hTiqG","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"MalindaCarlow",22
62926,887,"Malinda","Haining","qEARal1hTiqG","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"MalindaHaining",22
62927,887,"Malinda","Hallowes","hfR1Ft1hTiqG","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"MalindaHallowes",22
62949,887,"Malinda","Husset","jg88Gv1hTiqG","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"MalindaHusset",22
62968,887,"Malinda","Langan","enoxVU1hTiqG","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"MalindaLangan",22
62994,887,"Malinda","McDuall","nfm1tZ1hTiqG","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"MalindaMcDuall",22
63093,887,"Malinda","Tunuy","gs1iW81hTiqG","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"MalindaTunuy",22
63111,887,"Malinda","Wimpeney","J6w8aU1hTiqG","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"MalindaWimpeney",22
71996,858,"Nick","Banton","TLeXqGtG","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"NickBanton",22
73587,310,"Norene","Antliff","uHnMhZsQdARi","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"NoreneAntliff",22
73615,310,"Norene","Botly","YQaqFgsQdARi","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"NoreneBotly",22
73626,310,"Norene","Cammoile","haiKGCsQdARi","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"NoreneCammoile",22
73627,310,"Norene","Carlow","iXhliasQdARi","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"NoreneCarlow",22
73704,310,"Norene","Haining","qEARalsQdARi","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"NoreneHaining",22
73705,310,"Norene","Hallowes","hfR1FtsQdARi","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"NoreneHallowes",22
73727,310,"Norene","Husset","jg88GvsQdARi","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"NoreneHusset",22
73747,310,"Norene","Langan","enoxVUsQdARi","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"NoreneLangan",22
73772,310,"Norene","McDuall","nfm1tZsQdARi","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"NoreneMcDuall",22
73871,310,"Norene","Tunuy","gs1iW8sQdARi","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"NoreneTunuy",22
73889,310,"Norene","Wimpeney","J6w8aUsQdARi","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"NoreneWimpeney",22
75808,720,"Parry","Antliff","uHnMhZoOfO9w","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"ParryAntliff",22
75836,720,"Parry","Botly","YQaqFgoOfO9w","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"ParryBotly",22
75847,720,"Parry","Cammoile","haiKGCoOfO9w","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"ParryCammoile",22
75848,720,"Parry","Carlow","iXhliaoOfO9w","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"ParryCarlow",22
75926,720,"Parry","Haining","qEARaloOfO9w","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"ParryHaining",22
75927,720,"Parry","Hallowes","hfR1FtoOfO9w","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"ParryHallowes",22
75949,720,"Parry","Husset","jg88GvoOfO9w","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"ParryHusset",22
75968,720,"Parry","Langan","enoxVUoOfO9w","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"ParryLangan",22
75993,720,"Parry","McDuall","nfm1tZoOfO9w","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"ParryMcDuall",22
76092,720,"Parry","Tunuy","gs1iW8oOfO9w","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"ParryTunuy",22
76110,720,"Parry","Wimpeney","J6w8aUoOfO9w","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"ParryWimpeney",22
78340,401,"Phillip","Antliff","uHnMhZV4qSuV","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"PhillipAntliff",22
78368,401,"Phillip","Botly","YQaqFgV4qSuV","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"PhillipBotly",22
78379,401,"Phillip","Cammoile","haiKGCV4qSuV","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"PhillipCammoile",22
78380,401,"Phillip","Carlow","iXhliaV4qSuV","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"PhillipCarlow",22
78457,401,"Phillip","Haining","qEARalV4qSuV","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"PhillipHaining",22
78458,401,"Phillip","Hallowes","hfR1FtV4qSuV","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"PhillipHallowes",22
78480,401,"Phillip","Husset","jg88GvV4qSuV","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"PhillipHusset",22
78500,401,"Phillip","Langan","enoxVUV4qSuV","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"PhillipLangan",22
78525,401,"Phillip","McDuall","nfm1tZV4qSuV","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"PhillipMcDuall",22
78624,401,"Phillip","Tunuy","gs1iW8V4qSuV","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"PhillipTunuy",22
78642,401,"Phillip","Wimpeney","J6w8aUV4qSuV","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"PhillipWimpeney",22
79928,641,"Ravid","Antliff","uHnMhZpRNde3","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"RavidAntliff",22
79956,641,"Ravid","Botly","YQaqFgpRNde3","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"RavidBotly",22
79967,641,"Ravid","Cammoile","haiKGCpRNde3","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"RavidCammoile",22
79968,641,"Ravid","Carlow","iXhliapRNde3","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"RavidCarlow",22
80046,641,"Ravid","Haining","qEARalpRNde3","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"RavidHaining",22
80047,641,"Ravid","Hallowes","hfR1FtpRNde3","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"RavidHallowes",22
80069,641,"Ravid","Husset","jg88GvpRNde3","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"RavidHusset",22
80088,641,"Ravid","Langan","enoxVUpRNde3","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"RavidLangan",22
80113,641,"Ravid","McDuall","nfm1tZpRNde3","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"RavidMcDuall",22
80212,641,"Ravid","Tunuy","gs1iW8pRNde3","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"RavidTunuy",22
80230,641,"Ravid","Wimpeney","J6w8aUpRNde3","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"RavidWimpeney",22
81183,288,"Remington","Prime","PfMnHQClB2","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"RemingtonPrime",22
84995,682,"Rudy","Antliff","uHnMhZVhf3OW","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"RudyAntliff",22
85023,682,"Rudy","Botly","YQaqFgVhf3OW","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"RudyBotly",22
85034,682,"Rudy","Cammoile","haiKGCVhf3OW","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"RudyCammoile",22
85035,682,"Rudy","Carlow","iXhliaVhf3OW","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"RudyCarlow",22
85113,682,"Rudy","Haining","qEARalVhf3OW","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"RudyHaining",22
85114,682,"Rudy","Hallowes","hfR1FtVhf3OW","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"RudyHallowes",22
85136,682,"Rudy","Husset","jg88GvVhf3OW","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"RudyHusset",22
85155,682,"Rudy","Langan","enoxVUVhf3OW","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"RudyLangan",22
85180,682,"Rudy","McDuall","nfm1tZVhf3OW","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"RudyMcDuall",22
85279,682,"Rudy","Tunuy","gs1iW8Vhf3OW","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"RudyTunuy",22
85297,682,"Rudy","Wimpeney","J6w8aUVhf3OW","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"RudyWimpeney",22
86586,851,"Shana","Antliff","uHnMhZhXo36S","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"ShanaAntliff",22
86614,851,"Shana","Botly","YQaqFghXo36S","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"ShanaBotly",22
86625,851,"Shana","Cammoile","haiKGChXo36S","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"ShanaCammoile",22
86626,851,"Shana","Carlow","iXhliahXo36S","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"ShanaCarlow",22
86704,851,"Shana","Haining","qEARalhXo36S","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"ShanaHaining",22
86705,851,"Shana","Hallowes","hfR1FthXo36S","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"ShanaHallowes",22
86727,851,"Shana","Husset","jg88GvhXo36S","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"ShanaHusset",22
86746,851,"Shana","Langan","enoxVUhXo36S","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"ShanaLangan",22
86771,851,"Shana","McDuall","nfm1tZhXo36S","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"ShanaMcDuall",22
86870,851,"Shana","Tunuy","gs1iW8hXo36S","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"ShanaTunuy",22
86888,851,"Shana","Wimpeney","J6w8aUhXo36S","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"ShanaWimpeney",22
88182,701,"Skell","Antliff","uHnMhZyCrTJE","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"SkellAntliff",22
88211,701,"Skell","Botly","YQaqFgyCrTJE","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"SkellBotly",22
88222,701,"Skell","Cammoile","haiKGCyCrTJE","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"SkellCammoile",22
88223,701,"Skell","Carlow","iXhliayCrTJE","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"SkellCarlow",22
88300,701,"Skell","Haining","qEARalyCrTJE","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"SkellHaining",22
88301,701,"Skell","Hallowes","hfR1FtyCrTJE","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"SkellHallowes",22
88323,701,"Skell","Husset","jg88GvyCrTJE","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"SkellHusset",22
88342,701,"Skell","Langan","enoxVUyCrTJE","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"SkellLangan",22
88367,701,"Skell","McDuall","nfm1tZyCrTJE","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"SkellMcDuall",22
88466,701,"Skell","Tunuy","gs1iW8yCrTJE","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"SkellTunuy",22
88484,701,"Skell","Wimpeney","J6w8aUyCrTJE","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"SkellWimpeney",22
90397,882,"Susann","Antliff","uHnMhZnlgh3n","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"SusannAntliff",22
90425,882,"Susann","Botly","YQaqFgnlgh3n","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"SusannBotly",22
90436,882,"Susann","Cammoile","haiKGCnlgh3n","M",2000-02-29 00:00:00.000,2005-05-20 00:00:00.000,"3","China",False,"SusannCammoile",22
