Row ID,Customer ID,Customer Name,Segment
2638,"SB-20170","Sarah Bern","Consumer"
2639,"SB-20170","Sarah Bern","Consumer"
2640,"SB-20170","Sarah Bern","Consumer"
2641,"SB-20170","Sarah Bern","Consumer"
2642,"LM-17065","Liz MacKendrick","Consumer"
2643,"KA-16525","Kelly Andreada","Consumer"
2646,"TB-21400","Tom Boeckenhauer","Consumer"
2647,"TB-21400","Tom Boeckenhauer","Consumer"
2648,"TB-21400","Tom Boeckenhauer","Consumer"
2649,"TB-21400","Tom Boeckenhauer","Consumer"
2650,"TB-21400","Tom Boeckenhauer","Consumer"
2659,"PK-19075","Pete Kriz","Consumer"
2664,"HF-14995","Herbert Flentye","Consumer"
2665,"HF-14995","Herbert Flentye","Consumer"
2666,"HF-14995","Herbert Flentye","Consumer"
2667,"HG-15025","Hunter Glantz","Consumer"
2668,"HG-15025","Hunter Glantz","Consumer"
2675,"TC-21295","Toby Carlisle","Consumer"
2676,"DB-13615","Doug Bickford","Consumer"
2677,"DB-13615","Doug Bickford","Consumer"
2678,"SV-20785","Stewart Visinsky","Consumer"
2679,"SV-20785","Stewart Visinsky","Consumer"
2685,"CT-11995","Carol Triggs","Consumer"
2686,"KB-16315","Karl Braun","Consumer"
2687,"KB-16315","Karl Braun","Consumer"
2688,"RA-19285","Ralph Arnett","Consumer"
2690,"RA-19915","Russell Applegate","Consumer"
2691,"CM-12160","Charles McCrossin","Consumer"
2692,"CS-12130","Chad Sievert","Consumer"
2693,"CS-12130","Chad Sievert","Consumer"
2695,"DL-12865","Dan Lawera","Consumer"
2696,"BE-11410","Bobby Elias","Consumer"
2704,"RP-19390","Resi Pölking","Consumer"
2705,"JD-16015","Joy Daniels","Consumer"
2709,"CC-12145","Charles Crestani","Consumer"
2710,"CC-12145","Charles Crestani","Consumer"
2711,"GH-14425","Gary Hwang","Consumer"
2713,"GM-14440","Gary McGarr","Consumer"
2714,"LC-16885","Lena Creighton","Consumer"
2718,"DK-13375","Dennis Kane","Consumer"
2719,"SE-20110","Sanjit Engle","Consumer"
2720,"LF-17185","Luke Foster","Consumer"
2723,"TB-21400","Tom Boeckenhauer","Consumer"
2724,"DF-13135","David Flashing","Consumer"
2725,"DF-13135","David Flashing","Consumer"
2726,"EP-13915","Emily Phan","Consumer"
2727,"EP-13915","Emily Phan","Consumer"
2728,"SK-19990","Sally Knutson","Consumer"
2729,"SK-19990","Sally Knutson","Consumer"
2730,"FH-14350","Fred Harton","Consumer"
2731,"FH-14350","Fred Harton","Consumer"
2732,"FH-14350","Fred Harton","Consumer"
2733,"EH-13945","Eric Hoffmann","Consumer"
2734,"EH-13945","Eric Hoffmann","Consumer"
2735,"JE-15715","Joe Elijah","Consumer"
2736,"KL-16645","Ken Lonsdale","Consumer"
2737,"KL-16645","Ken Lonsdale","Consumer"
2738,"KL-16645","Ken Lonsdale","Consumer"
2739,"KL-16645","Ken Lonsdale","Consumer"
2742,"BD-11725","Bruce Degenhardt","Consumer"
2743,"MS-17530","MaryBeth Skach","Consumer"
2746,"FM-14380","Fred McMath","Consumer"
2747,"KT-16480","Kean Thornton","Consumer"
2749,"RH-19555","Ritsa Hightower","Consumer"
2750,"CS-11950","Carlos Soltero","Consumer"
2751,"TM-21010","Tamara Manning","Consumer"
2752,"HF-14995","Herbert Flentye","Consumer"
2753,"GA-14515","George Ashbrook","Consumer"
2754,"GA-14515","George Ashbrook","Consumer"
2755,"GA-14515","George Ashbrook","Consumer"
2756,"GA-14515","George Ashbrook","Consumer"
2757,"GA-14515","George Ashbrook","Consumer"
2758,"ES-14020","Erica Smith","Consumer"
2767,"RW-19690","Robert Waldorf","Consumer"
2768,"RW-19690","Robert Waldorf","Consumer"
2769,"MO-17950","Michael Oakman","Consumer"
2770,"MO-17950","Michael Oakman","Consumer"
2771,"MO-17950","Michael Oakman","Consumer"
2772,"JJ-15445","Jennifer Jackson","Consumer"
2773,"BT-11680","Brian Thompson","Consumer"
2774,"RD-19585","Rob Dowd","Consumer"
2776,"JE-15745","Joel Eaton","Consumer"
2778,"JM-15535","Jessica Myrick","Consumer"
2781,"TC-21295","Toby Carlisle","Consumer"
2782,"HG-15025","Hunter Glantz","Consumer"
2783,"LD-17005","Lisa DeCherney","Consumer"
2798,"IG-15085","Ivan Gibson","Consumer"
2799,"IG-15085","Ivan Gibson","Consumer"
2800,"IG-15085","Ivan Gibson","Consumer"
2802,"GA-14725","Guy Armstrong","Consumer"
2803,"DL-13330","Denise Leinenbach","Consumer"
2804,"CS-12505","Cindy Stewart","Consumer"
2805,"CS-12505","Cindy Stewart","Consumer"
2806,"CC-12145","Charles Crestani","Consumer"
2807,"MH-18025","Michelle Huthwaite","Consumer"
2808,"MH-18025","Michelle Huthwaite","Consumer"
2809,"MH-18025","Michelle Huthwaite","Consumer"
2810,"MH-18025","Michelle Huthwaite","Consumer"
2820,"DM-13015","Darrin Martin","Consumer"
2821,"DM-13015","Darrin Martin","Consumer"
2822,"BD-11620","Brian DeCherney","Consumer"
2823,"DC-12850","Dan Campbell","Consumer"
2824,"DC-12850","Dan Campbell","Consumer"
2829,"MJ-17740","Max Jones","Consumer"
2830,"MJ-17740","Max Jones","Consumer"
2831,"MJ-17740","Max Jones","Consumer"
2832,"ND-18370","Natalie DeCherney","Consumer"
2833,"ND-18370","Natalie DeCherney","Consumer"
2836,"GA-14725","Guy Armstrong","Consumer"
2837,"GA-14725","Guy Armstrong","Consumer"
2838,"GA-14725","Guy Armstrong","Consumer"
2839,"TC-21295","Toby Carlisle","Consumer"
2842,"RL-19615","Rob Lucas","Consumer"
2843,"AC-10660","Anna Chung","Consumer"
2844,"BH-11710","Brosina Hoffman","Consumer"
2846,"XP-21865","Xylona Preis","Consumer"
2853,"SV-20935","Susan Vittorini","Consumer"
2854,"SV-20935","Susan Vittorini","Consumer"
2856,"RB-19360","Raymond Buch","Consumer"
2858,"CC-12370","Christopher Conant","Consumer"
2859,"SC-20380","Shahid Collister","Consumer"
2860,"SC-20380","Shahid Collister","Consumer"
2861,"SC-20380","Shahid Collister","Consumer"
2862,"SC-20380","Shahid Collister","Consumer"
2863,"RH-19495","Rick Hansen","Consumer"
2864,"JK-15370","Jay Kimmel","Consumer"
2865,"JK-15370","Jay Kimmel","Consumer"
2866,"JK-15370","Jay Kimmel","Consumer"
2867,"JK-15370","Jay Kimmel","Consumer"
2868,"AF-10885","Art Foster","Consumer"
2869,"AF-10885","Art Foster","Consumer"
2870,"LC-16885","Lena Creighton","Consumer"
2873,"SC-20800","Stuart Calhoun","Consumer"
2874,"SW-20275","Scott Williamson","Consumer"
2875,"MC-17845","Michael Chen","Consumer"
2876,"TD-20995","Tamara Dahlen","Consumer"
2877,"TD-20995","Tamara Dahlen","Consumer"
2883,"TM-21010","Tamara Manning","Consumer"
2884,"BK-11260","Berenike Kampe","Consumer"
2885,"JF-15490","Jeremy Farry","Consumer"
2886,"EP-13915","Emily Phan","Consumer"
2887,"EP-13915","Emily Phan","Consumer"
2888,"EP-13915","Emily Phan","Consumer"
2889,"EP-13915","Emily Phan","Consumer"
2891,"HG-14845","Harry Greene","Consumer"
2892,"HG-14845","Harry Greene","Consumer"
2897,"KM-16720","Kunst Miller","Consumer"
2899,"PW-19240","Pierre Wener","Consumer"
2900,"PG-18895","Paul Gonzalez","Consumer"
2901,"PG-18895","Paul Gonzalez","Consumer"
2903,"CR-12730","Craig Reiter","Consumer"
2907,"DL-12925","Daniel Lacy","Consumer"
2908,"DL-12925","Daniel Lacy","Consumer"
2909,"DL-12925","Daniel Lacy","Consumer"
2910,"ME-17725","Max Engle","Consumer"
2911,"VD-21670","Valerie Dominguez","Consumer"
2912,"CK-12205","Chloris Kastensmidt","Consumer"
2913,"CK-12205","Chloris Kastensmidt","Consumer"
2914,"CK-12205","Chloris Kastensmidt","Consumer"
2915,"DL-12925","Daniel Lacy","Consumer"
2916,"DL-12925","Daniel Lacy","Consumer"
2917,"DL-12925","Daniel Lacy","Consumer"
2918,"SE-20110","Sanjit Engle","Consumer"
2922,"MM-17920","Michael Moore","Consumer"
2925,"JM-16195","Justin MacKendrick","Consumer"
2926,"JM-16195","Justin MacKendrick","Consumer"
2927,"BP-11155","Becky Pak","Consumer"
2928,"CT-11995","Carol Triggs","Consumer"
2931,"TT-21220","Thomas Thornton","Consumer"
2932,"TT-21220","Thomas Thornton","Consumer"
2933,"TT-21220","Thomas Thornton","Consumer"
2934,"GT-14710","Greg Tran","Consumer"
2935,"GT-14710","Greg Tran","Consumer"
2936,"GT-14710","Greg Tran","Consumer"
2937,"GT-14710","Greg Tran","Consumer"
2938,"GT-14710","Greg Tran","Consumer"
2939,"GT-14710","Greg Tran","Consumer"
2940,"GT-14710","Greg Tran","Consumer"
2944,"MC-18100","Mick Crebagga","Consumer"
2945,"MC-18100","Mick Crebagga","Consumer"
2946,"LH-17020","Lisa Hazard","Consumer"
2958,"SH-20395","Shahid Hopkins","Consumer"
2959,"KT-16465","Kean Takahito","Consumer"
2960,"KT-16465","Kean Takahito","Consumer"
2967,"Co-12640","Corey-Lock","Consumer"
2968,"Co-12640","Corey-Lock","Consumer"
2969,"JF-15565","Jill Fjeld","Consumer"
2970,"JF-15565","Jill Fjeld","Consumer"
2971,"JF-15565","Jill Fjeld","Consumer"
2972,"JF-15565","Jill Fjeld","Consumer"
2973,"JF-15565","Jill Fjeld","Consumer"
2974,"AR-10510","Andrew Roberts","Consumer"
2975,"AG-10675","Anna Gayman","Consumer"
2976,"AG-10675","Anna Gayman","Consumer"
2978,"HL-15040","Hunter Lopez","Consumer"
2979,"ND-18370","Natalie DeCherney","Consumer"
2980,"GB-14575","Giulietta Baptist","Consumer"
2981,"GB-14575","Giulietta Baptist","Consumer"
2982,"CL-12565","Clay Ludtke","Consumer"
2983,"CL-12565","Clay Ludtke","Consumer"
2984,"RC-19960","Ryan Crowe","Consumer"
2985,"RC-19960","Ryan Crowe","Consumer"
2994,"MJ-17740","Max Jones","Consumer"
2995,"AT-10735","Annie Thurman","Consumer"
2996,"PB-19150","Philip Brown","Consumer"
2997,"NW-18400","Natalie Webber","Consumer"
2998,"NW-18400","Natalie Webber","Consumer"
2999,"NW-18400","Natalie Webber","Consumer"
3000,"NW-18400","Natalie Webber","Consumer"
3001,"NW-18400","Natalie Webber","Consumer"
3002,"NW-18400","Natalie Webber","Consumer"
3007,"CR-12730","Craig Reiter","Consumer"
3008,"AA-10375","Allen Armold","Consumer"
3009,"JG-15160","James Galang","Consumer"
3020,"SC-20095","Sanjit Chand","Consumer"
3021,"SC-20095","Sanjit Chand","Consumer"
3022,"SC-20095","Sanjit Chand","Consumer"
3023,"SC-20095","Sanjit Chand","Consumer"
3024,"JB-16000","Joy Bell-","Consumer"
3025,"AC-10450","Amy Cox","Consumer"
3026,"AC-10450","Amy Cox","Consumer"
3029,"AI-10855","Arianne Irving","Consumer"
3033,"JH-16180","Justin Hirsh","Consumer"
3035,"BD-11605","Brian Dahlen","Consumer"
3036,"BD-11605","Brian Dahlen","Consumer"
3037,"BD-11605","Brian Dahlen","Consumer"
3038,"BD-11605","Brian Dahlen","Consumer"
3039,"BD-11605","Brian Dahlen","Consumer"
3041,"ZD-21925","Zuschuss Donatelli","Consumer"
3045,"BP-11230","Benjamin Patterson","Consumer"
3048,"DB-13615","Doug Bickford","Consumer"
3062,"RE-19450","Richard Eichhorn","Consumer"
3074,"LR-16915","Lena Radford","Consumer"
3075,"BS-11755","Bruce Stewart","Consumer"
3084,"JC-15340","Jasper Cacioppo","Consumer"
3085,"TP-21415","Tom Prescott","Consumer"
3086,"TP-21415","Tom Prescott","Consumer"
3087,"TP-21415","Tom Prescott","Consumer"
3088,"TP-21415","Tom Prescott","Consumer"
3091,"BH-11710","Brosina Hoffman","Consumer"
3092,"BH-11710","Brosina Hoffman","Consumer"
3093,"BH-11710","Brosina Hoffman","Consumer"
3094,"TD-20995","Tamara Dahlen","Consumer"
3095,"TD-20995","Tamara Dahlen","Consumer"
3096,"TD-20995","Tamara Dahlen","Consumer"
3097,"TD-20995","Tamara Dahlen","Consumer"
3100,"CS-12355","Christine Sundaresam","Consumer"
3101,"CS-12355","Christine Sundaresam","Consumer"
3105,"EC-14050","Erin Creighton","Consumer"
3108,"AA-10480","Andrew Allen","Consumer"
3109,"AA-10480","Andrew Allen","Consumer"
3110,"AA-10480","Andrew Allen","Consumer"
3111,"AA-10480","Andrew Allen","Consumer"
3112,"AA-10480","Andrew Allen","Consumer"
3113,"MS-17770","Maxwell Schwartz","Consumer"
3114,"MS-17770","Maxwell Schwartz","Consumer"
3115,"MS-17770","Maxwell Schwartz","Consumer"
3116,"MS-17770","Maxwell Schwartz","Consumer"
3117,"MS-17770","Maxwell Schwartz","Consumer"
3118,"MS-17770","Maxwell Schwartz","Consumer"
3127,"EB-14110","Eugene Barchas","Consumer"
3128,"BP-11155","Becky Pak","Consumer"
3141,"JL-15850","John Lucas","Consumer"
3143,"RB-19360","Raymond Buch","Consumer"
3144,"RB-19360","Raymond Buch","Consumer"
3150,"KH-16510","Keith Herrera","Consumer"
3151,"NF-18385","Natalie Fritzler","Consumer"
3152,"NF-18385","Natalie Fritzler","Consumer"
3153,"NF-18385","Natalie Fritzler","Consumer"
3154,"NF-18385","Natalie Fritzler","Consumer"
3159,"DB-13210","Dean Braden","Consumer"
3160,"DB-13210","Dean Braden","Consumer"
3161,"PT-19090","Pete Takahito","Consumer"
3162,"HF-14995","Herbert Flentye","Consumer"
3163,"HF-14995","Herbert Flentye","Consumer"
3164,"HF-14995","Herbert Flentye","Consumer"
3165,"HF-14995","Herbert Flentye","Consumer"
3166,"HF-14995","Herbert Flentye","Consumer"
3167,"HF-14995","Herbert Flentye","Consumer"
3168,"KW-16435","Katrina Willman","Consumer"
3171,"PK-19075","Pete Kriz","Consumer"
3172,"KT-16465","Kean Takahito","Consumer"
3173,"KT-16465","Kean Takahito","Consumer"
3174,"KT-16465","Kean Takahito","Consumer"
3175,"EP-13915","Emily Phan","Consumer"
3176,"AP-10915","Arthur Prichep","Consumer"
3177,"AP-10915","Arthur Prichep","Consumer"
3178,"SH-20395","Shahid Hopkins","Consumer"
3194,"JL-15130","Jack Lebron","Consumer"
3195,"JL-15130","Jack Lebron","Consumer"
3198,"EH-13945","Eric Hoffmann","Consumer"
3199,"TB-21280","Toby Braunhardt","Consumer"
3201,"TT-21070","Ted Trevino","Consumer"
3202,"TT-21070","Ted Trevino","Consumer"
3203,"RD-19900","Ruben Dartt","Consumer"
3204,"RD-19900","Ruben Dartt","Consumer"
3205,"RD-19900","Ruben Dartt","Consumer"
3206,"RD-19900","Ruben Dartt","Consumer"
3207,"RD-19900","Ruben Dartt","Consumer"
3208,"RD-19900","Ruben Dartt","Consumer"
3213,"SF-20200","Sarah Foster","Consumer"
3216,"VG-21790","Vivek Gonzalez","Consumer"
3217,"NP-18325","Naresj Patel","Consumer"
3230,"KL-16645","Ken Lonsdale","Consumer"
3231,"BN-11515","Bradley Nguyen","Consumer"
3232,"ND-18370","Natalie DeCherney","Consumer"
3233,"ND-18370","Natalie DeCherney","Consumer"
3234,"ND-18370","Natalie DeCherney","Consumer"
3235,"JL-15130","Jack Lebron","Consumer"
3236,"RC-19825","Roy Collins","Consumer"
3237,"CC-12475","Cindy Chapman","Consumer"
3238,"CC-12475","Cindy Chapman","Consumer"
3243,"EG-13900","Emily Grady","Consumer"
3244,"SJ-20215","Sarah Jordon","Consumer"
3245,"SJ-20215","Sarah Jordon","Consumer"
3252,"BG-11740","Bruce Geld","Consumer"
3255,"CC-12220","Chris Cortes","Consumer"
3256,"CC-12220","Chris Cortes","Consumer"
3266,"JF-15565","Jill Fjeld","Consumer"
3267,"JF-15565","Jill Fjeld","Consumer"
3268,"EH-14185","Evan Henry","Consumer"
3269,"EH-14185","Evan Henry","Consumer"
3273,"SJ-20215","Sarah Jordon","Consumer"
3282,"KT-16465","Kean Takahito","Consumer"
3283,"KT-16465","Kean Takahito","Consumer"
3285,"AF-10885","Art Foster","Consumer"
3288,"RD-19585","Rob Dowd","Consumer"
3289,"RD-19585","Rob Dowd","Consumer"
3290,"RD-19585","Rob Dowd","Consumer"
3291,"RD-19585","Rob Dowd","Consumer"
3292,"JF-15295","Jason Fortune-","Consumer"
3293,"CK-12595","Clytie Kelty","Consumer"
3294,"CK-12595","Clytie Kelty","Consumer"
3295,"KH-16510","Keith Herrera","Consumer"
3297,"EB-13870","Emily Burns","Consumer"
3298,"EB-13870","Emily Burns","Consumer"
3300,"CS-11950","Carlos Soltero","Consumer"
3301,"CS-11950","Carlos Soltero","Consumer"
3302,"CS-11950","Carlos Soltero","Consumer"
3303,"CS-11950","Carlos Soltero","Consumer"
3304,"CS-11950","Carlos Soltero","Consumer"
3311,"LW-17215","Luke Weiss","Consumer"
3313,"TH-21100","Thea Hendricks","Consumer"
3314,"TH-21100","Thea Hendricks","Consumer"
3315,"HG-15025","Hunter Glantz","Consumer"
3316,"HG-15025","Hunter Glantz","Consumer"
3318,"SC-20725","Steven Cartwright","Consumer"
3319,"SC-20725","Steven Cartwright","Consumer"
3320,"TS-21505","Tony Sayre","Consumer"
3321,"TS-21505","Tony Sayre","Consumer"
3322,"TS-21505","Tony Sayre","Consumer"
3325,"KD-16270","Karen Daniels","Consumer"
3326,"KD-16270","Karen Daniels","Consumer"
3327,"KD-16270","Karen Daniels","Consumer"
3328,"KD-16270","Karen Daniels","Consumer"
3329,"KD-16270","Karen Daniels","Consumer"
3330,"KD-16270","Karen Daniels","Consumer"
3331,"KD-16270","Karen Daniels","Consumer"
3335,"PR-18880","Patrick Ryan","Consumer"
3336,"PR-18880","Patrick Ryan","Consumer"
3337,"PR-18880","Patrick Ryan","Consumer"
3338,"PR-18880","Patrick Ryan","Consumer"
3339,"PR-18880","Patrick Ryan","Consumer"
3340,"PR-18880","Patrick Ryan","Consumer"
3341,"PR-18880","Patrick Ryan","Consumer"
3342,"TB-21055","Ted Butterfield","Consumer"
3343,"TB-21055","Ted Butterfield","Consumer"
3344,"TB-21055","Ted Butterfield","Consumer"
3345,"TB-21055","Ted Butterfield","Consumer"
3346,"TB-21055","Ted Butterfield","Consumer"
3347,"TB-21055","Ted Butterfield","Consumer"
3350,"NM-18520","Neoma Murray","Consumer"
3351,"AR-10510","Andrew Roberts","Consumer"
3359,"AF-10870","Art Ferguson","Consumer"
3360,"AF-10870","Art Ferguson","Consumer"
3366,"LC-17050","Liz Carlisle","Consumer"
3369,"NW-18400","Natalie Webber","Consumer"
3370,"NW-18400","Natalie Webber","Consumer"
3371,"TB-21280","Toby Braunhardt","Consumer"
3372,"BS-11755","Bruce Stewart","Consumer"
3373,"BS-11755","Bruce Stewart","Consumer"
3374,"SO-20335","Sean O'Donnell","Consumer"
3375,"SO-20335","Sean O'Donnell","Consumer"
3376,"SO-20335","Sean O'Donnell","Consumer"
3377,"SO-20335","Sean O'Donnell","Consumer"
3381,"TD-20995","Tamara Dahlen","Consumer"
3383,"MS-17365","Maribeth Schnelling","Consumer"
3384,"MS-17365","Maribeth Schnelling","Consumer"
3385,"MS-17365","Maribeth Schnelling","Consumer"
3391,"DB-13660","Duane Benoit","Consumer"
3394,"EH-14185","Evan Henry","Consumer"
3395,"CL-11890","Carl Ludwig","Consumer"
3404,"HZ-14950","Henia Zydlo","Consumer"
3405,"CM-12190","Charlotte Melton","Consumer"
3410,"JF-15490","Jeremy Farry","Consumer"
3416,"SS-20590","Sonia Sunley","Consumer"
3417,"SS-20590","Sonia Sunley","Consumer"
3421,"CL-12565","Clay Ludtke","Consumer"
3422,"CL-12565","Clay Ludtke","Consumer"
3423,"CL-12565","Clay Ludtke","Consumer"
3424,"CL-12565","Clay Ludtke","Consumer"
3425,"CL-12565","Clay Ludtke","Consumer"
3431,"LF-17185","Luke Foster","Consumer"
3432,"LF-17185","Luke Foster","Consumer"
3433,"LF-17185","Luke Foster","Consumer"
3434,"AB-10165","Alan Barnes","Consumer"
3435,"AB-10165","Alan Barnes","Consumer"
3436,"NM-18520","Neoma Murray","Consumer"
3437,"NM-18520","Neoma Murray","Consumer"
3438,"RA-19945","Ryan Akin","Consumer"
3439,"RA-19945","Ryan Akin","Consumer"
3440,"RA-19945","Ryan Akin","Consumer"
3442,"KA-16525","Kelly Andreada","Consumer"
3446,"LE-16810","Laurel Elliston","Consumer"
3449,"TB-21250","Tim Brockman","Consumer"
3454,"ST-20530","Shui Tom","Consumer"
3455,"EB-13870","Emily Burns","Consumer"
3456,"AH-10210","Alan Hwang","Consumer"
3457,"AS-10090","Adam Shillingsburg","Consumer"
3458,"AS-10090","Adam Shillingsburg","Consumer"
3459,"AS-10090","Adam Shillingsburg","Consumer"
3460,"AS-10090","Adam Shillingsburg","Consumer"
3461,"AS-10090","Adam Shillingsburg","Consumer"
3463,"KA-16525","Kelly Andreada","Consumer"
3465,"ND-18370","Natalie DeCherney","Consumer"
3469,"MC-17845","Michael Chen","Consumer"
3470,"MH-17455","Mark Hamilton","Consumer"
3471,"CL-11890","Carl Ludwig","Consumer"
3474,"EP-13915","Emily Phan","Consumer"
3475,"EP-13915","Emily Phan","Consumer"
3478,"SJ-20500","Shirley Jackson","Consumer"
3482,"PJ-19015","Pauline Johnson","Consumer"
3487,"DB-13210","Dean Braden","Consumer"
3489,"RH-19600","Rob Haberlin","Consumer"
3490,"RH-19600","Rob Haberlin","Consumer"
3491,"RH-19600","Rob Haberlin","Consumer"
3492,"RH-19600","Rob Haberlin","Consumer"
3493,"RH-19600","Rob Haberlin","Consumer"
3500,"JK-15730","Joe Kamberova","Consumer"
3501,"JK-15730","Joe Kamberova","Consumer"
3502,"JK-15730","Joe Kamberova","Consumer"
3503,"RD-19930","Russell D'Ascenzo","Consumer"
3504,"RD-19930","Russell D'Ascenzo","Consumer"
3506,"SC-20020","Sam Craven","Consumer"
3507,"SC-20020","Sam Craven","Consumer"
3508,"SC-20020","Sam Craven","Consumer"
3509,"SC-20020","Sam Craven","Consumer"
3510,"SC-20020","Sam Craven","Consumer"
3511,"SC-20020","Sam Craven","Consumer"
3512,"SC-20020","Sam Craven","Consumer"
3516,"SC-20800","Stuart Calhoun","Consumer"
3517,"HA-14920","Helen Andreada","Consumer"
3518,"HA-14920","Helen Andreada","Consumer"
3519,"HA-14920","Helen Andreada","Consumer"
3525,"GA-14515","George Ashbrook","Consumer"
3529,"BD-11320","Bill Donatelli","Consumer"
3530,"DB-13405","Denny Blanton","Consumer"
3533,"JL-15835","John Lee","Consumer"
3534,"JL-15835","John Lee","Consumer"
3535,"JL-15835","John Lee","Consumer"
3536,"JL-15835","John Lee","Consumer"
3537,"FM-14380","Fred McMath","Consumer"
3542,"SV-20365","Seth Vernon","Consumer"
3543,"SV-20365","Seth Vernon","Consumer"
3544,"SV-20365","Seth Vernon","Consumer"
3545,"MM-17920","Michael Moore","Consumer"
3546,"MM-17920","Michael Moore","Consumer"
3555,"PO-18865","Patrick O'Donnell","Consumer"
3556,"PO-18865","Patrick O'Donnell","Consumer"
3557,"CC-12550","Clay Cheatham","Consumer"
3558,"CC-12550","Clay Cheatham","Consumer"
3559,"TS-21505","Tony Sayre","Consumer"
3560,"TS-21505","Tony Sayre","Consumer"
3561,"MD-17350","Maribeth Dona","Consumer"
3562,"MD-17350","Maribeth Dona","Consumer"
3563,"MD-17350","Maribeth Dona","Consumer"
3564,"MD-17350","Maribeth Dona","Consumer"
3565,"GT-14755","Guy Thornton","Consumer"
3566,"GT-14755","Guy Thornton","Consumer"
3574,"JW-15955","Joni Wasserman","Consumer"
3575,"JW-15955","Joni Wasserman","Consumer"
3576,"DC-12850","Dan Campbell","Consumer"
3579,"MT-17815","Meg Tillman","Consumer"
3580,"MT-17815","Meg Tillman","Consumer"
3581,"MT-17815","Meg Tillman","Consumer"
3582,"DK-13090","Dave Kipp","Consumer"
3589,"AC-10450","Amy Cox","Consumer"
3592,"RA-19285","Ralph Arnett","Consumer"
3593,"JG-15160","James Galang","Consumer"
3597,"LC-17140","Logan Currie","Consumer"
3598,"LC-17140","Logan Currie","Consumer"
3599,"LC-17140","Logan Currie","Consumer"
3600,"LC-17140","Logan Currie","Consumer"
3601,"NP-18700","Nora Preis","Consumer"
3602,"RB-19330","Randy Bradley","Consumer"
3603,"RB-19330","Randy Bradley","Consumer"
3607,"CK-12595","Clytie Kelty","Consumer"
3608,"ST-20530","Shui Tom","Consumer"
3617,"JC-15340","Jasper Cacioppo","Consumer"
3618,"RA-19285","Ralph Arnett","Consumer"
3619,"RA-19285","Ralph Arnett","Consumer"
3620,"RA-19285","Ralph Arnett","Consumer"
3623,"JC-15775","John Castell","Consumer"
3624,"JC-15775","John Castell","Consumer"
3629,"JH-15985","Joseph Holt","Consumer"
3643,"MC-17845","Michael Chen","Consumer"
3644,"MC-17845","Michael Chen","Consumer"
3645,"MC-17845","Michael Chen","Consumer"
3646,"MC-17845","Michael Chen","Consumer"
3649,"MC-17275","Marc Crier","Consumer"
3650,"MC-17275","Marc Crier","Consumer"
3651,"DB-13210","Dean Braden","Consumer"
3652,"DB-13210","Dean Braden","Consumer"
3653,"DB-13210","Dean Braden","Consumer"
3654,"DB-13210","Dean Braden","Consumer"
3655,"AJ-10945","Ashley Jarboe","Consumer"
3665,"TB-21250","Tim Brockman","Consumer"
3666,"TB-21250","Tim Brockman","Consumer"
3667,"TB-21250","Tim Brockman","Consumer"
3668,"TB-21250","Tim Brockman","Consumer"
3669,"TB-21250","Tim Brockman","Consumer"
3670,"TB-21250","Tim Brockman","Consumer"
3671,"TB-21250","Tim Brockman","Consumer"
3672,"TB-21250","Tim Brockman","Consumer"
3675,"ML-17410","Maris LaWare","Consumer"
3676,"ML-17410","Maris LaWare","Consumer"
3678,"BT-11680","Brian Thompson","Consumer"
3679,"BT-11680","Brian Thompson","Consumer"
3680,"BT-11680","Brian Thompson","Consumer"
3681,"BT-11680","Brian Thompson","Consumer"
3682,"BT-11680","Brian Thompson","Consumer"
3683,"BT-11680","Brian Thompson","Consumer"
3684,"BT-11680","Brian Thompson","Consumer"
3685,"BT-11680","Brian Thompson","Consumer"
3686,"BT-11680","Brian Thompson","Consumer"
3687,"JC-15340","Jasper Cacioppo","Consumer"
3688,"DB-13210","Dean Braden","Consumer"
3689,"DO-13435","Denny Ordway","Consumer"
3690,"DO-13435","Denny Ordway","Consumer"
3707,"EN-13780","Edward Nazzal","Consumer"
3713,"JW-15955","Joni Wasserman","Consumer"
3714,"JW-15955","Joni Wasserman","Consumer"
3715,"JK-15625","Jim Karlsson","Consumer"
3716,"JK-15625","Jim Karlsson","Consumer"
3718,"TP-21130","Theone Pippenger","Consumer"
3719,"TP-21130","Theone Pippenger","Consumer"
3723,"FO-14305","Frank Olsen","Consumer"
3725,"SA-20830","Sue Ann Reed","Consumer"
3727,"JL-15235","Janet Lee","Consumer"
3728,"JL-15235","Janet Lee","Consumer"
3729,"JL-15235","Janet Lee","Consumer"
3735,"RM-19750","Roland Murray","Consumer"
3736,"RM-19750","Roland Murray","Consumer"
3737,"VM-21835","Vivian Mathis","Consumer"
3738,"VM-21835","Vivian Mathis","Consumer"
3739,"LH-17155","Logan Haushalter","Consumer"
3740,"LH-17155","Logan Haushalter","Consumer"
3741,"LH-17155","Logan Haushalter","Consumer"
3742,"WB-21850","William Brown","Consumer"
3743,"WB-21850","William Brown","Consumer"
3744,"WB-21850","William Brown","Consumer"
3745,"AP-10915","Arthur Prichep","Consumer"
3746,"RA-19915","Russell Applegate","Consumer"
3747,"RA-19915","Russell Applegate","Consumer"
3758,"LC-16870","Lena Cacioppo","Consumer"
3762,"CK-12205","Chloris Kastensmidt","Consumer"
3765,"MH-18025","Michelle Huthwaite","Consumer"
3771,"CM-12160","Charles McCrossin","Consumer"
3773,"RF-19735","Roland Fjeld","Consumer"
