CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,Full Name,UserName,Domain,IncomeLevel,BirthYear_CC,Current Age,Parent,FullName_CC,Customer Priority
23411,"Mr.","Cesar","Prasad",1968-02-24 00:00:00.000,"S","M","cesar8@adventure-works.com",60000,2,"Bachelors","Professional","N","Mr. Cesar Prasad","cesar8","Adventure Works","Average",1968,54,"Yes","Mr. Cesar Prasad","Standard"
23412,"Mr.","Dalton","Coleman",1968-11-13 00:00:00.000,"S","M","dalton51@adventure-works.com",60000,2,"Bachelors","Professional","Y","Mr. Dalton Coleman","dalton51","Adventure Works","Average",1968,54,"Yes","Mr. Dalton Coleman","Standard"
23413,"Mr.","Max","Ortega",1968-07-05 00:00:00.000,"M","M","max20@adventure-works.com",60000,2,"Bachelors","Professional","Y","Mr. Max Ortega","max20","Adventure Works","Average",1968,54,"Yes","Mr. Max Ortega","Standard"
23414,"Mr.","Damien","Lin",1968-05-26 00:00:00.000,"S","M","damien5@adventure-works.com",60000,2,"Bachelors","Professional","Y","Mr. Damien Lin","damien5","Adventure Works","Average",1968,54,"Yes","Mr. Damien Lin","Standard"
23417,"Mr.","Emmanuel","Sai",1968-07-23 00:00:00.000,"S","M","emmanuel5@adventure-works.com",60000,2,"Bachelors","Professional","N","Mr. Emmanuel Sai","emmanuel5","Adventure Works","Average",1968,54,"Yes","Mr. Emmanuel Sai","Standard"
23869,"Mr.","Wayne","Nara",1970-03-15 00:00:00.000,"M","M","wayne19@adventure-works.com",60000,2,"Graduate Degree","Professional","Y","Mr. Wayne Nara","wayne19","Adventure Works","Average",1970,52,"Yes","Mr. Wayne Nara","Standard"
24361,"Mr.","Francisco","Rodriguez",1968-11-17 00:00:00.000,"M","M","francisco21@adventure-works.com",60000,2,"Bachelors","Professional","N","Mr. Francisco Rodriguez","francisco21","Adventure Works","Average",1968,54,"Yes","Mr. Francisco Rodriguez","Standard"
24362,"Mr.","Marc","Vazquez",1968-12-06 00:00:00.000,"S","M","marc18@adventure-works.com",60000,2,"Bachelors","Professional","N","Mr. Marc Vazquez","marc18","Adventure Works","Average",1968,54,"Yes","Mr. Marc Vazquez","Standard"
24373,"Mr.","Steven","Reed",1965-08-12 00:00:00.000,"M","M","steven30@adventure-works.com",60000,2,"Bachelors","Professional","Y","Mr. Steven Reed","steven30","Adventure Works","Average",1965,57,"Yes","Mr. Steven Reed","Standard"
25108,"Mr.","Gary","Gill",1968-11-06 00:00:00.000,"M","M","gary24@adventure-works.com",60000,2,"Bachelors","Professional","N","Mr. Gary Gill","gary24","Adventure Works","Average",1968,54,"Yes","Mr. Gary Gill","Standard"
25113,"Mr.","Randy","Gao",1968-04-17 00:00:00.000,"M","M","randy17@adventure-works.com",60000,2,"Bachelors","Professional","Y","Mr. Randy Gao","randy17","Adventure Works","Average",1968,54,"Yes","Mr. Randy Gao","Standard"
25114,"Mr.","Donald","Sara",1968-10-25 00:00:00.000,"S","M","donald12@adventure-works.com",60000,2,"Bachelors","Professional","N","Mr. Donald Sara","donald12","Adventure Works","Average",1968,54,"Yes","Mr. Donald Sara","Standard"
25412,"Mr.","Michael","Williams",1970-03-12 00:00:00.000,"S","M","michael34@adventure-works.com",60000,2,"Graduate Degree","Professional","Y","Mr. Michael Williams","michael34","Adventure Works","Average",1970,52,"Yes","Mr. Michael Williams","Standard"
26660,"Mr.","Kern","Sutton",1968-02-22 00:00:00.000,"M","M","kern0@adventure-works.com",60000,2,"Bachelors","Professional","Y","Mr. Kern Sutton","kern0","Adventure Works","Average",1968,54,"Yes","Mr. Kern Sutton","Standard"
27589,"Mr.","Derek","Yuan",1967-05-24 00:00:00.000,"S","M","derek6@adventure-works.com",60000,2,"Bachelors","Professional","N","Mr. Derek Yuan","derek6","Adventure Works","Average",1967,55,"Yes","Mr. Derek Yuan","Standard"
27590,"Mr.","Dominic","Lopez",1967-04-22 00:00:00.000,"M","M","dominic17@adventure-works.com",60000,2,"Bachelors","Professional","Y","Mr. Dominic Lopez","dominic17","Adventure Works","Average",1967,55,"Yes","Mr. Dominic Lopez","Standard"
28211,"Mr.","Randall","Suarez",1968-10-24 00:00:00.000,"M","M","randall21@adventure-works.com",60000,2,"Bachelors","Professional","Y","Mr. Randall Suarez","randall21","Adventure Works","Average",1968,54,"Yes","Mr. Randall Suarez","Standard"
28851,"Mr.","Miguel","Mitchell",1970-01-27 00:00:00.000,"S","M","miguel37@adventure-works.com",60000,2,"Graduate Degree","Professional","N","Mr. Miguel Mitchell","miguel37","Adventure Works","Average",1970,52,"Yes","Mr. Miguel Mitchell","Standard"
28853,"Mr.","Miguel","Davis",1970-10-06 00:00:00.000,"M","M","miguel4@adventure-works.com",60000,2,"Graduate Degree","Professional","Y","Mr. Miguel Davis","miguel4","Adventure Works","Average",1970,52,"Yes","Mr. Miguel Davis","Standard"
29182,"Mr.","Wesley","Xu",1968-12-26 00:00:00.000,"M","M","wesley12@adventure-works.com",60000,2,"Bachelors","Professional","Y","Mr. Wesley Xu","wesley12","Adventure Works","Average",1968,54,"Yes","Mr. Wesley Xu","Standard"
29185,"Mr.","Warren","Li",1968-09-21 00:00:00.000,"M","M","warren20@adventure-works.com",60000,2,"Bachelors","Professional","Y","Mr. Warren Li","warren20","Adventure Works","Average",1968,54,"Yes","Mr. Warren Li","Standard"
29186,"Mr.","Mathew","Serrano",1968-06-19 00:00:00.000,"S","M","mathew12@adventure-works.com",60000,2,"Bachelors","Professional","N","Mr. Mathew Serrano","mathew12","Adventure Works","Average",1968,54,"Yes","Mr. Mathew Serrano","Standard"
29187,"Mr.","Jerome","Ramos",1968-04-12 00:00:00.000,"M","M","jerome16@adventure-works.com",60000,2,"Bachelors","Professional","Y","Mr. Jerome Ramos","jerome16","Adventure Works","Average",1968,54,"Yes","Mr. Jerome Ramos","Standard"
11067,"Mr.","Caleb","Carter",1976-09-25 00:00:00.000,"S","M","caleb40@adventure-works.com",60000,0,"Partial College","Professional","Y","Mr. Caleb Carter","caleb40","Adventure Works","Average",1976,46,"No","Mr. Caleb Carter","Standard"
11974,"Mr.","Randy","Sun",1974-02-07 00:00:00.000,"S","M","randy15@adventure-works.com",60000,0,"Partial College","Professional","N","Mr. Randy Sun","randy15","Adventure Works","Average",1974,48,"No","Mr. Randy Sun","Standard"
12120,"Mr.","Xavier","Simmons",1952-07-11 00:00:00.000,"M","M","xavier55@adventure-works.com",60000,3,"High School","Professional","Y","Mr. Xavier Simmons","xavier55","Adventure Works","Average",1952,70,"Yes","Mr. Xavier Simmons","Standard"
12121,"Mr.","Logan","Wilson",1952-09-25 00:00:00.000,"S","M","logan58@adventure-works.com",60000,3,"High School","Professional","Y","Mr. Logan Wilson","logan58","Adventure Works","Average",1952,70,"Yes","Mr. Logan Wilson","Standard"
13086,"Mr.","Blake","Nelson",1974-05-20 00:00:00.000,"S","M","blake36@adventure-works.com",60000,0,"Partial College","Professional","Y","Mr. Blake Nelson","blake36","Adventure Works","Average",1974,48,"No","Mr. Blake Nelson","Standard"
13087,"Mr.","Jeremy","Collins",1974-11-08 00:00:00.000,"S","M","jeremy19@adventure-works.com",60000,0,"Partial College","Professional","Y","Mr. Jeremy Collins","jeremy19","Adventure Works","Average",1974,48,"No","Mr. Jeremy Collins","Standard"
13247,"Mr.","Zachary","Chen",1952-05-14 00:00:00.000,"M","M","zachary24@adventure-works.com",60000,3,"High School","Professional","Y","Mr. Zachary Chen","zachary24","Adventure Works","Average",1952,70,"Yes","Mr. Zachary Chen","Standard"
13402,"Mr.","Gabriel","Turner",1952-03-28 00:00:00.000,"M","M","gabriel35@adventure-works.com",60000,3,"High School","Professional","N","Mr. Gabriel Turner","gabriel35","Adventure Works","Average",1952,70,"Yes","Mr. Gabriel Turner","Standard"
14274,"Mr.","Edward","Williams",1976-07-09 00:00:00.000,"M","M","edward24@adventure-works.com",60000,0,"Partial College","Professional","Y","Mr. Edward Williams","edward24","Adventure Works","Average",1976,46,"No","Mr. Edward Williams","Standard"
14283,"Mr.","Seth","Simmons",1974-10-08 00:00:00.000,"S","M","seth63@adventure-works.com",60000,0,"Partial College","Professional","N","Mr. Seth Simmons","seth63","Adventure Works","Average",1974,48,"No","Mr. Seth Simmons","Standard"
14284,"Mr.","Wyatt","Anderson",1974-06-17 00:00:00.000,"S","M","wyatt10@adventure-works.com",60000,0,"Partial College","Professional","N","Mr. Wyatt Anderson","wyatt10","Adventure Works","Average",1974,48,"No","Mr. Wyatt Anderson","Standard"
14417,"Mr.","Ernest","Lu",1952-02-05 00:00:00.000,"S","M","ernest11@adventure-works.com",60000,3,"High School","Professional","Y","Mr. Ernest Lu","ernest11","Adventure Works","Average",1952,70,"Yes","Mr. Ernest Lu","Standard"
15188,"Mr.","Isaac","Watson",1974-03-10 00:00:00.000,"S","M","isaac0@adventure-works.com",60000,0,"Partial College","Professional","Y","Mr. Isaac Watson","isaac0","Adventure Works","Average",1974,48,"No","Mr. Isaac Watson","Standard"
15191,"Mr.","Andres","Kumar",1974-08-19 00:00:00.000,"S","M","andres4@adventure-works.com",60000,0,"High School","Professional","N","Mr. Andres Kumar","andres4","Adventure Works","Average",1974,48,"No","Mr. Andres Kumar","Standard"
15763,"Mr.","Xavier","Young",1974-07-25 00:00:00.000,"M","M","xavier23@adventure-works.com",60000,0,"Partial College","Professional","Y","Mr. Xavier Young","xavier23","Adventure Works","Average",1974,48,"No","Mr. Xavier Young","Standard"
15913,"Mr.","Antonio","Hughes",1952-06-16 00:00:00.000,"M","M","antonio11@adventure-works.com",60000,3,"High School","Professional","Y","Mr. Antonio Hughes","antonio11","Adventure Works","Average",1952,70,"Yes","Mr. Antonio Hughes","Standard"
16669,"Mr.","Benjamin","Martinez",1974-03-24 00:00:00.000,"S","M","benjamin54@adventure-works.com",60000,0,"Partial College","Professional","Y","Mr. Benjamin Martinez","benjamin54","Adventure Works","Average",1974,48,"No","Mr. Benjamin Martinez","Standard"
16673,"Mr.","Curtis","Guo",1974-05-08 00:00:00.000,"S","M","curtis14@adventure-works.com",60000,0,"Partial College","Professional","N","Mr. Curtis Guo","curtis14","Adventure Works","Average",1974,48,"No","Mr. Curtis Guo","Standard"
17520,"Mr.","Marcus","Baker",1974-09-03 00:00:00.000,"S","M","marcus35@adventure-works.com",60000,0,"Partial College","Professional","Y","Mr. Marcus Baker","marcus35","Adventure Works","Average",1974,48,"No","Mr. Marcus Baker","Standard"
18499,"Mr.","Darren","Rodriguez",1974-05-20 00:00:00.000,"S","M","darren20@adventure-works.com",60000,0,"Partial College","Professional","Y","Mr. Darren Rodriguez","darren20","Adventure Works","Average",1974,48,"No","Mr. Darren Rodriguez","Standard"
18500,"Mr.","Jose","Brown",1974-06-25 00:00:00.000,"M","M","jose61@adventure-works.com",60000,0,"Partial College","Professional","Y","Mr. Jose Brown","jose61","Adventure Works","Average",1974,48,"No","Mr. Jose Brown","Standard"
18926,"Mr.","Alexandre","Lobao",1976-03-28 00:00:00.000,"M","M","alexandre1@adventure-works.com",60000,0,"Partial College","Professional","N","Mr. Alexandre Lobao","alexandre1","Adventure Works","Average",1976,46,"No","Mr. Alexandre Lobao","Standard"
18934,"Mr.","Jeremiah","Moore",1974-02-22 00:00:00.000,"S","M","jeremiah1@adventure-works.com",60000,0,"Partial College","Professional","Y","Mr. Jeremiah Moore","jeremiah1","Adventure Works","Average",1974,48,"No","Mr. Jeremiah Moore","Standard"
19804,"Mr.","Cameron","Foster",1974-08-17 00:00:00.000,"S","M","cameron11@adventure-works.com",60000,0,"Partial College","Professional","N","Mr. Cameron Foster","cameron11","Adventure Works","Average",1974,48,"No","Mr. Cameron Foster","Standard"
20443,"Mr.","Adrian","Cox",1976-04-08 00:00:00.000,"S","M","adrian12@adventure-works.com",60000,0,"Partial College","Professional","N","Mr. Adrian Cox","adrian12","Adventure Works","Average",1976,46,"No","Mr. Adrian Cox","Standard"
20458,"Mr.","Erick","Subram",1974-11-14 00:00:00.000,"M","M","erick12@adventure-works.com",60000,0,"Partial College","Professional","Y","Mr. Erick Subram","erick12","Adventure Works","Average",1974,48,"No","Mr. Erick Subram","Standard"
21401,"Mr.","Eric","Powell",1973-04-13 00:00:00.000,"S","M","eric17@adventure-works.com",60000,0,"Partial College","Professional","Y","Mr. Eric Powell","eric17","Adventure Works","Average",1973,49,"No","Mr. Eric Powell","Standard"
21413,"Mr.","Dalton","Robinson",1974-01-08 00:00:00.000,"M","M","dalton17@adventure-works.com",60000,0,"Partial College","Professional","Y","Mr. Dalton Robinson","dalton17","Adventure Works","Average",1974,48,"No","Mr. Dalton Robinson","Standard"
21414,"Mr.","Aaron","Butler",1974-06-07 00:00:00.000,"M","M","aaron13@adventure-works.com",60000,0,"Partial College","Professional","Y","Mr. Aaron Butler","aaron13","Adventure Works","Average",1974,48,"No","Mr. Aaron Butler","Standard"
21416,"Mr.","Ryan","Butler",1974-04-18 00:00:00.000,"S","M","ryan17@adventure-works.com",60000,0,"Partial College","Professional","N","Mr. Ryan Butler","ryan17","Adventure Works","Average",1974,48,"No","Mr. Ryan Butler","Standard"
22190,"Mr.","Carlos","Richardson",1976-02-18 00:00:00.000,"S","M","carlos11@adventure-works.com",60000,0,"Partial College","Professional","N","Mr. Carlos Richardson","carlos11","Adventure Works","Average",1976,46,"No","Mr. Carlos Richardson","Standard"
22191,"Mr.","Jack","Adams",1976-02-09 00:00:00.000,"S","M","jack52@adventure-works.com",60000,0,"Partial College","Professional","Y","Mr. Jack Adams","jack52","Adventure Works","Average",1976,46,"No","Mr. Jack Adams","Standard"
22192,"Mr.","Henry","Zimmerman",1976-09-11 00:00:00.000,"S","M","henry1@adventure-works.com",60000,0,"Partial College","Professional","N","Mr. Henry Zimmerman","henry1","Adventure Works","Average",1976,46,"No","Mr. Henry Zimmerman","Standard"
22211,"Mr.","Richard","Gray",1974-02-24 00:00:00.000,"M","M","richard87@adventure-works.com",60000,0,"Partial College","Professional","Y","Mr. Richard Gray","richard87","Adventure Works","Average",1974,48,"No","Mr. Richard Gray","Standard"
23352,"Mr.","Kevin","Mitchell",1974-11-01 00:00:00.000,"S","M","kevin49@adventure-works.com",60000,0,"Partial College","Professional","N","Mr. Kevin Mitchell","kevin49","Adventure Works","Average",1974,48,"No","Mr. Kevin Mitchell","Standard"
23354,"Mr.","Eddie","Gomez",1974-07-22 00:00:00.000,"S","M","eddie2@adventure-works.com",60000,0,"Partial College","Professional","Y","Mr. Eddie Gomez","eddie2","Adventure Works","Average",1974,48,"No","Mr. Eddie Gomez","Standard"
23355,"Mr.","Lance","Serrano",1974-07-18 00:00:00.000,"S","M","lance16@adventure-works.com",60000,0,"Partial College","Professional","N","Mr. Lance Serrano","lance16","Adventure Works","Average",1974,48,"No","Mr. Lance Serrano","Standard"
23357,"Mr.","Micah","Yang",1974-05-05 00:00:00.000,"S","M","micah15@adventure-works.com",60000,0,"Partial College","Professional","Y","Mr. Micah Yang","micah15","Adventure Works","Average",1974,48,"No","Mr. Micah Yang","Standard"
23358,"Mr.","Alberto","Alvarez",1974-04-11 00:00:00.000,"M","M","alberto6@adventure-works.com",60000,0,"High School","Professional","Y","Mr. Alberto Alvarez","alberto6","Adventure Works","Average",1974,48,"No","Mr. Alberto Alvarez","Standard"
24298,"Mr.","Robert","Yang",1976-10-07 00:00:00.000,"M","M","robert39@adventure-works.com",60000,0,"Partial College","Professional","Y","Mr. Robert Yang","robert39","Adventure Works","Average",1976,46,"No","Mr. Robert Yang","Standard"
24311,"Mr.","Geoffrey","Patel",1974-04-21 00:00:00.000,"S","M","geoffrey3@adventure-works.com",60000,0,"Partial College","Professional","N","Mr. Geoffrey Patel","geoffrey3","Adventure Works","Average",1974,48,"No","Mr. Geoffrey Patel","Standard"
24312,"Mr.","Austin","Martin",1974-05-21 00:00:00.000,"S","M","austin30@adventure-works.com",60000,0,"Partial College","Professional","Y","Mr. Austin Martin","austin30","Adventure Works","Average",1974,48,"No","Mr. Austin Martin","Standard"
25047,"Mr.","Trevor","Long",1973-11-10 00:00:00.000,"M","M","trevor9@adventure-works.com",60000,0,"Partial College","Professional","Y","Mr. Trevor Long","trevor9","Adventure Works","Average",1973,49,"No","Mr. Trevor Long","Standard"
25904,"Mr.","Ian","Collins",1953-11-15 00:00:00.000,"S","M","ian39@adventure-works.com",60000,3,"High School","Professional","Y","Mr. Ian Collins","ian39","Adventure Works","Average",1953,69,"Yes","Mr. Ian Collins","Standard"
25963,"Mr.","Charles","Morris",1974-11-14 00:00:00.000,"S","M","charles66@adventure-works.com",60000,0,"Partial College","Professional","Y","Mr. Charles Morris","charles66","Adventure Works","Average",1974,48,"No","Mr. Charles Morris","Standard"
25964,"Mr.","Christopher","Winston",1974-02-09 00:00:00.000,"S","M","christopher26@adventure-works.com",60000,0,"Partial College","Professional","N","Mr. Christopher Winston","christopher26","Adventure Works","Average",1974,48,"No","Mr. Christopher Winston","Standard"
26528,"Mr.","Samuel","Garcia",1953-05-04 00:00:00.000,"S","M","samuel55@adventure-works.com",60000,3,"High School","Professional","Y","Mr. Samuel Garcia","samuel55","Adventure Works","Average",1953,69,"Yes","Mr. Samuel Garcia","Standard"
26583,"Mr.","James","Patterson",1976-08-13 00:00:00.000,"S","M","james26@adventure-works.com",60000,0,"Partial College","Professional","N","Mr. James Patterson","james26","Adventure Works","Average",1976,46,"No","Mr. James Patterson","Standard"
26584,"Mr.","Benjamin","Alexander",1976-02-24 00:00:00.000,"M","M","benjamin20@adventure-works.com",60000,0,"Partial College","Professional","N","Mr. Benjamin Alexander","benjamin20","Adventure Works","Average",1976,46,"No","Mr. Benjamin Alexander","Standard"
27441,"Mr.","Jose","Ross",1953-05-03 00:00:00.000,"M","M","jose27@adventure-works.com",60000,3,"High School","Professional","N","Mr. Jose Ross","jose27","Adventure Works","Average",1953,69,"Yes","Mr. Jose Ross","Standard"
27509,"Mr.","Zachary","Johnson",1976-06-18 00:00:00.000,"S","M","zachary31@adventure-works.com",60000,0,"Partial College","Professional","N","Mr. Zachary Johnson","zachary31","Adventure Works","Average",1976,46,"No","Mr. Zachary Johnson","Standard"
27510,"Mr.","Cole","Bailey",1976-10-03 00:00:00.000,"S","M","cole16@adventure-works.com",60000,0,"Partial College","Professional","N","Mr. Cole Bailey","cole16","Adventure Works","Average",1976,46,"No","Mr. Cole Bailey","Standard"
27526,"Mr.","Ramon","Ma",1974-12-10 00:00:00.000,"M","M","ramon14@adventure-works.com",60000,0,"Partial College","Professional","Y","Mr. Ramon Ma","ramon14","Adventure Works","Average",1974,48,"No","Mr. Ramon Ma","Standard"
28143,"Mr.","Samuel","Gonzalez",1974-05-15 00:00:00.000,"S","M","samuel38@adventure-works.com",60000,0,"Partial College","Professional","Y","Mr. Samuel Gonzalez","samuel38","Adventure Works","Average",1974,48,"No","Mr. Samuel Gonzalez","Standard"
28144,"Mr.","Noah","Phillips",1974-08-23 00:00:00.000,"S","M","noah33@adventure-works.com",60000,0,"Partial College","Professional","Y","Mr. Noah Phillips","noah33","Adventure Works","Average",1974,48,"No","Mr. Noah Phillips","Standard"
28145,"Mr.","Brandon","Jones",1974-11-11 00:00:00.000,"S","M","brandon41@adventure-works.com",60000,0,"Partial College","Professional","N","Mr. Brandon Jones","brandon41","Adventure Works","Average",1974,48,"No","Mr. Brandon Jones","Standard"
29034,"Mr.","Jonathan","Patterson",1953-01-15 00:00:00.000,"M","M","jonathan10@adventure-works.com",60000,3,"High School","Professional","N","Mr. Jonathan Patterson","jonathan10","Adventure Works","Average",1953,69,"Yes","Mr. Jonathan Patterson","Standard"
29112,"Mr.","Edward","Powell",1976-06-24 00:00:00.000,"S","M","edward57@adventure-works.com",60000,0,"Partial College","Professional","N","Mr. Edward Powell","edward57","Adventure Works","Average",1976,46,"No","Mr. Edward Powell","Standard"
11856,"Mr.","Seth","Hernandez",1963-08-17 00:00:00.000,"M","M","seth26@adventure-works.com",60000,3,"Graduate Degree","Professional","Y","Mr. Seth Hernandez","seth26","Adventure Works","Average",1963,59,"Yes","Mr. Seth Hernandez","Standard"
13928,"Mr.","Nathaniel","Morris",1963-07-22 00:00:00.000,"M","M","nathaniel20@adventure-works.com",60000,3,"Graduate Degree","Professional","Y","Mr. Nathaniel Morris","nathaniel20","Adventure Works","Average",1963,59,"Yes","Mr. Nathaniel Morris","Standard"
14619,"Mr.","Nathaniel","Sanders",1963-02-26 00:00:00.000,"M","M","nathaniel4@adventure-works.com",60000,3,"Graduate Degree","Professional","Y","Mr. Nathaniel Sanders","nathaniel4","Adventure Works","Average",1963,59,"Yes","Mr. Nathaniel Sanders","Standard"
15538,"Mr.","Luis","Lal",1963-08-28 00:00:00.000,"S","M","luis29@adventure-works.com",60000,3,"Graduate Degree","Professional","N","Mr. Luis Lal","luis29","Adventure Works","Average",1963,59,"Yes","Mr. Luis Lal","Standard"
18616,"Mr.","Spencer","Butler",1963-02-05 00:00:00.000,"S","M","spencer16@adventure-works.com",60000,3,"Graduate Degree","Professional","Y","Mr. Spencer Butler","spencer16","Adventure Works","Average",1963,59,"Yes","Mr. Spencer Butler","Standard"
18617,"Mr.","Carlos","Lopez",1963-08-03 00:00:00.000,"S","M","carlos41@adventure-works.com",60000,3,"Graduate Degree","Professional","N","Mr. Carlos Lopez","carlos41","Adventure Works","Average",1963,59,"Yes","Mr. Carlos Lopez","Standard"
19170,"Mr.","Luis","Campbell",1963-11-11 00:00:00.000,"S","M","luis39@adventure-works.com",60000,3,"Graduate Degree","Professional","N","Mr. Luis Campbell","luis39","Adventure Works","Average",1963,59,"Yes","Mr. Luis Campbell","Standard"
19829,"Mr.","Lucas","Mitchell",1963-09-03 00:00:00.000,"S","M","lucas3@adventure-works.com",60000,3,"Graduate Degree","Professional","N","Mr. Lucas Mitchell","lucas3","Adventure Works","Average",1963,59,"Yes","Mr. Lucas Mitchell","Standard"
23216,"Mr.","Kevin","Hall",1963-03-07 00:00:00.000,"S","M","kevin59@adventure-works.com",60000,3,"Graduate Degree","Professional","N","Mr. Kevin Hall","kevin59","Adventure Works","Average",1963,59,"Yes","Mr. Kevin Hall","Standard"
23372,"Mr.","Jack","Diaz",1963-03-09 00:00:00.000,"M","M","jack22@adventure-works.com",60000,3,"Graduate Degree","Professional","Y","Mr. Jack Diaz","jack22","Adventure Works","Average",1963,59,"Yes","Mr. Jack Diaz","Standard"
25077,"Mr.","Wyatt","Clark",1963-08-09 00:00:00.000,"M","M","wyatt20@adventure-works.com",60000,3,"Graduate Degree","Professional","N","Mr. Wyatt Clark","wyatt20","Adventure Works","Average",1963,59,"Yes","Mr. Wyatt Clark","Standard"
25985,"Mr.","Justin","Harris",1963-05-27 00:00:00.000,"M","M","justin41@adventure-works.com",60000,3,"Graduate Degree","Professional","N","Mr. Justin Harris","justin41","Adventure Works","Average",1963,59,"Yes","Mr. Justin Harris","Standard"
26608,"Mr.","Aaron","Nelson",1963-07-17 00:00:00.000,"S","M","aaron42@adventure-works.com",60000,3,"Graduate Degree","Professional","N","Mr. Aaron Nelson","aaron42","Adventure Works","Average",1963,59,"Yes","Mr. Aaron Nelson","Standard"
29140,"Mr.","Richard","Ward",1963-11-28 00:00:00.000,"S","M","richard84@adventure-works.com",60000,3,"Graduate Degree","Professional","Y","Mr. Richard Ward","richard84","Adventure Works","Average",1963,59,"Yes","Mr. Richard Ward","Standard"
11727,"Mr.","Benjamin","Taylor",1967-07-09 00:00:00.000,"S","M","benjamin43@adventure-works.com",60000,0,"Graduate Degree","Professional","N","Mr. Benjamin Taylor","benjamin43","Adventure Works","Average",1967,55,"No","Mr. Benjamin Taylor","Standard"
11821,"Mr.","Austin","Johnson",1966-04-15 00:00:00.000,"M","M","austin40@adventure-works.com",60000,0,"Graduate Degree","Professional","Y","Mr. Austin Johnson","austin40","Adventure Works","Average",1966,56,"No","Mr. Austin Johnson","Standard"
11839,"Mr.","Tyler","Brown",1965-07-25 00:00:00.000,"S","M","tyler9@adventure-works.com",60000,0,"Graduate Degree","Professional","Y","Mr. Tyler Brown","tyler9","Adventure Works","Average",1965,57,"No","Mr. Tyler Brown","Standard"
11840,"Mr.","Julian","Patterson",1965-05-17 00:00:00.000,"M","M","julian12@adventure-works.com",60000,0,"Graduate Degree","Professional","Y","Mr. Julian Patterson","julian12","Adventure Works","Average",1965,57,"No","Mr. Julian Patterson","Standard"
11873,"Mr.","Ryan","Zhang",1967-04-12 00:00:00.000,"M","M","ryan27@adventure-works.com",60000,0,"Graduate Degree","Professional","N","Mr. Ryan Zhang","ryan27","Adventure Works","Average",1967,55,"No","Mr. Ryan Zhang","Standard"
12946,"Mr.","Seth","Allen",1965-12-04 00:00:00.000,"M","M","seth24@adventure-works.com",60000,0,"Graduate Degree","Professional","Y","Mr. Seth Allen","seth24","Adventure Works","Average",1965,57,"No","Mr. Seth Allen","Standard"
12974,"Mr.","Marc","Gill",1967-02-28 00:00:00.000,"S","M","marc17@adventure-works.com",60000,0,"Graduate Degree","Professional","Y","Mr. Marc Gill","marc17","Adventure Works","Average",1967,55,"No","Mr. Marc Gill","Standard"
12975,"Mr.","Marcus","Wilson",1967-04-18 00:00:00.000,"S","M","marcus7@adventure-works.com",60000,0,"Graduate Degree","Professional","N","Mr. Marcus Wilson","marcus7","Adventure Works","Average",1967,55,"No","Mr. Marcus Wilson","Standard"
12976,"Mr.","Hunter","Thompson",1967-06-21 00:00:00.000,"S","M","hunter47@adventure-works.com",60000,0,"Graduate Degree","Professional","N","Mr. Hunter Thompson","hunter47","Adventure Works","Average",1967,55,"No","Mr. Hunter Thompson","Standard"
13889,"Mr.","Robert","Martin",1966-08-10 00:00:00.000,"S","M","robert73@adventure-works.com",60000,0,"Graduate Degree","Professional","Y","Mr. Robert Martin","robert73","Adventure Works","Average",1966,56,"No","Mr. Robert Martin","Standard"
13891,"Mr.","Aaron","Simmons",1966-12-07 00:00:00.000,"M","M","aaron14@adventure-works.com",60000,0,"Graduate Degree","Professional","Y","Mr. Aaron Simmons","aaron14","Adventure Works","Average",1966,56,"No","Mr. Aaron Simmons","Standard"
13892,"Mr.","Spencer","Diaz",1966-11-25 00:00:00.000,"S","M","spencer24@adventure-works.com",60000,0,"Graduate Degree","Professional","Y","Mr. Spencer Diaz","spencer24","Adventure Works","Average",1966,56,"No","Mr. Spencer Diaz","Standard"
13938,"Mr.","Alejandro","Cai",1967-08-07 00:00:00.000,"M","M","alejandro24@adventure-works.com",60000,0,"Graduate Degree","Professional","N","Mr. Alejandro Cai","alejandro24","Adventure Works","Average",1967,55,"No","Mr. Alejandro Cai","Standard"
13939,"Mr.","Eduardo","Ramirez",1967-03-20 00:00:00.000,"S","M","eduardo75@adventure-works.com",60000,0,"Graduate Degree","Professional","N","Mr. Eduardo Ramirez","eduardo75","Adventure Works","Average",1967,55,"No","Mr. Eduardo Ramirez","Standard"
14591,"Mr.","Charles","Harris",1966-04-08 00:00:00.000,"S","M","charles17@adventure-works.com",60000,0,"Graduate Degree","Professional","Y","Mr. Charles Harris","charles17","Adventure Works","Average",1966,56,"No","Mr. Charles Harris","Standard"
14593,"Mr.","Jack","Washington",1966-01-13 00:00:00.000,"M","M","jack13@adventure-works.com",60000,0,"Graduate Degree","Professional","Y","Mr. Jack Washington","jack13","Adventure Works","Average",1966,56,"No","Mr. Jack Washington","Standard"
14645,"Mr.","Isaac","Kelly",1967-02-21 00:00:00.000,"S","M","isaac2@adventure-works.com",60000,0,"Graduate Degree","Professional","N","Mr. Isaac Kelly","isaac2","Adventure Works","Average",1967,55,"No","Mr. Isaac Kelly","Standard"
