CustomerKey,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,Full Name,user name,Target Customer,birth year,age
21871,1976-11-05 00:00:00.000,"S","M","devin29@adventure-works.com",60000,0,"Bachelors","Professional","Y","MR. DEVIN ADAMS","devin29","yes",1976,46
11874,1967-03-10 00:00:00.000,"S","M","adrian15@adventure-works.com",60000,0,"Bachelors","Professional","N","MR. ADRIAN BELL","adrian15","yes",1967,55
28922,1975-11-13 00:00:00.000,"M","M","brent9@adventure-works.com",60000,0,"Bachelors","Professional","Y","MR. BRENT YE","brent9","yes",1975,47
13613,1975-12-24 00:00:00.000,"M","M","derek10@adventure-works.com",60000,0,"Bachelors","Professional","Y","MR. DEREK JAI","derek10","yes",1975,47
18188,1975-03-13 00:00:00.000,"M","M","jeffery1@adventure-works.com",60000,0,"Bachelors","Professional","Y","MR. JEFFERY WANG","jeffery1","yes",1975,47
16623,1973-09-04 00:00:00.000,"S","M","andres5@adventure-works.com",150000,5,"Bachelors","Professional","Y","MR. ANDRES LAL","andres5","yes",1973,49
18187,1947-02-20 00:00:00.000,"S","M","dennis16@adventure-works.com",150000,5,"Bachelors","Professional","N","MR. DENNIS GAO","dennis16","yes",1947,75
17323,1959-02-24 00:00:00.000,"M","M","rafael35@adventure-works.com",100000,5,"Bachelors","Professional","Y","MR. RAFAEL JAI","rafael35","yes",1959,63
13133,1959-08-19 00:00:00.000,"S","M","devon5@adventure-works.com",100000,5,"Bachelors","Professional","Y","MR. DEVON KENNEDY","devon5","yes",1959,63
26758,1959-03-02 00:00:00.000,"S","M","damien0@adventure-works.com",100000,5,"Bachelors","Professional","Y","MR. DAMIEN ZHANG","damien0","yes",1959,63
29304,1959-09-02 00:00:00.000,"M","M","willie2@adventure-works.com",100000,5,"Bachelors","Professional","Y","MR. WILLIE WANG","willie2","yes",1959,63
16699,1959-08-28 00:00:00.000,"M","M","dominic2@adventure-works.com",100000,5,"Bachelors","Professional","Y","MR. DOMINIC KAPOOR","dominic2","yes",1959,63
25233,1959-05-09 00:00:00.000,"M","M","nathaniel13@adventure-works.com",100000,4,"Bachelors","Professional","Y","MR. NATHANIEL WARD","nathaniel13","yes",1959,63
28310,1967-05-24 00:00:00.000,"M","M","ross19@adventure-works.com",90000,4,"Bachelors","Professional","N","MR. ROSS SANCHEZ","ross19","yes",1967,55
22930,1967-11-22 00:00:00.000,"M","M","brett11@adventure-works.com",90000,4,"Bachelors","Professional","Y","MR. BRETT RAMAN","brett11","yes",1967,55
27693,1967-09-26 00:00:00.000,"S","M","tyrone4@adventure-works.com",90000,4,"Bachelors","Professional","Y","MR. TYRONE ALVAREZ","tyrone4","yes",1967,55
26137,1967-04-08 00:00:00.000,"M","M","joshua21@adventure-works.com",90000,4,"Bachelors","Professional","Y","MR. JOSHUA CLARK","joshua21","yes",1967,55
19597,1967-09-25 00:00:00.000,"M","M","jay29@adventure-works.com",90000,4,"Bachelors","Professional","Y","MR. JAY MARTIN","jay29","yes",1967,55
14300,1967-02-01 00:00:00.000,"S","M","colin19@adventure-works.com",90000,4,"Bachelors","Professional","Y","MR. COLIN HE","colin19","yes",1967,55
15206,1967-04-12 00:00:00.000,"M","M","maurice14@adventure-works.com",90000,4,"Bachelors","Professional","N","MR. MAURICE ANDERSEN","maurice14","yes",1967,55
17307,1967-11-10 00:00:00.000,"M","M","warren4@adventure-works.com",90000,3,"Bachelors","Professional","Y","MR. WARREN CHANDE","warren4","yes",1967,55
15783,1967-07-11 00:00:00.000,"M","M","david52@adventure-works.com",90000,3,"Bachelors","Professional","Y","MR. DAVID ALEXANDER","david52","yes",1967,55
29293,1967-06-02 00:00:00.000,"S","M","nuan1@adventure-works.com",90000,3,"Bachelors","Professional","Y","MR. NUAN WU","nuan1","yes",1967,55
27692,1967-06-04 00:00:00.000,"M","M","isaac34@adventure-works.com",90000,3,"Bachelors","Professional","Y","MR. ISAAC LOPEZ","isaac34","yes",1967,55
21998,1958-11-08 00:00:00.000,"M","M","erik5@adventure-works.com",90000,2,"Bachelors","Professional","Y","MR. ERIK HERNANDEZ","erik5","yes",1958,64
21224,1958-03-10 00:00:00.000,"M","M","jamie28@adventure-works.com",90000,2,"Bachelors","Professional","Y","MR. JAMIE ALAN","jamie28","yes",1958,64
25107,1969-05-17 00:00:00.000,"S","M","mason8@adventure-works.com",90000,2,"Bachelors","Professional","N","MR. MASON RAMIREZ","mason8","yes",1969,53
23537,1959-11-07 00:00:00.000,"M","M","victor5@adventure-works.com",90000,2,"Bachelors","Professional","Y","MR. VICTOR HERNANDEZ","victor5","yes",1959,63
21966,1966-10-27 00:00:00.000,"M","M","ross5@adventure-works.com",90000,2,"Bachelors","Professional","Y","MR. ROSS SAI","ross5","yes",1966,56
17332,1958-04-02 00:00:00.000,"S","M","jonathan42@adventure-works.com",90000,2,"Bachelors","Professional","Y","MR. JONATHAN GREEN","jonathan42","yes",1958,64
18246,1970-11-24 00:00:00.000,"M","M","terrence14@adventure-works.com",90000,2,"Bachelors","Professional","Y","MR. TERRENCE RAJE","terrence14","yes",1970,52
18695,1969-11-04 00:00:00.000,"M","M","aaron21@adventure-works.com",90000,2,"Bachelors","Professional","Y","MR. AARON DIAZ","aaron21","yes",1969,53
16707,1958-04-07 00:00:00.000,"S","M","derrick15@adventure-works.com",90000,2,"Bachelors","Professional","Y","MR. DERRICK SERRANO","derrick15","yes",1958,64
14299,1967-06-11 00:00:00.000,"M","M","jermaine1@adventure-works.com",90000,2,"Bachelors","Professional","N","MR. JERMAINE CHANDRA","jermaine1","yes",1967,55
20227,1966-11-08 00:00:00.000,"M","M","louis38@adventure-works.com",90000,2,"Bachelors","Professional","Y","MR. LOUIS ZHANG","louis38","yes",1966,56
14070,1958-11-10 00:00:00.000,"S","M","ricky8@adventure-works.com",90000,2,"Bachelors","Professional","Y","MR. RICKY ALONSO","ricky8","yes",1958,64
15597,1966-02-06 00:00:00.000,"M","M","terry23@adventure-works.com",90000,2,"Bachelors","Professional","Y","MR. TERRY RAJI","terry23","yes",1966,56
15596,1966-01-02 00:00:00.000,"S","M","gilbert39@adventure-works.com",90000,2,"Bachelors","Professional","Y","MR. GILBERT GOEL","gilbert39","yes",1966,56
25241,1958-12-25 00:00:00.000,"M","M","aaron8@adventure-works.com",90000,2,"Bachelors","Professional","Y","MR. AARON POWELL","aaron8","yes",1958,64
22908,1970-03-22 00:00:00.000,"M","M","eddie22@adventure-works.com",90000,2,"Bachelors","Professional","Y","MR. EDDIE ORTEGA","eddie22","yes",1970,52
25111,1970-10-06 00:00:00.000,"M","M","drew17@adventure-works.com",90000,2,"Bachelors","Professional","Y","MR. DREW CHANDER","drew17","yes",1970,52
19622,1958-12-26 00:00:00.000,"M","M","roger34@adventure-works.com",90000,2,"Bachelors","Professional","Y","MR. ROGER YUAN","roger34","yes",1958,64
24364,1970-06-15 00:00:00.000,"M","M","henry10@adventure-works.com",90000,2,"Bachelors","Professional","N","MR. HENRY PRASAD","henry10","yes",1970,52
13955,1970-02-08 00:00:00.000,"M","M","andres17@adventure-works.com",90000,2,"Bachelors","Professional","Y","MR. ANDRES RAJI","andres17","yes",1970,52
19561,1970-05-20 00:00:00.000,"M","M","orlando16@adventure-works.com",90000,2,"Bachelors","Professional","Y","MR. ORLANDO SERRANO","orlando16","yes",1970,52
19560,1970-04-27 00:00:00.000,"M","M","randall1@adventure-works.com",90000,2,"Bachelors","Professional","Y","MR. RANDALL MARTIN","randall1","yes",1970,52
11000,1966-04-08 00:00:00.000,"M","M","jon24@adventure-works.com",90000,2,"Bachelors","Professional","Y","MR. JON YANG","jon24","yes",1966,56
26657,1969-03-07 00:00:00.000,"S","M","lucas59@adventure-works.com",90000,2,"Bachelors","Professional","N","MR. LUCAS HUGHES","lucas59","yes",1969,53
27583,1970-03-09 00:00:00.000,"M","M","calvin5@adventure-works.com",90000,2,"Bachelors","Professional","Y","MR. CALVIN XU","calvin5","yes",1970,52
29316,1958-11-22 00:00:00.000,"S","M","max9@adventure-works.com",90000,2,"Bachelors","Professional","N","MR. MAX ROMERO","max9","yes",1958,64
29196,1966-01-21 00:00:00.000,"M","M","darren39@adventure-works.com",90000,2,"Bachelors","Professional","Y","MR. DARREN SERRANO","darren39","yes",1966,56
29317,1958-07-03 00:00:00.000,"S","M","james64@adventure-works.com",90000,2,"Bachelors","Professional","N","MR. JAMES HILL","james64","yes",1958,64
28714,1966-06-21 00:00:00.000,"S","M","arturo16@adventure-works.com",90000,2,"Bachelors","Professional","Y","MR. ARTURO GAO","arturo16","yes",1966,56
27691,1967-05-18 00:00:00.000,"M","M","marshall39@adventure-works.com",90000,2,"Bachelors","Professional","Y","MR. MARSHALL GOEL","marshall39","yes",1967,55
11768,1966-10-08 00:00:00.000,"M","M","clayton34@adventure-works.com",90000,2,"Bachelors","Professional","Y","MR. CLAYTON NARA","clayton34","yes",1966,56
27599,1966-02-01 00:00:00.000,"M","M","cory11@adventure-works.com",90000,2,"Bachelors","Professional","N","MR. CORY SUBRAM","cory11","yes",1966,56
27598,1966-05-14 00:00:00.000,"S","M","marco19@adventure-works.com",90000,2,"Bachelors","Professional","Y","MR. MARCO GONZALEZ","marco19","yes",1966,56
11900,1970-03-07 00:00:00.000,"S","M","byron12@adventure-works.com",90000,2,"Bachelors","Professional","Y","MR. BYRON CARLSON","byron12","yes",1970,52
13132,1959-02-21 00:00:00.000,"S","M","casey38@adventure-works.com",90000,1,"Bachelors","Professional","Y","MR. CASEY VAZQUEZ","casey38","yes",1959,63
13130,1959-10-26 00:00:00.000,"M","M","dalton5@adventure-works.com",90000,1,"Bachelors","Professional","Y","MR. DALTON MILLER","dalton5","yes",1959,63
18731,1959-07-02 00:00:00.000,"S","M","brett4@adventure-works.com",90000,1,"Bachelors","Professional","Y","MR. BRETT MALHOTRA","brett4","yes",1959,63
14057,1959-11-24 00:00:00.000,"M","M","lance8@adventure-works.com",90000,1,"Bachelors","Professional","Y","MR. LANCE ALONSO","lance8","yes",1959,63
23533,1959-11-15 00:00:00.000,"S","M","rafael42@adventure-works.com",90000,1,"Bachelors","Professional","Y","MR. RAFAEL NATH","rafael42","yes",1959,63
15800,1959-12-11 00:00:00.000,"S","M","alberto16@adventure-works.com",90000,1,"Bachelors","Professional","Y","MR. ALBERTO SERRANO","alberto16","yes",1959,63
26757,1959-03-14 00:00:00.000,"S","M","evan18@adventure-works.com",90000,1,"Bachelors","Professional","Y","MR. EVAN RIVERA","evan18","yes",1959,63
22946,1959-05-18 00:00:00.000,"S","M","bryant1@adventure-works.com",90000,1,"Bachelors","Professional","Y","MR. BRYANT KAPOOR","bryant1","yes",1959,63
16695,1959-04-27 00:00:00.000,"M","M","dwayne15@adventure-works.com",90000,1,"Bachelors","Professional","Y","MR. DWAYNE SERRANO","dwayne15","yes",1959,63
26151,1959-02-05 00:00:00.000,"M","M","austin37@adventure-works.com",90000,1,"Bachelors","Professional","Y","MR. AUSTIN LEE","austin37","yes",1959,63
18293,1959-05-04 00:00:00.000,"M","M","austin10@adventure-works.com",90000,1,"Bachelors","Professional","Y","MR. AUSTIN BUTLER","austin10","yes",1959,63
26755,1965-06-03 00:00:00.000,"M","M","brendan9@adventure-works.com",80000,5,"Bachelors","Professional","Y","MR. BRENDAN JAI","brendan9","yes",1965,57
25136,1968-07-17 00:00:00.000,"S","M","ruben26@adventure-works.com",80000,5,"Bachelors","Professional","Y","MR. RUBEN DIAZ","ruben26","yes",1968,54
25138,1968-09-15 00:00:00.000,"M","M","seth68@adventure-works.com",80000,5,"Bachelors","Professional","Y","MR. SETH RUSSELL","seth68","yes",1968,54
25134,1968-02-15 00:00:00.000,"M","M","brett19@adventure-works.com",80000,5,"Bachelors","Professional","Y","MR. BRETT RODRIGUEZ","brett19","yes",1968,54
21997,1958-03-14 00:00:00.000,"M","M","dennis13@adventure-works.com",80000,5,"Bachelors","Professional","Y","MR. DENNIS XU","dennis13","yes",1958,64
15797,1965-03-28 00:00:00.000,"M","M","isaac10@adventure-works.com",80000,5,"Bachelors","Professional","Y","MR. ISAAC COX","isaac10","yes",1965,57
15796,1965-05-11 00:00:00.000,"M","M","edward71@adventure-works.com",80000,5,"Bachelors","Professional","Y","MR. EDWARD HAYES","edward71","yes",1965,57
27596,1966-03-15 00:00:00.000,"M","M","edgar13@adventure-works.com",80000,5,"Bachelors","Professional","Y","MR. EDGAR RAMAN","edgar13","yes",1966,56
21992,1965-08-27 00:00:00.000,"S","M","alejandro2@adventure-works.com",80000,5,"Bachelors","Professional","Y","MR. ALEJANDRO ZHANG","alejandro2","yes",1965,57
25125,1966-09-20 00:00:00.000,"M","M","randy3@adventure-works.com",80000,5,"Bachelors","Professional","Y","MR. RANDY WANG","randy3","yes",1966,56
14321,1958-10-26 00:00:00.000,"M","M","jackson30@adventure-works.com",80000,5,"Bachelors","Professional","Y","MR. JACKSON EVANS","jackson30","yes",1958,64
13120,1965-07-09 00:00:00.000,"M","M","levi3@adventure-works.com",80000,5,"Bachelors","Professional","Y","MR. LEVI WEBER","levi3","yes",1965,57
25135,1968-05-09 00:00:00.000,"S","M","kelvin29@adventure-works.com",80000,5,"Bachelors","Professional","Y","MR. KELVIN ZHAO","kelvin29","yes",1968,54
21989,1965-04-02 00:00:00.000,"M","M","erik7@adventure-works.com",80000,5,"Bachelors","Professional","Y","MR. ERIK JIMENEZ","erik7","yes",1965,57
21990,1965-03-15 00:00:00.000,"S","M","alejandro42@adventure-works.com",80000,5,"Bachelors","Professional","Y","MR. ALEJANDRO RAI","alejandro42","yes",1965,57
21210,1965-04-03 00:00:00.000,"S","M","colin29@adventure-works.com",80000,5,"Bachelors","Professional","Y","MR. COLIN LUO","colin29","yes",1965,57
21185,1968-04-25 00:00:00.000,"M","M","gilbert32@adventure-works.com",80000,5,"Bachelors","Professional","Y","MR. GILBERT JAI","gilbert32","yes",1968,54
22919,1966-09-12 00:00:00.000,"M","M","stanley12@adventure-works.com",80000,5,"Bachelors","Professional","Y","MR. STANLEY RANA","stanley12","yes",1966,56
14680,1966-11-19 00:00:00.000,"S","M","marvin8@adventure-works.com",80000,5,"Bachelors","Professional","Y","MR. MARVIN MUNOZ","marvin8","yes",1966,56
26968,1968-08-15 00:00:00.000,"M","M","henry21@adventure-works.com",80000,5,"Bachelors","Professional","Y","MR. HENRY SANCHEZ","henry21","yes",1968,54
16697,1965-05-03 00:00:00.000,"S","M","wyatt56@adventure-works.com",80000,5,"Bachelors","Professional","Y","MR. WYATT HENDERSON","wyatt56","yes",1965,57
16681,1967-03-15 00:00:00.000,"S","M","louis31@adventure-works.com",80000,5,"Bachelors","Professional","Y","MR. LOUIS CHANDE","louis31","yes",1967,55
18740,1958-09-04 00:00:00.000,"M","M","adam43@adventure-works.com",80000,5,"Bachelors","Professional","N","MR. ADAM HILL","adam43","yes",1958,64
25217,1967-10-17 00:00:00.000,"M","M","byron0@adventure-works.com",80000,5,"Bachelors","Professional","N","MR. BYRON MARTIN","byron0","yes",1967,55
11765,1966-10-11 00:00:00.000,"M","M","marc15@adventure-works.com",80000,5,"Bachelors","Professional","Y","MR. MARC TORRES","marc15","yes",1966,56
25227,1965-07-23 00:00:00.000,"S","M","jaime49@adventure-works.com",80000,5,"Bachelors","Professional","Y","MR. JAIME GUTIERREZ","jaime49","yes",1965,57
23427,1966-07-05 00:00:00.000,"M","M","jay12@adventure-works.com",80000,5,"Bachelors","Professional","Y","MR. JAY SAI","jay12","yes",1966,56
26147,1965-02-01 00:00:00.000,"M","M","ivan9@adventure-works.com",80000,5,"Bachelors","Professional","Y","MR. IVAN SUBRAM","ivan9","yes",1965,57
26148,1965-03-27 00:00:00.000,"M","M","michael47@adventure-works.com",80000,5,"Bachelors","Professional","Y","MR. MICHAEL THOMPSON","michael47","yes",1965,57
14060,1965-11-27 00:00:00.000,"M","M","cedric30@adventure-works.com",80000,5,"Bachelors","Professional","Y","MR. CEDRIC SHARMA","cedric30","yes",1965,57
14059,1965-12-22 00:00:00.000,"M","M","rodney13@adventure-works.com",80000,5,"Bachelors","Professional","Y","MR. RODNEY RAMOS","rodney13","yes",1965,57
19575,1966-08-27 00:00:00.000,"S","M","marco3@adventure-works.com",80000,5,"Bachelors","Professional","Y","MR. MARCO PATEL","marco3","yes",1966,56
29301,1965-11-07 00:00:00.000,"M","M","alvin39@adventure-works.com",80000,5,"Bachelors","Professional","Y","MR. ALVIN NATH","alvin39","yes",1965,57
24470,1965-06-11 00:00:00.000,"M","M","clarence23@adventure-works.com",80000,5,"Bachelors","Professional","Y","MR. CLARENCE LAL","clarence23","yes",1965,57
24469,1965-06-02 00:00:00.000,"S","M","roger40@adventure-works.com",80000,5,"Bachelors","Professional","Y","MR. ROGER ANDERSEN","roger40","yes",1965,57
16178,1968-11-16 00:00:00.000,"M","M","alfredo19@adventure-works.com",80000,5,"Bachelors","Professional","Y","MR. ALFREDO CARLSON","alfredo19","yes",1968,54
19588,1968-07-04 00:00:00.000,"M","M","raymond14@adventure-works.com",80000,5,"Bachelors","Professional","Y","MR. RAYMOND RAMAN","raymond14","yes",1968,54
19608,1965-10-28 00:00:00.000,"M","M","harold6@adventure-works.com",80000,5,"Bachelors","Professional","Y","MR. HAROLD PRASAD","harold6","yes",1965,57
27705,1965-11-12 00:00:00.000,"M","M","roger39@adventure-works.com",80000,5,"Bachelors","Professional","Y","MR. ROGER PAL","roger39","yes",1965,57
21216,1964-05-24 00:00:00.000,"S","M","larry18@adventure-works.com",80000,4,"Bachelors","Professional","N","MR. LARRY BLANCO","larry18","yes",1964,58
28537,1926-07-16 00:00:00.000,"S","M","christian9@adventure-works.com",50000,1,"Bachelors","Professional","N","MR. CHRISTIAN HAYES","christian9","yes",1926,96
18690,1929-04-08 00:00:00.000,"M","M","carlos19@adventure-works.com",40000,2,"Bachelors","Professional","Y","MR. CARLOS RIVERA","carlos19","yes",1929,93
27704,1933-11-27 00:00:00.000,"S","M","jimmy12@adventure-works.com",40000,2,"Bachelors","Professional","Y","MR. JIMMY ROMERO","jimmy12","yes",1933,89
15573,1958-08-25 00:00:00.000,"S","M","thomas67@adventure-works.com",70000,5,"Bachelors","Professional","N","MR. THOMAS WILSON","thomas67","yes",1958,64
15803,1962-10-18 00:00:00.000,"M","M","bradley21@adventure-works.com",70000,5,"Bachelors","Professional","N","MR. BRADLEY GOEL","bradley21","yes",1962,60
27591,1967-08-17 00:00:00.000,"M","M","gerald24@adventure-works.com",70000,5,"Bachelors","Professional","N","MR. GERALD SERRANO","gerald24","yes",1967,55
16169,1967-03-17 00:00:00.000,"S","M","dennis9@adventure-works.com",70000,5,"Bachelors","Professional","Y","MR. DENNIS LIN","dennis9","yes",1967,55
22911,1968-10-04 00:00:00.000,"M","M","gregory17@adventure-works.com",70000,5,"Bachelors","Professional","Y","MR. GREGORY RAJE","gregory17","yes",1968,54
27593,1967-12-16 00:00:00.000,"M","M","jorge9@adventure-works.com",70000,5,"Bachelors","Professional","Y","MR. JORGE LIN","jorge9","yes",1967,55
24376,1968-07-13 00:00:00.000,"M","M","tommy17@adventure-works.com",70000,5,"Bachelors","Professional","Y","MR. TOMMY BLACK","tommy17","yes",1968,54
27592,1967-11-27 00:00:00.000,"S","M","hector0@adventure-works.com",70000,5,"Bachelors","Professional","Y","MR. HECTOR RUIZ","hector0","yes",1967,55
16167,1967-01-06 00:00:00.000,"M","M","devin6@adventure-works.com",70000,5,"Bachelors","Professional","Y","MR. DEVIN MOORE","devin6","yes",1967,55
17059,1967-01-06 00:00:00.000,"M","M","louis40@adventure-works.com",70000,5,"Bachelors","Professional","Y","MR. LOUIS CHEN","louis40","yes",1967,55
23423,1967-12-16 00:00:00.000,"M","M","adam6@adventure-works.com",70000,5,"Bachelors","Professional","Y","MR. ADAM POWELL","adam6","yes",1967,55
17054,1967-08-26 00:00:00.000,"M","M","shawn16@adventure-works.com",70000,5,"Bachelors","Professional","Y","MR. SHAWN RAJE","shawn16","yes",1967,55
15574,1958-01-21 00:00:00.000,"S","M","carlos6@adventure-works.com",70000,5,"Bachelors","Professional","N","MR. CARLOS PETERSON","carlos6","yes",1958,64
15585,1967-03-09 00:00:00.000,"M","M","roy15@adventure-works.com",70000,5,"Bachelors","Professional","Y","MR. ROY GARCIA","roy15","yes",1967,55
17052,1968-04-21 00:00:00.000,"M","M","rafael40@adventure-works.com",70000,5,"Bachelors","Professional","Y","MR. RAFAEL NARA","rafael40","yes",1968,54
15600,1968-11-02 00:00:00.000,"M","M","josue1@adventure-works.com",70000,5,"Bachelors","Professional","Y","MR. JOSUE DOMINGUEZ","josue1","yes",1968,54
14663,1958-10-04 00:00:00.000,"M","M","arturo22@adventure-works.com",70000,5,"Bachelors","Professional","Y","MR. ARTURO HU","arturo22","yes",1958,64
25131,1965-10-09 00:00:00.000,"M","M","gerald31@adventure-works.com",70000,5,"Bachelors","Professional","Y","MR. GERALD CHANDRA","gerald31","yes",1965,57
25130,1965-02-20 00:00:00.000,"M","M","micah16@adventure-works.com",70000,5,"Bachelors","Professional","N","MR. MICAH HUANG","micah16","yes",1965,57
26665,1967-10-27 00:00:00.000,"S","M","jésus13@adventure-works.com",70000,5,"Bachelors","Professional","Y","MR. JÉSUS VAZQUEZ","jésus13","yes",1967,55
18298,1962-10-10 00:00:00.000,"S","M","geoffrey5@adventure-works.com",70000,5,"Bachelors","Professional","Y","MR. GEOFFREY MALHOTRA","geoffrey5","yes",1962,60
25236,1962-01-09 00:00:00.000,"S","M","lance0@adventure-works.com",70000,5,"Bachelors","Professional","Y","MR. LANCE MARTIN","lance0","yes",1962,60
25118,1967-12-08 00:00:00.000,"M","M","gerald11@adventure-works.com",70000,5,"Bachelors","Professional","Y","MR. GERALD DIAZ","gerald11","yes",1967,55
20218,1967-08-13 00:00:00.000,"M","M","drew3@adventure-works.com",70000,5,"Bachelors","Professional","N","MR. DREW XIE","drew3","yes",1967,55
11757,1968-05-14 00:00:00.000,"M","M","vincent21@adventure-works.com",70000,5,"Bachelors","Professional","Y","MR. VINCENT CAI","vincent21","yes",1968,54
11758,1968-12-22 00:00:00.000,"M","M","colin30@adventure-works.com",70000,5,"Bachelors","Professional","Y","MR. COLIN YUAN","colin30","yes",1968,54
20223,1967-10-08 00:00:00.000,"M","M","terrance3@adventure-works.com",70000,5,"Bachelors","Professional","Y","MR. TERRANCE MALHOTRA","terrance3","yes",1967,55
14068,1962-06-04 00:00:00.000,"M","M","brent16@adventure-works.com",70000,5,"Bachelors","Professional","Y","MR. BRENT MCDONALD","brent16","yes",1962,60
14067,1962-04-20 00:00:00.000,"S","M","larry22@adventure-works.com",70000,5,"Bachelors","Professional","Y","MR. LARRY SANZ","larry22","yes",1962,60
25116,1968-07-08 00:00:00.000,"M","M","phillip11@adventure-works.com",70000,5,"Bachelors","Professional","Y","MR. PHILLIP SARA","phillip11","yes",1968,54
25115,1968-07-28 00:00:00.000,"M","M","raymond13@adventure-works.com",70000,5,"Bachelors","Professional","Y","MR. RAYMOND RANA","raymond13","yes",1968,54
18251,1967-10-21 00:00:00.000,"S","M","ricky21@adventure-works.com",70000,5,"Bachelors","Professional","Y","MR. RICKY SANZ","ricky21","yes",1967,55
18250,1967-07-17 00:00:00.000,"S","M","jeremiah12@adventure-works.com",70000,5,"Bachelors","Professional","Y","MR. JEREMIAH HALL","jeremiah12","yes",1967,55
14317,1962-08-22 00:00:00.000,"S","M","steve19@adventure-works.com",70000,5,"Bachelors","Professional","Y","MR. STEVE LIANG","steve19","yes",1962,60
29189,1967-06-23 00:00:00.000,"S","M","roy32@adventure-works.com",70000,5,"Bachelors","Professional","N","MR. ROY DOMINGUEZ","roy32","yes",1967,55
29188,1968-09-19 00:00:00.000,"S","M","colin31@adventure-works.com",70000,5,"Bachelors","Professional","Y","MR. COLIN KUMAR","colin31","yes",1968,54
29173,1958-11-20 00:00:00.000,"S","M","richard57@adventure-works.com",70000,5,"Bachelors","Professional","N","MR. RICHARD BRADLEY","richard57","yes",1958,64
29172,1958-10-24 00:00:00.000,"S","M","arturo41@adventure-works.com",70000,5,"Bachelors","Professional","Y","MR. ARTURO CARSON","arturo41","yes",1958,64
26670,1967-10-06 00:00:00.000,"M","M","jerry12@adventure-works.com",70000,5,"Bachelors","Professional","Y","MR. JERRY JOHNSEN","jerry12","yes",1967,55
26669,1967-05-04 00:00:00.000,"M","M","curtis19@adventure-works.com",70000,5,"Bachelors","Professional","Y","MR. CURTIS ZENG","curtis19","yes",1967,55
21170,1968-09-27 00:00:00.000,"M","M","edwin14@adventure-works.com",70000,5,"Bachelors","Professional","N","MR. EDWIN SUN","edwin14","yes",1968,54
21171,1968-02-06 00:00:00.000,"S","M","christopher9@adventure-works.com",70000,5,"Bachelors","Professional","Y","MR. CHRISTOPHER TAYLOR","christopher9","yes",1968,54
21172,1968-05-07 00:00:00.000,"M","M","francisco22@adventure-works.com",70000,5,"Bachelors","Professional","N","MR. FRANCISCO SANCHEZ","francisco22","yes",1968,54
21173,1967-11-13 00:00:00.000,"M","M","chad8@adventure-works.com",70000,5,"Bachelors","Professional","Y","MR. CHAD YUAN","chad8","yes",1967,55
21174,1967-03-13 00:00:00.000,"M","M","andre8@adventure-works.com",70000,5,"Bachelors","Professional","Y","MR. ANDRE SMITH","andre8","yes",1967,55
18705,1967-08-28 00:00:00.000,"M","M","karl20@adventure-works.com",70000,5,"Bachelors","Professional","Y","MR. KARL GOEL","karl20","yes",1967,55
21183,1968-09-15 00:00:00.000,"M","M","hector4@adventure-works.com",70000,5,"Bachelors","Professional","Y","MR. HECTOR MORENO","hector4","yes",1968,54
11761,1967-04-19 00:00:00.000,"S","M","edgar15@adventure-works.com",70000,5,"Bachelors","Professional","Y","MR. EDGAR MEHTA","edgar15","yes",1967,55
11902,1967-03-18 00:00:00.000,"M","M","drew13@adventure-works.com",70000,5,"Bachelors","Professional","Y","MR. DREW PAL","drew13","yes",1967,55
19581,1965-02-08 00:00:00.000,"M","M","todd15@adventure-works.com",70000,5,"Bachelors","Professional","Y","MR. TODD MA","todd15","yes",1965,57
11762,1967-08-24 00:00:00.000,"M","M","randall2@adventure-works.com",70000,5,"Bachelors","Professional","Y","MR. RANDALL GOMEZ","randall2","yes",1967,55
19583,1968-05-15 00:00:00.000,"M","M","jake3@adventure-works.com",70000,5,"Bachelors","Professional","Y","MR. JAKE LI","jake3","yes",1968,54
19617,1962-03-16 00:00:00.000,"M","M","keith22@adventure-works.com",70000,5,"Bachelors","Professional","Y","MR. KEITH NATH","keith22","yes",1962,60
17287,1967-09-10 00:00:00.000,"M","M","billy19@adventure-works.com",70000,5,"Bachelors","Professional","N","MR. BILLY SUAREZ","billy19","yes",1967,55
28213,1968-03-12 00:00:00.000,"M","M","jared14@adventure-works.com",70000,5,"Bachelors","Professional","N","MR. JARED MORGAN","jared14","yes",1968,54
19554,1958-10-06 00:00:00.000,"S","M","emmanuel11@adventure-works.com",70000,5,"Bachelors","Professional","Y","MR. EMMANUEL RAMAN","emmanuel11","yes",1958,64
26155,1962-09-22 00:00:00.000,"M","M","chad4@adventure-works.com",70000,5,"Bachelors","Professional","Y","MR. CHAD XIE","chad4","yes",1962,60
27147,1965-11-03 00:00:00.000,"S","M","melvin15@adventure-works.com",70000,5,"Bachelors","Professional","Y","MR. MELVIN NARA","melvin15","yes",1965,57
21953,1967-07-22 00:00:00.000,"M","M","marvin15@adventure-works.com",70000,5,"Bachelors","Professional","N","MR. MARVIN VAZQUEZ","marvin15","yes",1967,55
11113,1962-02-21 00:00:00.000,"M","M","micheal11@adventure-works.com",70000,5,"Bachelors","Professional","Y","MR. MICHEAL BLANCO","micheal11","yes",1962,60
