CustomerKey,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,Full Name,user name,Target Customer,birth year,age
22923,1964-01-26 00:00:00.000,"M","M","mason33@adventure-works.com",60000,3,"Bachelors","Professional","Y","MR. MASON LOPEZ","mason33","yes",1964,58
12715,1963-07-18 00:00:00.000,"M","M","eddie14@adventure-works.com",60000,3,"Bachelors","Professional","Y","MR. EDDIE GILL","eddie14","yes",1963,59
12370,1963-06-27 00:00:00.000,"M","M","preston19@adventure-works.com",60000,3,"Bachelors","Professional","Y","MR. PRESTON PEREZ","preston19","yes",1963,59
24357,1958-03-15 00:00:00.000,"M","M","eric50@adventure-works.com",60000,3,"Bachelors","Professional","Y","MR. ERIC BAKER","eric50","yes",1958,64
15603,1964-09-05 00:00:00.000,"M","M","philip15@adventure-works.com",60000,3,"Bachelors","Professional","Y","MR. PHILIP BLANCO","philip15","yes",1964,58
27149,1964-04-12 00:00:00.000,"M","M","jeffery23@adventure-works.com",60000,3,"Bachelors","Professional","Y","MR. JEFFERY SHE","jeffery23","yes",1964,58
24382,1964-02-20 00:00:00.000,"M","M","patrick22@adventure-works.com",60000,3,"Bachelors","Professional","Y","MR. PATRICK SANCHEZ","patrick22","yes",1964,58
17073,1964-03-15 00:00:00.000,"M","M","jonathon14@adventure-works.com",60000,3,"Bachelors","Professional","Y","MR. JONATHON CARLSON","jonathon14","yes",1964,58
22896,1958-03-19 00:00:00.000,"M","M","logan57@adventure-works.com",60000,3,"Bachelors","Professional","Y","MR. LOGAN MILLER","logan57","yes",1958,64
13008,1965-07-09 00:00:00.000,"M","M","alberto8@adventure-works.com",60000,3,"Bachelors","Professional","Y","MR. ALBERTO MUÑOZ","alberto8","yes",1965,57
17303,1964-10-18 00:00:00.000,"M","M","terrence4@adventure-works.com",60000,3,"Bachelors","Professional","Y","MR. TERRENCE TANG","terrence4","yes",1964,58
25128,1965-06-23 00:00:00.000,"M","M","clifford6@adventure-works.com",60000,3,"Bachelors","Professional","Y","MR. CLIFFORD SAI","clifford6","yes",1965,57
25139,1964-08-25 00:00:00.000,"M","M","carlos0@adventure-works.com",60000,3,"Bachelors","Professional","N","MR. CARLOS SHORT","carlos0","yes",1964,58
16182,1964-04-21 00:00:00.000,"M","M","louis7@adventure-works.com",60000,3,"Bachelors","Professional","Y","MR. LOUIS SUN","louis7","yes",1964,58
18268,1963-01-27 00:00:00.000,"M","M","preston2@adventure-works.com",60000,3,"Bachelors","Professional","Y","MR. PRESTON CHAPMAN","preston2","yes",1963,59
18267,1963-05-23 00:00:00.000,"M","M","brad11@adventure-works.com",60000,3,"Bachelors","Professional","Y","MR. BRAD JAI","brad11","yes",1963,59
18256,1965-07-20 00:00:00.000,"M","M","gilbert19@adventure-works.com",60000,3,"Bachelors","Professional","Y","MR. GILBERT CAI","gilbert19","yes",1965,57
17305,1963-03-07 00:00:00.000,"M","M","neil11@adventure-works.com",60000,3,"Bachelors","Professional","Y","MR. NEIL TORRES","neil11","yes",1963,59
27696,1962-10-02 00:00:00.000,"M","M","ruben12@adventure-works.com",60000,1,"Bachelors","Professional","Y","MR. RUBEN RANA","ruben12","yes",1962,60
26744,1962-08-12 00:00:00.000,"M","M","mitchell6@adventure-works.com",60000,1,"Bachelors","Professional","Y","MR. MITCHELL YUAN","mitchell6","yes",1962,60
27694,1962-05-17 00:00:00.000,"M","M","lee12@adventure-works.com",60000,1,"Bachelors","Professional","Y","MR. LEE GILL","lee12","yes",1962,60
23525,1962-04-21 00:00:00.000,"M","M","derrick19@adventure-works.com",60000,1,"Bachelors","Professional","Y","MR. DERRICK RUBIO","derrick19","yes",1962,60
26015,1958-04-22 00:00:00.000,"M","M","gabriel22@adventure-works.com",60000,1,"Bachelors","Professional","Y","MR. GABRIEL CHOW","gabriel22","yes",1958,64
24358,1958-02-08 00:00:00.000,"M","M","kevin52@adventure-works.com",60000,1,"Bachelors","Professional","Y","MR. KEVIN GREEN","kevin52","yes",1958,64
28198,1958-02-10 00:00:00.000,"M","M","jared16@adventure-works.com",60000,1,"Bachelors","Professional","N","MR. JARED MOYER","jared16","yes",1958,64
21979,1962-09-16 00:00:00.000,"M","M","philip11@adventure-works.com",60000,1,"Bachelors","Professional","Y","MR. PHILIP GUTIERREZ","philip11","yes",1962,60
22899,1958-05-21 00:00:00.000,"M","M","charles38@adventure-works.com",60000,1,"Bachelors","Professional","Y","MR. CHARLES CARTER","charles38","yes",1958,64
21195,1962-01-15 00:00:00.000,"M","M","rafael28@adventure-works.com",60000,1,"Bachelors","Professional","Y","MR. RAFAEL XU","rafael28","yes",1962,60
21193,1962-01-15 00:00:00.000,"M","M","philip3@adventure-works.com",60000,1,"Bachelors","Professional","Y","MR. PHILIP HERNANDEZ","philip3","yes",1962,60
21191,1962-01-23 00:00:00.000,"M","M","willie9@adventure-works.com",60000,1,"Bachelors","Professional","Y","MR. WILLIE LU","willie9","yes",1962,60
20208,1958-05-25 00:00:00.000,"M","M","austin19@adventure-works.com",60000,1,"Bachelors","Professional","Y","MR. AUSTIN HAYES","austin19","yes",1958,64
20207,1958-04-25 00:00:00.000,"M","M","angel15@adventure-works.com",60000,1,"Bachelors","Professional","Y","MR. ANGEL BAILEY","angel15","yes",1958,64
15209,1962-07-20 00:00:00.000,"M","M","frank16@adventure-works.com",60000,1,"Bachelors","Professional","Y","MR. FRANK ROMERO","frank16","yes",1962,60
14048,1962-04-03 00:00:00.000,"M","M","wyatt40@adventure-works.com",60000,1,"Bachelors","Professional","Y","MR. WYATT MITCHELL","wyatt40","yes",1962,60
14305,1962-07-11 00:00:00.000,"M","M","brendan2@adventure-works.com",60000,1,"Bachelors","Professional","Y","MR. BRENDAN SHEN","brendan2","yes",1962,60
14659,1958-01-20 00:00:00.000,"M","M","zachary44@adventure-works.com",60000,1,"Bachelors","Professional","Y","MR. ZACHARY HARRIS","zachary44","yes",1958,64
14662,1958-05-09 00:00:00.000,"M","M","jack4@adventure-works.com",60000,1,"Bachelors","Professional","Y","MR. JACK ROSS","jack4","yes",1958,64
15212,1961-07-14 00:00:00.000,"M","M","marcus54@adventure-works.com",60000,1,"Bachelors","Professional","Y","MR. MARCUS HENDERSON","marcus54","yes",1961,61
12984,1958-02-06 00:00:00.000,"M","M","adam48@adventure-works.com",60000,1,"Bachelors","Professional","Y","MR. ADAM YOUNG","adam48","yes",1958,64
13108,1962-12-26 00:00:00.000,"M","M","curtis2@adventure-works.com",60000,1,"Bachelors","Professional","Y","MR. CURTIS WANG","curtis2","yes",1962,60
11991,1962-08-10 00:00:00.000,"M","M","frederick14@adventure-works.com",60000,1,"Bachelors","Professional","Y","MR. FREDERICK MARTINEZ","frederick14","yes",1962,60
18277,1962-09-14 00:00:00.000,"M","M","terry12@adventure-works.com",60000,1,"Bachelors","Professional","Y","MR. TERRY LAL","terry12","yes",1962,60
17040,1958-08-27 00:00:00.000,"M","M","adam3@adventure-works.com",60000,1,"Bachelors","Professional","Y","MR. ADAM HENDERSON","adam3","yes",1958,64
17041,1958-05-14 00:00:00.000,"M","M","connor4@adventure-works.com",60000,1,"Bachelors","Professional","Y","MR. CONNOR PERRY","connor4","yes",1958,64
17042,1958-10-24 00:00:00.000,"M","M","tyler0@adventure-works.com",60000,1,"Bachelors","Professional","Y","MR. TYLER JACKSON","tyler0","yes",1958,64
16684,1962-11-18 00:00:00.000,"M","M","joel20@adventure-works.com",60000,1,"Bachelors","Professional","Y","MR. JOEL PEREZ","joel20","yes",1962,60
11743,1958-03-16 00:00:00.000,"M","M","chase3@adventure-works.com",60000,1,"Bachelors","Professional","Y","MR. CHASE KELLY","chase3","yes",1958,64
11099,1961-03-08 00:00:00.000,"M","M","adam2@adventure-works.com",60000,1,"Bachelors","Professional","Y","MR. ADAM ROSS","adam2","yes",1961,61
11096,1962-08-10 00:00:00.000,"M","M","andrés18@adventure-works.com",60000,1,"Bachelors","Professional","Y","MR. ANDRÉS ANAND","andrés18","yes",1962,60
19549,1958-08-21 00:00:00.000,"M","M","kevin33@adventure-works.com",60000,1,"Bachelors","Professional","Y","MR. KEVIN SHARMA","kevin33","yes",1958,64
19550,1958-10-10 00:00:00.000,"M","M","lucas4@adventure-works.com",60000,1,"Bachelors","Professional","Y","MR. LUCAS PEREZ","lucas4","yes",1958,64
11887,1958-04-05 00:00:00.000,"M","M","joseph19@adventure-works.com",60000,1,"Bachelors","Professional","Y","MR. JOSEPH WHITE","joseph19","yes",1958,64
11888,1958-12-22 00:00:00.000,"M","M","aaron3@adventure-works.com",60000,1,"Bachelors","Professional","Y","MR. AARON ROSS","aaron3","yes",1958,64
21640,1964-04-07 00:00:00.000,"M","M","charles57@adventure-works.com",60000,5,"Bachelors","Skilled Manual","N","MR. CHARLES COOPER","charles57","yes",1964,58
18602,1964-11-18 00:00:00.000,"M","M","patrick13@adventure-works.com",60000,5,"Bachelors","Skilled Manual","Y","MR. PATRICK RAMIREZ","patrick13","yes",1964,58
22286,1964-08-12 00:00:00.000,"M","M","gabriel8@adventure-works.com",60000,5,"Bachelors","Skilled Manual","Y","MR. GABRIEL HUGHES","gabriel8","yes",1964,58
20676,1966-09-21 00:00:00.000,"M","M","carlos25@adventure-works.com",60000,3,"Bachelors","Skilled Manual","Y","MR. CARLOS PARKER","carlos25","yes",1966,56
23875,1966-05-20 00:00:00.000,"M","M","sean48@adventure-works.com",60000,3,"Bachelors","Skilled Manual","Y","MR. SEAN GREEN","sean48","yes",1966,56
16975,1966-06-10 00:00:00.000,"M","M","benjamin37@adventure-works.com",60000,3,"Bachelors","Skilled Manual","Y","MR. BENJAMIN LEE","benjamin37","yes",1966,56
22263,1966-05-27 00:00:00.000,"M","M","patrick19@adventure-works.com",60000,3,"Bachelors","Skilled Manual","Y","MR. PATRICK BLUE","patrick19","yes",1966,56
11672,1966-09-21 00:00:00.000,"M","M","chad13@adventure-works.com",60000,3,"Bachelors","Skilled Manual","Y","MR. CHAD JAI","chad13","yes",1966,56
12924,1966-10-09 00:00:00.000,"M","M","devon12@adventure-works.com",60000,3,"Bachelors","Skilled Manual","Y","MR. DEVON CHANDE","devon12","yes",1966,56
12913,1968-02-23 00:00:00.000,"M","M","benjamin42@adventure-works.com",60000,2,"Bachelors","Skilled Manual","Y","MR. BENJAMIN MOORE","benjamin42","yes",1968,54
23179,1966-02-22 00:00:00.000,"M","M","jordan60@adventure-works.com",60000,2,"Bachelors","Skilled Manual","Y","MR. JORDAN PHILLIPS","jordan60","yes",1966,56
13877,1968-08-19 00:00:00.000,"M","M","adam25@adventure-works.com",60000,2,"Bachelors","Skilled Manual","Y","MR. ADAM LAL","adam25","yes",1968,54
26307,1969-08-25 00:00:00.000,"M","M","alexander11@adventure-works.com",60000,2,"Bachelors","Skilled Manual","Y","MR. ALEXANDER MILLER","alexander11","yes",1969,53
23846,1969-06-20 00:00:00.000,"M","M","aidan23@adventure-works.com",60000,2,"Bachelors","Skilled Manual","Y","MR. AIDAN DIAZ","aidan23","yes",1969,53
13878,1968-07-04 00:00:00.000,"M","M","sebastian7@adventure-works.com",60000,2,"Bachelors","Skilled Manual","Y","MR. SEBASTIAN GRAY","sebastian7","yes",1968,54
28656,1969-05-22 00:00:00.000,"M","M","lucas86@adventure-works.com",60000,2,"Bachelors","Skilled Manual","N","MR. LUCAS MURPHY","lucas86","yes",1969,53
11809,1968-01-02 00:00:00.000,"M","M","juan16@adventure-works.com",60000,2,"Bachelors","Skilled Manual","Y","MR. JUAN GRAY","juan16","yes",1968,54
14578,1968-01-09 00:00:00.000,"M","M","jonathan39@adventure-works.com",60000,2,"Bachelors","Skilled Manual","Y","MR. JONATHAN CARTER","jonathan39","yes",1968,54
28856,1967-06-21 00:00:00.000,"M","M","luke14@adventure-works.com",60000,2,"Bachelors","Skilled Manual","Y","MR. LUKE WANG","luke14","yes",1967,55
26161,1960-10-19 00:00:00.000,"M","M","wayne23@adventure-works.com",60000,3,"Partial College","Skilled Manual","Y","MR. WAYNE RAJI","wayne23","yes",1960,62
25905,1953-11-25 00:00:00.000,"M","M","nathan19@adventure-works.com",60000,3,"Partial High School","Skilled Manual","N","MR. NATHAN HAYES","nathan19","yes",1953,69
27936,1945-07-07 00:00:00.000,"M","M","bruce22@adventure-works.com",60000,3,"Partial High School","Skilled Manual","N","MR. BRUCE MARTIN","bruce22","yes",1945,77
16890,1954-03-03 00:00:00.000,"M","M","timothy22@adventure-works.com",60000,3,"Partial High School","Skilled Manual","Y","MR. TIMOTHY REED","timothy22","yes",1954,68
27935,1945-04-23 00:00:00.000,"M","M","johnny17@adventure-works.com",60000,3,"Partial High School","Skilled Manual","Y","MR. JOHNNY CHANDER","johnny17","yes",1945,77
25146,1953-01-25 00:00:00.000,"M","M","carson16@adventure-works.com",60000,3,"Partial High School","Skilled Manual","Y","MR. CARSON GONZALES","carson16","yes",1953,69
24996,1953-03-07 00:00:00.000,"M","M","dylan33@adventure-works.com",60000,3,"Partial High School","Skilled Manual","Y","MR. DYLAN MILLER","dylan33","yes",1953,69
15403,1954-09-06 00:00:00.000,"M","M","jeremiah27@adventure-works.com",60000,2,"Partial High School","Skilled Manual","N","MR. JEREMIAH ROSS","jeremiah27","yes",1954,68
15402,1954-08-16 00:00:00.000,"M","M","connor29@adventure-works.com",60000,2,"Partial High School","Skilled Manual","N","MR. CONNOR EVANS","connor29","yes",1954,68
24432,1954-06-13 00:00:00.000,"M","M","dalton92@adventure-works.com",60000,2,"Partial High School","Skilled Manual","Y","MR. DALTON REED","dalton92","yes",1954,68
13475,1954-05-05 00:00:00.000,"M","M","charles29@adventure-works.com",60000,2,"Partial High School","Skilled Manual","Y","MR. CHARLES ALLEN","charles29","yes",1954,68
13476,1954-08-21 00:00:00.000,"M","M","timothy46@adventure-works.com",60000,2,"Partial High School","Skilled Manual","N","MR. TIMOTHY HALL","timothy46","yes",1954,68
20374,1954-06-15 00:00:00.000,"M","M","fernando31@adventure-works.com",60000,2,"Partial High School","Skilled Manual","N","MR. FERNANDO ADAMS","fernando31","yes",1954,68
16887,1954-08-11 00:00:00.000,"M","M","cody8@adventure-works.com",60000,2,"Partial High School","Skilled Manual","Y","MR. CODY RIVERA","cody8","yes",1954,68
16886,1954-10-19 00:00:00.000,"M","M","aidan13@adventure-works.com",60000,2,"Partial High School","Skilled Manual","Y","MR. AIDAN FLORES","aidan13","yes",1954,68
16885,1954-06-06 00:00:00.000,"M","M","garrett26@adventure-works.com",60000,2,"Partial High School","Skilled Manual","N","MR. GARRETT COOK","garrett26","yes",1954,68
14487,1954-10-06 00:00:00.000,"M","M","seth23@adventure-works.com",60000,2,"Partial High School","Skilled Manual","Y","MR. SETH HALL","seth23","yes",1954,68
15400,1954-09-19 00:00:00.000,"M","M","samuel34@adventure-works.com",60000,2,"Partial High School","Skilled Manual","N","MR. SAMUEL ROBERTS","samuel34","yes",1954,68
21329,1954-01-02 00:00:00.000,"M","M","wyatt4@adventure-works.com",60000,2,"Partial High School","Skilled Manual","Y","MR. WYATT BROWN","wyatt4","yes",1954,68
18856,1954-03-15 00:00:00.000,"M","M","thomas50@adventure-works.com",60000,2,"Partial High School","Skilled Manual","N","MR. THOMAS GREEN","thomas50","yes",1954,68
18857,1954-07-04 00:00:00.000,"M","M","sebastian3@adventure-works.com",60000,2,"Partial High School","Skilled Manual","Y","MR. SEBASTIAN SANDERS","sebastian3","yes",1954,68
18854,1954-05-25 00:00:00.000,"M","M","hunter34@adventure-works.com",60000,2,"Partial High School","Skilled Manual","N","MR. HUNTER TURNER","hunter34","yes",1954,68
22109,1954-02-02 00:00:00.000,"M","M","jonathan40@adventure-works.com",60000,2,"Partial High School","Skilled Manual","N","MR. JONATHAN MITCHELL","jonathan40","yes",1954,68
22110,1954-08-08 00:00:00.000,"M","M","eduardo27@adventure-works.com",60000,2,"Partial High School","Skilled Manual","Y","MR. EDUARDO KING","eduardo27","yes",1954,68
28295,1954-02-21 00:00:00.000,"M","M","wyatt48@adventure-works.com",60000,2,"Partial High School","Skilled Manual","N","MR. WYATT COLLINS","wyatt48","yes",1954,68
16110,1964-07-01 00:00:00.000,"M","M","brandon7@adventure-works.com",60000,4,"Bachelors","Skilled Manual","Y","MR. BRANDON LONG","brandon7","yes",1964,58
18608,1964-04-17 00:00:00.000,"M","M","ian36@adventure-works.com",60000,4,"Bachelors","Skilled Manual","Y","MR. IAN PHILLIPS","ian36","yes",1964,58
23207,1964-07-13 00:00:00.000,"M","M","dalton32@adventure-works.com",60000,4,"Bachelors","Skilled Manual","Y","MR. DALTON BAKER","dalton32","yes",1964,58
26596,1964-06-02 00:00:00.000,"M","M","antonio23@adventure-works.com",60000,4,"Bachelors","Skilled Manual","Y","MR. ANTONIO HAYES","antonio23","yes",1964,58
29134,1964-03-16 00:00:00.000,"M","M","pedro33@adventure-works.com",60000,4,"Bachelors","Skilled Manual","N","MR. PEDRO DOMINGUEZ","pedro33","yes",1964,58
17618,1964-09-15 00:00:00.000,"M","M","ramon3@adventure-works.com",60000,4,"Bachelors","Skilled Manual","Y","MR. RAMON LIU","ramon3","yes",1964,58
16993,1964-08-18 00:00:00.000,"M","M","russell20@adventure-works.com",60000,4,"Bachelors","Skilled Manual","Y","MR. RUSSELL RAI","russell20","yes",1964,58
20698,1964-03-19 00:00:00.000,"M","M","darren4@adventure-works.com",60000,4,"Bachelors","Skilled Manual","Y","MR. DARREN CHANDRA","darren4","yes",1964,58
20696,1964-06-21 00:00:00.000,"M","M","ethan13@adventure-works.com",60000,4,"Bachelors","Skilled Manual","N","MR. ETHAN GONZALES","ethan13","yes",1964,58
20695,1964-02-08 00:00:00.000,"M","M","joshua6@adventure-works.com",60000,4,"Bachelors","Skilled Manual","Y","MR. JOSHUA BROWN","joshua6","yes",1964,58
20694,1964-04-12 00:00:00.000,"M","M","daniel7@adventure-works.com",60000,4,"Bachelors","Skilled Manual","Y","MR. DANIEL ANDERSON","daniel7","yes",1964,58
25969,1964-04-17 00:00:00.000,"M","M","jason29@adventure-works.com",60000,4,"Bachelors","Skilled Manual","N","MR. JASON PARKER","jason29","yes",1964,58
22289,1964-05-14 00:00:00.000,"M","M","thomas11@adventure-works.com",60000,4,"Bachelors","Skilled Manual","Y","MR. THOMAS LONG","thomas11","yes",1964,58
29135,1964-10-04 00:00:00.000,"M","M","adam52@adventure-works.com",60000,4,"Bachelors","Skilled Manual","Y","MR. ADAM ALLEN","adam52","yes",1964,58
25968,1964-10-09 00:00:00.000,"M","M","benjamin9@adventure-works.com",60000,4,"Bachelors","Skilled Manual","Y","MR. BENJAMIN POWELL","benjamin9","yes",1964,58
19159,1964-05-15 00:00:00.000,"M","M","richard28@adventure-works.com",60000,4,"Bachelors","Skilled Manual","Y","MR. RICHARD GONZALEZ","richard28","yes",1964,58
19153,1964-03-25 00:00:00.000,"M","M","dylan20@adventure-works.com",60000,4,"Bachelors","Skilled Manual","Y","MR. DYLAN GRIFFIN","dylan20","yes",1964,58
28149,1964-08-11 00:00:00.000,"M","M","william22@adventure-works.com",60000,4,"Bachelors","Skilled Manual","Y","MR. WILLIAM MILLER","william22","yes",1964,58
21645,1964-08-07 00:00:00.000,"M","M","spencer21@adventure-works.com",60000,4,"Bachelors","Skilled Manual","Y","MR. SPENCER ALEXANDER","spencer21","yes",1964,58
24325,1964-12-15 00:00:00.000,"M","M","jason5@adventure-works.com",60000,4,"Bachelors","Skilled Manual","N","MR. JASON PERRY","jason5","yes",1964,58
21639,1964-03-26 00:00:00.000,"M","M","anthony16@adventure-works.com",60000,4,"Bachelors","Skilled Manual","Y","MR. ANTHONY WILSON","anthony16","yes",1964,58
24326,1964-10-16 00:00:00.000,"M","M","adam15@adventure-works.com",60000,4,"Bachelors","Skilled Manual","Y","MR. ADAM BRYANT","adam15","yes",1964,58
24327,1964-10-08 00:00:00.000,"M","M","evan20@adventure-works.com",60000,4,"Bachelors","Skilled Manual","Y","MR. EVAN ROGERS","evan20","yes",1964,58
20700,1964-08-02 00:00:00.000,"M","M","marcus32@adventure-works.com",60000,4,"Bachelors","Skilled Manual","Y","MR. MARCUS SCOTT","marcus32","yes",1964,58
20030,1964-03-21 00:00:00.000,"M","M","alexander17@adventure-works.com",60000,4,"Bachelors","Skilled Manual","Y","MR. ALEXANDER HARRIS","alexander17","yes",1964,58
21643,1964-08-15 00:00:00.000,"M","M","wyatt50@adventure-works.com",60000,4,"Bachelors","Skilled Manual","Y","MR. WYATT DIAZ","wyatt50","yes",1964,58
13761,1959-09-02 00:00:00.000,"M","M","logan11@adventure-works.com",60000,4,"Graduate Degree","Skilled Manual","N","MR. LOGAN POWELL","logan11","yes",1959,63
13762,1959-02-21 00:00:00.000,"M","M","gavin9@adventure-works.com",60000,4,"Graduate Degree","Skilled Manual","Y","MR. GAVIN LONG","gavin9","yes",1959,63
13760,1959-06-24 00:00:00.000,"M","M","brian20@adventure-works.com",60000,4,"Graduate Degree","Skilled Manual","N","MR. BRIAN COOPER","brian20","yes",1959,63
13759,1959-07-17 00:00:00.000,"M","M","jackson44@adventure-works.com",60000,4,"Graduate Degree","Skilled Manual","Y","MR. JACKSON SCOTT","jackson44","yes",1959,63
16385,1959-12-17 00:00:00.000,"M","M","james62@adventure-works.com",60000,4,"Graduate Degree","Skilled Manual","Y","MR. JAMES PEREZ","james62","yes",1959,63
14765,1959-02-16 00:00:00.000,"M","M","kevin47@adventure-works.com",60000,4,"Graduate Degree","Skilled Manual","Y","MR. KEVIN NELSON","kevin47","yes",1959,63
12529,1959-10-11 00:00:00.000,"M","M","isaiah41@adventure-works.com",60000,4,"Graduate Degree","Skilled Manual","Y","MR. ISAIAH ALLEN","isaiah41","yes",1959,63
16249,1959-12-05 00:00:00.000,"M","M","jesse17@adventure-works.com",60000,4,"Graduate Degree","Skilled Manual","N","MR. JESSE RIVERA","jesse17","yes",1959,63
11618,1959-04-24 00:00:00.000,"M","M","brian19@adventure-works.com",60000,4,"Graduate Degree","Skilled Manual","Y","MR. BRIAN RAMIREZ","brian19","yes",1959,63
12527,1959-11-24 00:00:00.000,"M","M","josé81@adventure-works.com",60000,4,"Graduate Degree","Skilled Manual","Y","MR. JOSÉ RODRIGUEZ","josé81","yes",1959,63
12454,1959-03-02 00:00:00.000,"M","M","samuel20@adventure-works.com",60000,4,"Graduate Degree","Skilled Manual","Y","MR. SAMUEL GRIFFIN","samuel20","yes",1959,63
12455,1959-04-10 00:00:00.000,"M","M","benjamin58@adventure-works.com",60000,4,"Graduate Degree","Skilled Manual","Y","MR. BENJAMIN LEWIS","benjamin58","yes",1959,63
12456,1959-08-16 00:00:00.000,"M","M","thomas28@adventure-works.com",60000,4,"Graduate Degree","Skilled Manual","Y","MR. THOMAS CHEN","thomas28","yes",1959,63
12452,1958-11-24 00:00:00.000,"M","M","sean25@adventure-works.com",60000,4,"Graduate Degree","Skilled Manual","Y","MR. SEAN SANCHEZ","sean25","yes",1958,64
14920,1959-05-24 00:00:00.000,"M","M","jason42@adventure-works.com",60000,4,"Graduate Degree","Skilled Manual","Y","MR. JASON HILL","jason42","yes",1959,63
11537,1958-03-24 00:00:00.000,"M","M","dakota3@adventure-works.com",60000,4,"Graduate Degree","Skilled Manual","Y","MR. DAKOTA ROSS","dakota3","yes",1958,64
11539,1959-08-22 00:00:00.000,"M","M","justin10@adventure-works.com",60000,4,"Graduate Degree","Skilled Manual","Y","MR. JUSTIN WASHINGTON","justin10","yes",1959,63
11536,1958-04-17 00:00:00.000,"M","M","logan25@adventure-works.com",60000,4,"Graduate Degree","Skilled Manual","Y","MR. LOGAN CHOW","logan25","yes",1958,64
11535,1958-07-03 00:00:00.000,"M","M","devin32@adventure-works.com",60000,4,"Graduate Degree","Skilled Manual","Y","MR. DEVIN NELSON","devin32","yes",1958,64
12450,1958-09-23 00:00:00.000,"M","M","cody21@adventure-works.com",60000,4,"Graduate Degree","Skilled Manual","Y","MR. CODY COOK","cody21","yes",1958,64
23289,1959-11-16 00:00:00.000,"M","M","justin46@adventure-works.com",60000,4,"Graduate Degree","Skilled Manual","Y","MR. JUSTIN ROBINSON","justin46","yes",1959,63
23291,1959-12-20 00:00:00.000,"M","M","timothy25@adventure-works.com",60000,4,"Graduate Degree","Skilled Manual","Y","MR. TIMOTHY EVANS","timothy25","yes",1959,63
12796,1959-03-08 00:00:00.000,"M","M","jason21@adventure-works.com",60000,4,"Graduate Degree","Skilled Manual","N","MR. JASON ZHANG","jason21","yes",1959,63
17688,1959-11-24 00:00:00.000,"M","M","pedro13@adventure-works.com",60000,4,"Graduate Degree","Skilled Manual","Y","MR. PEDRO SUBRAM","pedro13","yes",1959,63
12795,1959-04-12 00:00:00.000,"M","M","antonio16@adventure-works.com",60000,4,"Graduate Degree","Skilled Manual","Y","MR. ANTONIO FOSTER","antonio16","yes",1959,63
12793,1958-04-17 00:00:00.000,"M","M","jessie22@adventure-works.com",60000,4,"Graduate Degree","Skilled Manual","Y","MR. JESSIE GUO","jessie22","yes",1958,64
12792,1958-03-21 00:00:00.000,"M","M","blake12@adventure-works.com",60000,4,"Graduate Degree","Skilled Manual","Y","MR. BLAKE WHITE","blake12","yes",1958,64
19233,1959-05-06 00:00:00.000,"M","M","omar33@adventure-works.com",60000,4,"Graduate Degree","Skilled Manual","Y","MR. OMAR ANDERSEN","omar33","yes",1959,63
12876,1959-07-22 00:00:00.000,"M","M","blake18@adventure-works.com",60000,4,"Graduate Degree","Skilled Manual","Y","MR. BLAKE ROBINSON","blake18","yes",1959,63
12877,1959-05-05 00:00:00.000,"M","M","alexander4@adventure-works.com",60000,4,"Graduate Degree","Skilled Manual","Y","MR. ALEXANDER WILLIAMS","alexander4","yes",1959,63
22369,1959-05-05 00:00:00.000,"M","M","louis18@adventure-works.com",60000,4,"Graduate Degree","Skilled Manual","Y","MR. LOUIS DENG","louis18","yes",1959,63
14361,1959-01-24 00:00:00.000,"M","M","franklin31@adventure-works.com",60000,4,"Graduate Degree","Skilled Manual","Y","MR. FRANKLIN RAJE","franklin31","yes",1959,63
18677,1959-05-08 00:00:00.000,"M","M","logan4@adventure-works.com",60000,4,"Graduate Degree","Skilled Manual","Y","MR. LOGAN SHAN","logan4","yes",1959,63
20778,1959-10-04 00:00:00.000,"M","M","seth80@adventure-works.com",60000,4,"Graduate Degree","Skilled Manual","Y","MR. SETH RAMIREZ","seth80","yes",1959,63
20780,1959-01-23 00:00:00.000,"M","M","michael44@adventure-works.com",60000,4,"Graduate Degree","Skilled Manual","Y","MR. MICHAEL WHITE","michael44","yes",1959,63
15858,1959-06-15 00:00:00.000,"M","M","jonathan37@adventure-works.com",60000,4,"Graduate Degree","Skilled Manual","N","MR. JONATHAN PARKER","jonathan37","yes",1959,63
21722,1959-05-05 00:00:00.000,"M","M","spencer3@adventure-works.com",60000,4,"Graduate Degree","Skilled Manual","Y","MR. SPENCER WOOD","spencer3","yes",1959,63
20784,1959-02-21 00:00:00.000,"M","M","eduardo22@adventure-works.com",60000,4,"Graduate Degree","Skilled Manual","Y","MR. EDUARDO WALKER","eduardo22","yes",1959,63
20782,1959-05-07 00:00:00.000,"M","M","alan13@adventure-works.com",60000,4,"Graduate Degree","Skilled Manual","Y","MR. ALAN YE","alan13","yes",1959,63
18676,1959-03-07 00:00:00.000,"M","M","jesse41@adventure-works.com",60000,4,"Graduate Degree","Skilled Manual","Y","MR. JESSE YOUNG","jesse41","yes",1959,63
23337,1975-11-07 00:00:00.000,"M","M","isaiah40@adventure-works.com",60000,0,"Partial College","Skilled Manual","Y","MR. ISAIAH GREEN","isaiah40","yes",1975,47
13993,1978-08-24 00:00:00.000,"M","M","zachary9@adventure-works.com",60000,0,"Partial College","Skilled Manual","Y","MR. ZACHARY PATTERSON","zachary9","yes",1978,44
