CustomerKey,GeographyKey,CustomerAlternateKey,Title,First Name,MiddleName,Last Name,NameStyle,BirthDate,MaritalStatus,Suffix,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,SpanishEducation,FrenchEducation,EnglishOccupation,SpanishOccupation,FrenchOccupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstPurchase,CommuteDistance
11357,21,"AW00011357","","Ramon","","Ye",False,1984-09-19 00:00:00.000,"S","","M","ramon9@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"3245 Vista Oak Dr.","","1 (11) 500 555-0143",2011-06-18 00:00:00.000,"2-5 Miles"
11358,2,"AW00011358","","Cynthia","","Malhotra",False,1984-05-10 00:00:00.000,"S","","F","cynthia9@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"6757 Pamplona Ct.","","1 (11) 500 555-0187",2011-06-28 00:00:00.000,"0-1 Miles"
11359,7,"AW00011359","","Jarrod","","Prasad",False,1984-03-03 00:00:00.000,"S","","M","jarrod9@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"7657 H St.","","1 (11) 500 555-0154",2011-06-13 00:00:00.000,"0-1 Miles"
11360,26,"AW00011360","","Tyrone","","Serrano",False,1984-01-30 00:00:00.000,"S","","M","tyrone15@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"3767 View Dr.","","1 (11) 500 555-0176",2011-06-27 00:00:00.000,"2-5 Miles"
12241,19,"AW00012241","","Kristine","","Sandberg",False,1985-05-05 00:00:00.000,"S","","F","kristine21@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"6141 Race Road","","1 (11) 500 555-0182",2011-12-16 00:00:00.000,"0-1 Miles"
12242,29,"AW00012242","","Gilbert","","Liang",False,1984-08-03 00:00:00.000,"S","","M","gilbert14@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"4882 Darlene Drive","","1 (11) 500 555-0195",2011-12-16 00:00:00.000,"2-5 Miles"
12243,34,"AW00012243","","Kristy","","Rubio",False,1985-11-15 00:00:00.000,"S","","F","kristy19@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"1527 St. John Lane","","1 (11) 500 555-0180",2011-12-24 00:00:00.000,"2-5 Miles"
12275,125,"AW00012275","","Adriana","","Madan",False,1981-06-07 00:00:00.000,"S","","F","adriana8@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"Herzogstr 3998","","1 (11) 500 555-0126",2012-07-15 00:00:00.000,"2-5 Miles"
12571,2,"AW00012571","","Jennifer","","Green",False,1985-11-16 00:00:00.000,"M","","F","jennifer17@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"4070 Lacorso Drive","","1 (11) 500 555-0139",2011-12-29 00:00:00.000,"0-1 Miles"
12572,29,"AW00012572","","Alisha","","Chander",False,1985-11-24 00:00:00.000,"S","","F","alisha40@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"422 Quartermaster","","1 (11) 500 555-0176",2012-01-22 00:00:00.000,"2-5 Miles"
12574,15,"AW00012574","","Derek","","Raje",False,1985-08-10 00:00:00.000,"S","","M","derek12@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"2742 Cincerto Circle","","1 (11) 500 555-0112",2012-01-15 00:00:00.000,"0-1 Miles"
12576,35,"AW00012576","","Walter","","Dominguez",False,1984-09-10 00:00:00.000,"S","","M","walter6@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"3578 Courthouse Drive","","1 (11) 500 555-0148",2012-01-04 00:00:00.000,"2-5 Miles"
12577,5,"AW00012577","","Francis","","Sanz",False,1985-02-16 00:00:00.000,"S","","M","francis18@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"3492 Broadway Street","","1 (11) 500 555-0149",2012-02-15 00:00:00.000,"2-5 Miles"
12611,273,"AW00012611","","Manuel","","Sara",False,1981-04-07 00:00:00.000,"S","","M","manuel9@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"878 Rancho View Drive","","1 (11) 500 555-0113",2013-07-01 00:00:00.000,"2-5 Miles"
12616,134,"AW00012616","","Kelsey","","Tang",False,1980-10-08 00:00:00.000,"S","","F","kelsey3@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"Heiderplatz 948","","1 (11) 500 555-0160",2013-05-20 00:00:00.000,"0-1 Miles"
13518,28,"AW00013518","","Brendan","","Goldstein",False,1985-01-11 00:00:00.000,"S","","M","brendan17@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"9294 Virgina Hills Drive","","1 (11) 500 555-0144",2012-06-17 00:00:00.000,"0-1 Miles"
13519,35,"AW00013519","","Lucas","","Foster",False,1984-04-01 00:00:00.000,"S","","M","lucas64@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"8831 Versailles Pl.","","1 (11) 500 555-0176",2012-06-26 00:00:00.000,"2-5 Miles"
13520,32,"AW00013520","","Carol","","Nelson",False,1983-08-08 00:00:00.000,"S","","F","carol13@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"2023 Wood Ranch Circle","","1 (11) 500 555-0176",2012-06-17 00:00:00.000,"2-5 Miles"
13550,208,"AW00013550","","Joe","","Malhotra",False,1974-11-29 00:00:00.000,"S","","M","joe9@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"88, avenue de l´ Union Centrale","","1 (11) 500 555-0169",2013-03-21 00:00:00.000,"2-5 Miles"
14124,4,"AW00014124","","Justin","","Li",False,1986-03-11 00:00:00.000,"M","","M","justin23@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"1901 Missing Canyon Court","","1 (11) 500 555-0113",2013-04-28 00:00:00.000,"0-1 Miles"
14152,190,"AW00014152","","Luke","","Turner",False,1975-09-07 00:00:00.000,"S","","M","luke36@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"1, rue de Maubeuge","","1 (11) 500 555-0117",2013-07-25 00:00:00.000,"2-5 Miles"
14153,120,"AW00014153","","Dylan","","Lewis",False,1976-05-13 00:00:00.000,"S","","M","dylan51@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"Zeiter Weg 9922","","1 (11) 500 555-0177",2013-05-11 00:00:00.000,"2-5 Miles"
15028,40,"AW00015028","","Tabitha","","Alvarez",False,1985-09-07 00:00:00.000,"S","","F","tabitha24@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"151 Buchanan Ct","","1 (11) 500 555-0164",2012-10-22 00:00:00.000,"0-1 Miles"
15068,160,"AW00015068","","Jessica","","Barnes",False,1981-02-13 00:00:00.000,"S","","F","jessica27@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"Am Gallberg 2667","","1 (11) 500 555-0123",2013-05-05 00:00:00.000,"2-5 Miles"
15076,162,"AW00015076","","Sheila","","Ramos",False,1974-12-18 00:00:00.000,"M","","F","sheila16@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"Winterfeldtstr 4442","","1 (11) 500 555-0116",2013-12-18 00:00:00.000,"1-2 Miles"
15464,22,"AW00015464","","Kristi","","Blanco",False,1985-10-02 00:00:00.000,"M","","F","kristi11@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"6027 Lisa Ann Street","","1 (11) 500 555-0142",2013-09-06 00:00:00.000,"0-1 Miles"
15465,34,"AW00015465","","Jacquelyn","","Navarro",False,1986-03-03 00:00:00.000,"M","","F","jacquelyn10@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"8589 Shady Ln.","","1 (11) 500 555-0132",2013-03-02 00:00:00.000,"0-1 Miles"
15640,21,"AW00015640","","Gary","","Gomez",False,1985-10-14 00:00:00.000,"S","","M","gary11@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"4744 Mary Dr.","","1 (11) 500 555-0117",2013-01-28 00:00:00.000,"1-2 Miles"
15671,268,"AW00015671","","Lawrence","","Torres",False,1974-11-24 00:00:00.000,"S","","M","lawrence10@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"869 Welle Road","","1 (11) 500 555-0149",2013-02-28 00:00:00.000,"0-1 Miles"
15673,209,"AW00015673","","Jon","","Goel",False,1980-06-04 00:00:00.000,"S","","M","jon16@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"71, avenue de la Gare","","1 (11) 500 555-0169",2013-04-10 00:00:00.000,"0-1 Miles"
16515,31,"AW00016515","","Troy","","Sai",False,1985-08-03 00:00:00.000,"M","","M","troy6@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"458 Union St","","1 (11) 500 555-0126",2011-01-17 00:00:00.000,"0-1 Miles"
16556,162,"AW00016556","","Angelica","","Butler",False,1975-07-06 00:00:00.000,"S","","F","angelica14@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"Heidestieg Straße 8664","","1 (11) 500 555-0121",2013-06-21 00:00:00.000,"0-1 Miles"
16557,197,"AW00016557","","Derek","","Chander",False,1981-04-13 00:00:00.000,"S","","M","derek14@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"80, avenue des Champs-Elysées","","1 (11) 500 555-0190",2013-03-26 00:00:00.000,"2-5 Miles"
16558,177,"AW00016558","","Preston","","Sara",False,1981-04-13 00:00:00.000,"S","","M","preston9@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"Waldstr 21","","1 (11) 500 555-0115",2013-03-24 00:00:00.000,"2-5 Miles"
17726,36,"AW00017726","","Caroline","","Griffin",False,1986-03-20 00:00:00.000,"S","","F","caroline22@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"5126 La Corte Bonita","","1 (11) 500 555-0117",2011-04-29 00:00:00.000,"1-2 Miles"
17730,34,"AW00017730","","Bridget","","Tang",False,1984-04-01 00:00:00.000,"S","","F","bridget5@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"8831 Versailles Pl.","","1 (11) 500 555-0198",2011-04-11 00:00:00.000,"2-5 Miles"
17731,10,"AW00017731","","Tracy","","Sharma",False,1983-11-01 00:00:00.000,"M","","F","tracy8@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"2909 Woodland Dr.","","1 (11) 500 555-0162",2013-12-05 00:00:00.000,"1-2 Miles"
17758,128,"AW00017758","","Linda","","Gill",False,1975-12-21 00:00:00.000,"M","","F","linda29@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"Auf Der Steige 100","","1 (11) 500 555-0111",2013-07-26 00:00:00.000,"1-2 Miles"
17760,237,"AW00017760","","Diana","","Romero",False,1981-01-12 00:00:00.000,"S","","F","diana8@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"71 Tobi Drive","","1 (11) 500 555-0115",2013-10-16 00:00:00.000,"2-5 Miles"
17904,39,"AW00017904","","Gina","","Torres",False,1985-10-13 00:00:00.000,"S","","F","gina12@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"3841 Silver Oaks Place","","1 (11) 500 555-0146",2011-04-02 00:00:00.000,"0-1 Miles"
17905,11,"AW00017905","","Calvin","","Yuan",False,1986-01-17 00:00:00.000,"M","","M","calvin7@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"8577 La Vista Avenue","","1 (11) 500 555-0151",2013-11-09 00:00:00.000,"2-5 Miles"
17906,24,"AW00017906","","Jonathon","","Vazquez",False,1984-08-08 00:00:00.000,"M","","M","jonathon11@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"9003 C St.","","1 (11) 500 555-0112",2013-12-04 00:00:00.000,"2-5 Miles"
17955,175,"AW00017955","","Ronnie","","Zhao",False,1976-05-01 00:00:00.000,"S","","M","ronnie8@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"Wolfgangstraße 62","","1 (11) 500 555-0180",2013-11-14 00:00:00.000,"2-5 Miles"
17961,258,"AW00017961","","Meghan","","Blanco",False,1975-05-14 00:00:00.000,"S","","F","meghan15@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"7182 Olive Hill","","1 (11) 500 555-0156",2013-11-04 00:00:00.000,"0-1 Miles"
19265,20,"AW00019265","","Dale","","Raji",False,1984-08-22 00:00:00.000,"M","","M","dale19@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"1315 Union St","","1 (11) 500 555-0117",2013-11-25 00:00:00.000,"0-1 Miles"
19296,198,"AW00019296","","Jake","","Zheng",False,1974-07-04 00:00:00.000,"S","","M","jake17@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"33, rue du Puits Dixme","","1 (11) 500 555-0145",2012-06-14 00:00:00.000,"2-5 Miles"
19423,184,"AW00019423","","Maria","","Price",False,1976-02-04 00:00:00.000,"S","","F","maria23@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"951, rue Villedo","","1 (11) 500 555-0164",2012-10-17 00:00:00.000,"2-5 Miles"
19431,220,"AW00019431","","Bonnie","","She",False,1975-02-16 00:00:00.000,"S","","F","bonnie5@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"78, rue de l´Esplanade","","1 (11) 500 555-0162",2013-09-22 00:00:00.000,"2-5 Miles"
20151,33,"AW00020151","","Jamie","","Guo",False,1986-04-05 00:00:00.000,"M","","F","jamie21@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"5636 Barcelona","","1 (11) 500 555-0135",2011-10-01 00:00:00.000,"2-5 Miles"
20155,6,"AW00020155","","Jay","","Fernandez",False,1983-04-06 00:00:00.000,"M","","M","jay22@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"6589 Viewpoint Ct","","1 (11) 500 555-0176",2013-06-29 00:00:00.000,"2-5 Miles"
20815,13,"AW00020815","","Tracy","","Andersen",False,1984-08-04 00:00:00.000,"S","","F","tracy12@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"5157 Maywood Lane","","1 (11) 500 555-0148",2011-12-19 00:00:00.000,"2-5 Miles"
20817,33,"AW00020817","","Geoffrey","","Rodriguez",False,1983-10-05 00:00:00.000,"S","","M","geoffrey17@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"2036 Bellwood Court","","1 (11) 500 555-0191",2011-12-06 00:00:00.000,"0-1 Miles"
20849,269,"AW00020849","","Faith","","Washington",False,1981-01-20 00:00:00.000,"S","","F","faith12@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"5626 Mt. View Drive","","1 (11) 500 555-0114",2013-10-03 00:00:00.000,"2-5 Miles"
21028,235,"AW00021028","","Joe","","Suri",False,1981-10-19 00:00:00.000,"S","","M","joe4@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"5615 Detroit Ave.","","1 (11) 500 555-0180",2013-09-18 00:00:00.000,"2-5 Miles"
22400,38,"AW00022400","","Ruben","","Martin",False,1985-11-16 00:00:00.000,"M","","M","ruben23@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"4070 Lacorso Drive","","1 (11) 500 555-0112",2012-04-30 00:00:00.000,"0-1 Miles"
22402,26,"AW00022402","","Clarence","","Xie",False,1986-03-10 00:00:00.000,"M","","M","clarence18@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"5749 Esperanza","","1 (11) 500 555-0132",2012-05-10 00:00:00.000,"2-5 Miles"
22434,247,"AW00022434","","Billy","","Schmidt",False,1976-02-29 00:00:00.000,"S","","M","billy20@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"6797 Almondtree Circle","","1 (11) 500 555-0143",2013-10-18 00:00:00.000,"0-1 Miles"
22438,215,"AW00022438","","Casey","","Jiménez",False,1974-12-08 00:00:00.000,"S","","M","casey29@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"2, rue de la Cavalerie","","1 (11) 500 555-0194",2013-06-05 00:00:00.000,"2-5 Miles"
22571,9,"AW00022571","","Armando","","Vazquez",False,1985-08-09 00:00:00.000,"M","","M","armando15@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"4628 Mountain View Place","","1 (11) 500 555-0113",2012-05-07 00:00:00.000,"2-5 Miles"
22572,19,"AW00022572","","Karen","","Cai",False,1986-05-03 00:00:00.000,"M","","F","karen30@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"748 Whitehall Drive","","1 (11) 500 555-0114",2012-05-25 00:00:00.000,"2-5 Miles"
22573,4,"AW00022573","","Lance","","Sanz",False,1985-09-23 00:00:00.000,"S","","M","lance20@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"8327 Roundhouse Place","","1 (11) 500 555-0136",2012-05-22 00:00:00.000,"0-1 Miles"
23994,36,"AW00023994","","Raymond","","Subram",False,1986-04-08 00:00:00.000,"M","","M","raymond15@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"9052 Montgomery Avenue","","1 (11) 500 555-0194",2012-09-25 00:00:00.000,"0-1 Miles"
23998,29,"AW00023998","","Arturo","","Raji",False,1983-11-23 00:00:00.000,"M","","M","arturo45@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"5855 W. Cypress Road","","1 (11) 500 555-0192",2012-09-04 00:00:00.000,"2-5 Miles"
23999,37,"AW00023999","","Gilbert","","Li",False,1984-02-21 00:00:00.000,"M","","M","gilbert2@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"3689 Sun Tree Lane","","1 (11) 500 555-0190",2012-09-27 00:00:00.000,"2-5 Miles"
24028,209,"AW00024028","","Adam","","Hayes",False,1981-12-03 00:00:00.000,"S","","M","adam19@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"376, rue de Terre Neuve","","1 (11) 500 555-0119",2013-12-23 00:00:00.000,"2-5 Miles"
24029,209,"AW00024029","","Haley","","Howard",False,1975-12-04 00:00:00.000,"S","","F","haley12@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"75, quai de Grenelle","","1 (11) 500 555-0115",2013-12-01 00:00:00.000,"2-5 Miles"
24031,266,"AW00024031","","Tammy","","Suri",False,1975-10-23 00:00:00.000,"M","","F","tammy1@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"4601 San Ramon Road","","1 (11) 500 555-0113",2013-06-02 00:00:00.000,"1-2 Miles"
24036,174,"AW00024036","","Jay","","Vazquez",False,1980-12-23 00:00:00.000,"S","","M","jay44@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"Hüttenstr 6114","","1 (11) 500 555-0169",2013-09-20 00:00:00.000,"2-5 Miles"
24037,209,"AW00024037","","Ramon","","Guo",False,1980-10-13 00:00:00.000,"S","","M","ramon15@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"1020, quai de Grenelle","","1 (11) 500 555-0169",2013-12-27 00:00:00.000,"2-5 Miles"
24161,4,"AW00024161","","Luke","","Kumar",False,1985-08-03 00:00:00.000,"M","","M","luke17@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"4882 Darlene Drive","","1 (11) 500 555-0117",2012-10-22 00:00:00.000,"2-5 Miles"
25555,9,"AW00025555","","Trisha","","Lu",False,1985-08-12 00:00:00.000,"M","","F","trisha6@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"3920 Valley Run","","1 (11) 500 555-0147",2011-02-16 00:00:00.000,"0-1 Miles"
25558,4,"AW00025558","","Zachary","","Wilson",False,1985-09-12 00:00:00.000,"S","","M","zachary36@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"9775 Redrock Drive","","1 (11) 500 555-0157",2011-03-03 00:00:00.000,"1-2 Miles"
25591,178,"AW00025591","","Preston","","Ray",False,1975-10-20 00:00:00.000,"S","","M","preston10@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"Wertheimer Straße 822","","1 (11) 500 555-0181",2013-12-25 00:00:00.000,"2-5 Miles"
25705,30,"AW00025705","","Levi","","Prasad",False,1984-12-23 00:00:00.000,"S","","M","levi8@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"710 Longbrook Way","","1 (11) 500 555-0171",2011-06-27 00:00:00.000,"2-5 Miles"
25708,23,"AW00025708","","Misty","","Sharma",False,1984-01-06 00:00:00.000,"S","","F","misty11@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"4764 Gatter Court","","1 (11) 500 555-0185",2011-06-23 00:00:00.000,"0-1 Miles"
25745,132,"AW00025745","","Mayra","","Arun",False,1974-12-08 00:00:00.000,"S","","F","mayra6@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"Kampstr 590","","1 (11) 500 555-0179",2013-07-28 00:00:00.000,"2-5 Miles"
26945,220,"AW00026945","","Katelyn","","Hill",False,1976-01-10 00:00:00.000,"S","","F","katelyn36@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"33, allée des Princes","","1 (11) 500 555-0160",2013-05-30 00:00:00.000,"0-1 Miles"
26949,252,"AW00026949","","Lindsey","","Chander",False,1975-08-25 00:00:00.000,"S","","F","lindsey17@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"5407 Oakgrove","","1 (11) 500 555-0127",2013-07-26 00:00:00.000,"2-5 Miles"
27860,5,"AW00027860","","Hector","","Martin",False,1985-12-19 00:00:00.000,"M","","M","hector20@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"7640 First Ave.","","1 (11) 500 555-0115",2013-12-21 00:00:00.000,"2-5 Miles"
27907,237,"AW00027907","","Michael","","Taylor",False,1981-04-13 00:00:00.000,"S","","M","michael41@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"Rt. 470 Box A","","1 (11) 500 555-0113",2013-10-24 00:00:00.000,"2-5 Miles"
27909,245,"AW00027909","","Mayra","","Randall",False,1981-11-09 00:00:00.000,"S","","F","mayra11@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"8079 Precipice Drive","","1 (11) 500 555-0119",2013-10-10 00:00:00.000,"2-5 Miles"
28480,6,"AW00028480","","Arthur","","Vazquez",False,1986-02-25 00:00:00.000,"S","","M","arthur39@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"4304 Hieber Drive","","1 (11) 500 555-0110",2013-05-13 00:00:00.000,"1-2 Miles"
28511,238,"AW00028511","","Chase","","Rivera",False,1981-03-13 00:00:00.000,"S","","M","chase17@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"2696 Estudillo St.","","1 (11) 500 555-0164",2013-12-21 00:00:00.000,"2-5 Miles"
