Customer_Name,State,total_profit,total_sales,Profit_Margin
Douglas Wallace,Georgia,1349,3329,0.4052267948332833
Douglas Wallace,Maryland,329,913,0.3603504928806134
Douglas Wallace,New Jersey,862,4792,0.1798831385642738
Douglas Wallace,New York,1704,6124,0.2782495101241019
Douglas Wallace,North Carolina,174,756,0.23015873015873015
Douglas Wallace,South Carolina,752,3132,0.24010217113665389
Earl Franklin,Connecticut,5150,15866,0.32459347031387875
Earl Franklin,Florida,1369,3279,0.41750533699298564
Earl Franklin,Georgia,64,136,0.47058823529411764
Earl Franklin,New York,770,3471,0.22183808700662633
Earl Franklin,North Carolina,1258,4864,0.25863486842105265
Earl Franklin,South Carolina,1092,6423,0.170014012143858
Earl Ortiz,Connecticut,108,360,0.3
Earl Ortiz,Florida,5667,18291,0.3098245038543546
Earl Ortiz,Georgia,436,1119,0.3896336014298481
Earl Ortiz,Massachusetts,644,3788,0.1700105596620908
Earl Ortiz,New York,1507,6757,0.22302797099304425
Earl Ortiz,North Carolina,1291,3766,0.3428040361125863
Earl Ortiz,South Carolina,82,458,0.17903930131004367
Earl Ortiz,Virginia,3621,9109,0.39751893731474364
Earl Phillips,Connecticut,1666,4470,0.3727069351230425
Earl Phillips,Florida,3095,8479,0.3650194598419625
Earl Phillips,Georgia,280,1122,0.24955436720142601
Earl Phillips,New Jersey,982,2182,0.45004582951420713
Earl Phillips,New York,3889,11310,0.3438549955791335
Earl Phillips,North Carolina,174,756,0.23015873015873015
Earl Phillips,Rhode Island,51,181,0.281767955801105
Earl Robinson,Florida,2714,11283,0.24053886377736416
Earl Robinson,Georgia,1586,6798,0.2333039129155634
Earl Robinson,Massachusetts,1882,5033,0.3739320484800318
Earl Robinson,New Jersey,161,556,0.289568345323741
Earl Robinson,New York,1830,7664,0.23877870563674322
Earl Robinson,North Carolina,325,1147,0.2833478639930253
Earl Robinson,South Carolina,483,2841,0.1700105596620908
Earl Robinson,Virginia,3881,10212,0.3800430865648257
Earl Simpson,Connecticut,1261,2947,0.42789277231082457
Earl Simpson,Florida,3604,11139,0.3235478947840919
Earl Simpson,Georgia,1404,5620,0.2498220640569395
Earl Simpson,Maryland,238,596,0.39932885906040266
Earl Simpson,New Hampshire,362,1725,0.2098550724637681
Earl Simpson,New York,872,2238,0.3896336014298481
Earl Simpson,North Carolina,1018,3774,0.269740328563858
Earl Simpson,South Carolina,3196,9132,0.34997809899255367
Earl Simpson,Virginia,862,4792,0.1798831385642738
Edward Gonzalez,Connecticut,1654,3596,0.4599555061179088
Edward Gonzalez,Florida,410,2092,0.1959847036328872
Edward Gonzalez,Georgia,656,1338,0.49028400597907323
Edward Gonzalez,Maryland,722,2257,0.3198936641559592
Edward Gonzalez,New York,1327,5334,0.2487814023247094
Edward Gonzalez,North Carolina,581,3241,0.17926565874730022
Edward Gonzalez,South Carolina,748,2412,0.3101160862354892
Edward Gonzalez,Virginia,1830,4705,0.3889479277364506
Edward Mason,Connecticut,1496,3659,0.40885487838207163
Edward Mason,Florida,95,530,0.1792452830188679
Edward Mason,Georgia,445,2578,0.1726144297905353
Edward Mason,Massachusetts,4315,11808,0.36543021680216803
Edward Mason,New York,4137,8881,0.4658259205044477
Edward Mason,North Carolina,4077,9941,0.41011970626697514
Edward Mason,South Carolina,364,2141,0.170014012143858
Edward Mason,Virginia,160,860,0.18604651162790697
Edward Walker,Florida,3401,11905,0.2856782864342713
Edward Walker,Georgia,406,1353,0.30007390983000737
Edward Walker,Maryland,1656,3863,0.4286823712140823
Edward Walker,Massachusetts,88,448,0.19642857142857142
Edward Walker,New York,64,356,0.1797752808988764
Edward Walker,North Carolina,384,2016,0.19047619047619047
Edward Walker,Virginia,1590,4513,0.3523155329049413
Edward Williams,Connecticut,4799,10471,0.45831343711202366
Edward Williams,Florida,3400,10863,0.3129890453834116
Edward Williams,Georgia,434,1548,0.28036175710594313
Edward Williams,New Jersey,82,458,0.17903930131004367
Edward Williams,New York,1156,3291,0.35126101488909145
Edward Williams,North Carolina,1024,2497,0.41009211053263916
Edward Williams,South Carolina,1710,5901,0.28978139298423994
Edward Williams,Virginia,561,1809,0.3101160862354892
Edward Wright,Connecticut,4948,11351,0.43590873050832524
Edward Wright,Florida,4691,13859,0.33848040984197997
Edward Wright,Georgia,2924,6088,0.4802890932982917
Edward Wright,Maryland,759,2004,0.3787425149700599
Edward Wright,Massachusetts,406,1353,0.30007390983000737
Edward Wright,New Jersey,1472,3272,0.44987775061124696
Edward Wright,New York,95,530,0.1792452830188679
Edward Wright,North Carolina,463,1052,0.44011406844106465
Edward Wright,South Carolina,3072,7491,0.41009211053263916
Edward Wright,Virginia,825,4578,0.18020969855832242
Eric Alvarez,Connecticut,690,2154,0.3203342618384401
Eric Alvarez,Florida,8164,26048,0.3134213759213759
Eric Alvarez,Georgia,580,2760,0.21014492753623187
Eric Alvarez,Massachusetts,1269,4240,0.2992924528301887
Eric Alvarez,New York,3357,11048,0.30385590152063724
Eric Alvarez,South Carolina,782,3132,0.24968071519795657
Eric Alvarez,Virginia,360,1330,0.2706766917293233
Eric Armstrong,Connecticut,2412,6663,0.3619990995047276
Eric Armstrong,Florida,2967,8976,0.330548128342246
Eric Armstrong,Georgia,1010,4390,0.23006833712984054
Eric Armstrong,New York,2560,8679,0.2949648577025003
Eric Armstrong,North Carolina,403,1281,0.31459797033567527
Eric Armstrong,South Carolina,990,2356,0.4202037351443124
Eric Armstrong,Virginia,194,693,0.27994227994227994
Eric Bowman,Connecticut,435,1890,0.23015873015873015
Eric Bowman,Florida,3671,13728,0.26740967365967366
Eric Bowman,Maryland,731,1522,0.4802890932982917
Eric Bowman,Massachusetts,904,2828,0.31966053748231965
Eric Bowman,New Jersey,2241,7449,0.3008457511075312
Eric Bowman,New York,51,181,0.281767955801105
Eric Bowman,South Carolina,1742,3486,0.49971313826735514
Eric Bowman,Virginia,376,1566,0.24010217113665389
Eric Bradley,Connecticut,1470,4554,0.3227931488801054
Eric Bradley,Florida,6142,14354,0.4278946635084297
Eric Bradley,Georgia,1118,3375,0.33125925925925925
Eric Bradley,Massachusetts,331,871,0.38002296211251435
Eric Bradley,New Hampshire,660,1467,0.4498977505112474
Eric Bradley,New Jersey,1218,4059,0.30007390983000737
Eric Bradley,New York,7298,23981,0.3043242567032234
Eric Bradley,North Carolina,2944,9633,0.30561611128412747
Eric Bradley,South Carolina,1462,5386,0.2714444857036762
Eric Moore,Connecticut,1656,7154,0.23147889292703383
Eric Moore,Florida,2501,8370,0.298805256869773
Eric Moore,Georgia,722,2257,0.3198936641559592
Eric Moore,Maryland,600,1500,0.4
Eric Moore,New York,4072,15881,0.2564070272652856
Eric Moore,North Carolina,1773,4687,0.37828034990398973
Eric Moore,Virginia,550,3052,0.18020969855832242
Eric Shaw,Florida,3891,11758,0.33092362646708623
Eric Shaw,Georgia,107,315,0.3396825396825397
Eric Shaw,Massachusetts,351,1405,0.2498220640569395
Eric Shaw,New Jersey,192,1008,0.19047619047619047
Eric Shaw,New York,6142,17276,0.3555221115999074
Eric Shaw,North Carolina,1092,6423,0.170014012143858
Eric Shaw,South Carolina,1166,2993,0.3895756765786836
Eric Shaw,Virginia,2791,9036,0.3088756086764055
Eric Ward,Connecticut,1104,3233,0.3414785029384473
Eric Ward,Florida,5066,17696,0.28627938517179025
Eric Ward,New York,2078,6549,0.3173003511986563
Eric Ward,North Carolina,1499,3450,0.4344927536231884
Eric Ward,Rhode Island,46,217,0.2119815668202765
Eric Ward,South Carolina,22,112,0.19642857142857142
Eric Ward,Virginia,3261,10072,0.323768864177919
Ernest Austin,Connecticut,4103,10209,0.4019002840630816
Ernest Austin,Florida,2926,13202,0.22163308589607636
Ernest Austin,Maryland,1316,3652,0.3603504928806134
Ernest Austin,New York,588,1339,0.4391336818521285
Ernest Austin,North Carolina,782,2005,0.3900249376558603
Ernest Austin,South Carolina,321,945,0.3396825396825397
Ernest Austin,Virginia,1578,4019,0.3926349838268226
Ernest Bradley,Connecticut,3599,13058,0.27561648031857866
Ernest Bradley,Florida,582,2249,0.25878168074699864
Ernest Bradley,Georgia,3645,7528,0.484192348565356
Ernest Bradley,Maryland,460,1456,0.3159340659340659
Ernest Bradley,Massachusetts,95,530,0.1792452830188679
Ernest Bradley,New Jersey,752,3132,0.24010217113665389
Ernest Bradley,North Carolina,156,492,0.3170731707317073
Ernest Bradley,Virginia,3836,10600,0.3618867924528302
Ernest Fox,Connecticut,2331,5209,0.4474947206757535
Ernest Fox,Florida,1768,4408,0.4010889292196007
Ernest Fox,Georgia,198,736,0.26902173913043476
Ernest Fox,Massachusetts,1692,6384,0.2650375939849624
Ernest Fox,New York,4871,14850,0.32801346801346803
Ernest Fox,North Carolina,1603,4577,0.3502294079091108
Ernest Fox,Virginia,690,2464,0.2800324675324675
Ernest Knight,Florida,2915,8978,0.3246825573624415
Ernest Knight,Georgia,48,127,0.3779527559055118
Ernest Knight,New Jersey,1286,4295,0.29941792782305005
Ernest Knight,New York,5146,17057,0.30169431904789823
Ernest Knight,North Carolina,964,3192,0.30200501253132833
Ernest Knight,Rhode Island,1102,3324,0.3315282791817088
Ernest Knight,South Carolina,495,1178,0.4202037351443124
Ernest Ortiz,Connecticut,48,127,0.3779527559055118
Ernest Ortiz,Florida,4193,13110,0.3198321891685736
Ernest Ortiz,Georgia,1746,5727,0.30487166055526455
Ernest Ortiz,Massachusetts,2565,5697,0.45023696682464454
Ernest Ortiz,New Jersey,1035,2772,0.37337662337662336
Ernest Ortiz,New York,3664,13874,0.26409110566527316
Ernest Ortiz,North Carolina,1376,6556,0.20988407565588774
Ernest Ortiz,Rhode Island,2832,5667,0.49973530968766544
Ernest Ortiz,Virginia,376,1566,0.24010217113665389
Ernest Rivera,Connecticut,1673,4784,0.3497073578595318
Ernest Rivera,Florida,4428,16149,0.274196544677689
Ernest Rivera,Georgia,1722,6182,0.2785506308637981
Ernest Rivera,Massachusetts,2481,5394,0.4599555061179088
Ernest Rivera,New Jersey,2106,5010,0.42035928143712575
Ernest Rivera,New York,4364,13996,0.31180337239211203
Ernest Rivera,North Carolina,2070,7392,0.2800324675324675
Ernest Rivera,Virginia,140,561,0.24955436720142601
Eugene Brooks,Connecticut,2419,9243,0.26171156550903385
Eugene Brooks,Florida,4206,15851,0.2653460349504763
Eugene Brooks,Georgia,2389,7083,0.3372864605393195
Eugene Brooks,Massachusetts,138,651,0.2119815668202765
Eugene Brooks,New Jersey,4175,13760,0.3034156976744186
Eugene Brooks,New York,5872,15104,0.388771186440678
Eugene Brooks,Virginia,3072,7491,0.41009211053263916
Eugene Castillo,Connecticut,5926,13134,0.45119537079336075
Eugene Castillo,Florida,1556,6292,0.2472981563890655
Eugene Castillo,Georgia,1341,2853,0.47003154574132494
Eugene Castillo,Massachusetts,1092,6423,0.170014012143858
Eugene Castillo,New Jersey,895,2294,0.3901482127288579
Eugene Castillo,New York,2789,7461,0.37381048116874416
Eugene Castillo,Virginia,2452,5112,0.47965571205007823
Eugene Cooper,Connecticut,1378,3724,0.37003222341568204
Eugene Cooper,Florida,6165,15887,0.3880531251967017
Eugene Cooper,Massachusetts,1624,5412,0.30007390983000737
Eugene Cooper,New Jersey,34,95,0.35789473684210527
Eugene Cooper,New York,3801,13057,0.29110821781419927
Eugene Cooper,North Carolina,1137,2875,0.3954782608695652
Eugene Cooper,South Carolina,774,2855,0.2711033274956217
Eugene Cooper,Virginia,344,1639,0.20988407565588774
Eugene Cunningham,Connecticut,1099,2340,0.46965811965811965
Eugene Cunningham,Florida,452,2287,0.19763882815916048
Eugene Cunningham,Georgia,534,3566,0.14974761637689288
Eugene Cunningham,New Jersey,286,1587,0.18021424070573408
Eugene Cunningham,New York,4263,11845,0.3598986914309835
Eugene Cunningham,North Carolina,5188,15808,0.32818825910931176
Eugene Hunter,Connecticut,1444,4514,0.3198936641559592
Eugene Hunter,Florida,3630,11909,0.30481148711058864
Eugene Hunter,Georgia,4114,13239,0.31074854596268603
Eugene Hunter,Maryland,274,784,0.3494897959183674
Eugene Hunter,Massachusetts,128,712,0.1797752808988764
Eugene Hunter,New Hampshire,1632,3268,0.49938800489596086
Eugene Hunter,New Jersey,1800,4500,0.4
Eugene Hunter,New York,1830,7465,0.2451440053583389
Eugene Hunter,North Carolina,2321,8076,0.2873947498761763
Eugene Murphy,Connecticut,4535,13614,0.3331129719406493
Eugene Murphy,Florida,5598,16915,0.33094886195684303
Eugene Murphy,Georgia,4218,9073,0.46489584481428414
Eugene Murphy,Massachusetts,690,2464,0.2800324675324675
Eugene Murphy,New York,995,2070,0.4806763285024155
Eugene Murphy,South Carolina,871,1743,0.49971313826735514
Eugene Murphy,Virginia,656,1338,0.49028400597907323
Eugene Ryan,Connecticut,495,1178,0.4202037351443124
Eugene Ryan,Florida,1710,5110,0.33463796477495106
Eugene Ryan,Georgia,451,1671,0.2698982645122681
Eugene Ryan,New Jersey,792,2478,0.3196125907990315
Eugene Ryan,New York,154,646,0.23839009287925697
Eugene Ryan,North Carolina,2658,8409,0.3160899036746343
Eugene Ryan,Virginia,570,1967,0.28978139298423994
Eugene Scott,Florida,3435,11133,0.308542171921315
Eugene Scott,Georgia,3348,6832,0.49004683840749413
Eugene Scott,Massachusetts,1100,6104,0.18020969855832242
Eugene Scott,New Jersey,447,951,0.47003154574132494
Eugene Scott,New York,3948,11768,0.3354860639021074
Eugene Scott,North Carolina,1835,7931,0.23137057117639642
Eugene Scott,South Carolina,282,1032,0.27325581395348836
Eugene Scott,Virginia,331,871,0.38002296211251435
Eugene Sims,Connecticut,96,504,0.19047619047619047
Eugene Sims,Florida,4038,9815,0.41141110545084053
Eugene Sims,Georgia,362,1725,0.2098550724637681
Eugene Sims,Maryland,589,1635,0.3602446483180428
Eugene Sims,Massachusetts,1751,6682,0.2620472912301706
Eugene Sims,New Hampshire,2481,5394,0.4599555061179088
Eugene Sims,New York,1100,2391,0.4600585529067336
Eugene Sims,North Carolina,689,1862,0.37003222341568204
Eugene Weaver,Connecticut,1413,4901,0.28830850846765965
Eugene Weaver,Florida,6162,15835,0.3891379854752131
Eugene Weaver,Georgia,1484,4326,0.343042071197411
Eugene Weaver,Maryland,1695,7059,0.24011899702507436
Eugene Weaver,Massachusetts,600,1500,0.4
Eugene Weaver,New Jersey,5530,14270,0.3875262789067975
Eugene Weaver,New York,1676,5034,0.33293603496225666
Eugene Weaver,South Carolina,246,1542,0.15953307392996108
Eugene Weaver,Virginia,5088,13810,0.36842867487328024
Frank Brown,Connecticut,1094,2530,0.4324110671936759
Frank Brown,Florida,3052,8547,0.3570843570843571
Frank Brown,Georgia,2772,10604,0.26141078838174275
Frank Brown,Maryland,744,1911,0.3893249607535322
Frank Brown,Massachusetts,2832,5667,0.49973530968766544
Frank Brown,New Jersey,563,2465,0.2283975659229209
Frank Brown,New York,3508,13236,0.2650347537020248
Frank Brown,South Carolina,344,799,0.4305381727158949
Frank Brown,Virginia,1748,4482,0.3900044622936189
Frank Gibson,Connecticut,2565,5697,0.45023696682464454
Frank Gibson,Maryland,74,368,0.20108695652173914
Frank Gibson,Massachusetts,1065,4916,0.21663954434499594
Frank Gibson,New Jersey,842,3846,0.218928757150286
Frank Gibson,New York,5147,11790,0.43655640373197624
Frank Gibson,North Carolina,799,2283,0.34997809899255367
Frank Gibson,South Carolina,1724,9584,0.1798831385642738
Frank Gibson,Virginia,3974,8892,0.44691857849752586
Frank Hawkins,Connecticut,3330,7304,0.4559145673603505
Frank Hawkins,Florida,2909,6932,0.4196480092325447
Frank Hawkins,Massachusetts,1742,10151,0.17160870850162546
Frank Hawkins,New Hampshire,246,880,0.27954545454545454
Frank Hawkins,New Jersey,690,2464,0.2800324675324675
Frank Hawkins,New York,1291,3884,0.332389289392379
Frank Hawkins,North Carolina,1011,3005,0.33643926788685524
Frank Mason,Florida,3241,11332,0.28600423579244616
Frank Mason,Georgia,690,2154,0.3203342618384401
Frank Mason,Maryland,2624,5352,0.49028400597907323
Frank Mason,New Jersey,1224,2658,0.4604966139954853
Frank Mason,New York,913,2860,0.3192307692307692
Frank Mason,North Carolina,3319,8641,0.3840990626084944
Frank Mason,South Carolina,702,2810,0.2498220640569395
Frank Mason,Virginia,267,1783,0.14974761637689288
Frank Ortiz,Connecticut,1979,5531,0.35780148255288374
Frank Ortiz,Florida,2443,5928,0.41211201079622134
Frank Ortiz,Georgia,2924,6088,0.4802890932982917
Frank Ortiz,Maryland,74,368,0.20108695652173914
Frank Ortiz,Massachusetts,184,868,0.2119815668202765
Frank Ortiz,New Jersey,364,2141,0.170014012143858
Frank Ortiz,New York,3792,10257,0.3696987423223165
Frank Ortiz,North Carolina,742,2715,0.2732965009208103
Frank Ortiz,Virginia,96,504,0.19047619047619047
Frank Schmidt,Connecticut,1926,8353,0.23057584101520412
Frank Schmidt,Florida,3032,9409,0.32224465936868957
Frank Schmidt,Georgia,1178,5396,0.21830985915492956
Frank Schmidt,Maryland,96,504,0.19047619047619047
Frank Schmidt,New Jersey,46,217,0.2119815668202765
Frank Schmidt,New York,2069,8361,0.24745843798588685
Frank Schmidt,North Carolina,4589,10704,0.4287182361733931
Frank Schmidt,Virginia,123,771,0.15953307392996108
Frank Weaver,Connecticut,381,1169,0.32591958939264326
Frank Weaver,Florida,1178,2473,0.476344520824909
Frank Weaver,Maryland,408,817,0.49938800489596086
Frank Weaver,New Jersey,534,3566,0.14974761637689288
Frank Weaver,New York,1488,3462,0.42980935875216636
Frank Weaver,North Carolina,2676,7230,0.37012448132780085
Frank Weaver,Virginia,2455,7879,0.31158776494478996
Frank Webb,Connecticut,436,1119,0.3896336014298481
Frank Webb,Florida,5165,14345,0.36005576856047405
Frank Webb,Georgia,560,2244,0.24955436720142601
Frank Webb,New Hampshire,731,1522,0.4802890932982917
Frank Webb,New Jersey,782,2005,0.3900249376558603
Frank Webb,New York,2328,9099,0.25585229146060007
Frank Webb,North Carolina,1485,3534,0.4202037351443124
Frank Webb,Virginia,1137,3253,0.34952351675376575
Fred Bryant,Connecticut,1014,3624,0.27980132450331124
Fred Bryant,Florida,1896,6169,0.307343167450154
Fred Bryant,Georgia,206,502,0.4103585657370518
Fred Bryant,New Hampshire,431,2396,0.1798831385642738
Fred Bryant,New Jersey,99,368,0.26902173913043476
Fred Bryant,New York,3021,7574,0.39886453657248483
Fred Bryant,North Carolina,3308,7192,0.4599555061179088
Fred Evans,Connecticut,564,1391,0.40546369518332137
Fred Evans,Florida,4195,13119,0.3197652260080799
Fred Evans,Georgia,4034,10024,0.4024341580207502
Fred Evans,New Hampshire,483,2841,0.1700105596620908
Fred Evans,New Jersey,792,2400,0.33
Fred Evans,New York,3079,10154,0.3032302540870593
Fred Evans,North Carolina,2511,5124,0.49004683840749413
Fred Evans,Rhode Island,107,315,0.3396825396825397
Fred Evans,Virginia,246,880,0.27954545454545454
Fred Howell,Connecticut,2627,9271,0.2833567036997088
Fred Howell,Florida,1216,4325,0.2811560693641619
Fred Howell,Georgia,1503,5574,0.2696447793326157
Fred Howell,New Jersey,530,2206,0.24025385312783318
Fred Howell,New York,1060,4412,0.24025385312783318
Fred Howell,North Carolina,280,667,0.4197901049475262
Fred Howell,South Carolina,39,123,0.3170731707317073
Fred Jenkins,Connecticut,344,1639,0.20988407565588774
Fred Jenkins,Florida,7173,25040,0.286461661341853
Fred Jenkins,Georgia,626,3373,0.18559146160687814
Fred Jenkins,Massachusetts,1800,4500,0.4
Fred Jenkins,New Jersey,1762,5595,0.31492403932082214
Fred Jenkins,New York,196,812,0.2413793103448276
Fred Jenkins,North Carolina,642,1621,0.3960518198642813
Fred Perez,Connecticut,8328,24452,0.34058563716669393
Fred Perez,Florida,5793,15423,0.3756078583933087
Fred Perez,Georgia,986,2886,0.34164934164934163
Fred Perez,Massachusetts,1918,4399,0.4360081836781087
Fred Perez,New Hampshire,656,1338,0.49028400597907323
Fred Perez,New Jersey,1456,8564,0.170014012143858
Fred Perez,New York,1373,4813,0.2852690629544982
Fred Perez,North Carolina,1582,6920,0.2286127167630058
Fred Perez,Virginia,1224,2658,0.4604966139954853
Fred Peterson,Connecticut,2438,8496,0.2869585687382298
Fred Peterson,Florida,2017,5124,0.39363778298204527
Fred Peterson,Georgia,555,2483,0.22351993556182037
Fred Peterson,Massachusetts,880,1770,0.4971751412429379
Fred Peterson,New Jersey,576,2967,0.19413549039433772
Fred Peterson,New York,5216,19386,0.2690601464974724
Fred Peterson,North Carolina,2193,4566,0.4802890932982917
Fred Peterson,South Carolina,2622,6723,0.3900044622936189
Fred Peterson,Virginia,147,609,0.2413793103448276
Fred Reid,Florida,5465,15260,0.3581258191349935
Fred Reid,Georgia,3474,7916,0.43885800909550277
Fred Reid,New York,3064,7099,0.4316100859275954
Fred Reid,North Carolina,5065,13446,0.3766919529971739
Fred Reid,Virginia,1047,2920,0.35856164383561645
Fred Romero,Connecticut,766,3652,0.20974808324205915
Fred Romero,Florida,13013,31559,0.41233879400487977
Fred Romero,Georgia,345,1077,0.3203342618384401
Fred Romero,Massachusetts,800,2028,0.39447731755424065
Fred Romero,New Hampshire,331,871,0.38002296211251435
Fred Romero,New York,3674,11690,0.3142857142857143
Fred Romero,North Carolina,1536,6498,0.2363804247460757
Fred Romero,Virginia,148,736,0.20108695652173914
Fred Russell,Connecticut,343,1603,0.21397379912663755
Fred Russell,Florida,8021,21294,0.3766788766788767
Fred Russell,Georgia,656,1338,0.49028400597907323
Fred Russell,Massachusetts,652,2721,0.2396177875780963
Fred Russell,New York,1158,5450,0.21247706422018348
Fred Russell,North Carolina,1833,7710,0.2377431906614786
Fred Russell,Virginia,64,356,0.1797752808988764
Fred Stone,Connecticut,447,951,0.47003154574132494
Fred Stone,Florida,2319,7725,0.30019417475728155
Fred Stone,Georgia,275,1526,0.18020969855832242
Fred Stone,New Hampshire,523,1494,0.3500669344042838
Fred Stone,New York,4982,14094,0.3534837519511849
Fred Stone,North Carolina,314,1306,0.24042879019908117
Fred Stone,Rhode Island,1504,6264,0.24010217113665389
Fred Stone,South Carolina,1353,5013,0.2698982645122681
Fred Stone,Virginia,1198,4990,0.24008016032064128
Gary Baker,Connecticut,974,2405,0.404989604989605
Gary Baker,Florida,874,2241,0.3900044622936189
Gary Baker,Georgia,1149,4101,0.2801755669348939
Gary Baker,Maryland,855,1899,0.45023696682464454
Gary Baker,Massachusetts,728,4282,0.170014012143858
Gary Baker,New Jersey,934,2953,0.316288520149001
Gary Baker,New York,5058,14114,0.35836757829105853
Gary Baker,North Carolina,380,2120,0.1792452830188679
Gary Baker,Virginia,408,886,0.4604966139954853
Gary Hudson,Connecticut,1893,5164,0.36657629744384196
Gary Hudson,Florida,8891,21882,0.40631569326386985
Gary Hudson,Maryland,329,913,0.3603504928806134
Gary Hudson,Massachusetts,553,1783,0.31015143017386426
Gary Hudson,New York,403,1351,0.29829755736491487
Gary Hudson,North Carolina,348,1582,0.21997471554993678
Gary Hudson,South Carolina,2486,9592,0.2591743119266055
Gary Jones,Connecticut,2517,6951,0.36210617177384546
Gary Jones,Florida,2001,4940,0.40506072874493926
Gary Jones,Georgia,137,392,0.3494897959183674
Gary Jones,New Hampshire,1324,3484,0.38002296211251435
Gary Jones,New York,4169,16906,0.24659884064829055
Gary Jones,North Carolina,496,2876,0.17246175243393602
Gary Jones,Virginia,90,290,0.3103448275862069
Gary Pierce,Connecticut,290,1380,0.21014492753623187
Gary Pierce,Florida,1288,3960,0.32525252525252524
Gary Pierce,Georgia,723,2184,0.33104395604395603
Gary Pierce,New Jersey,290,1380,0.21014492753623187
Gary Pierce,New York,263,1245,0.21124497991967872
Gary Pierce,North Carolina,64,136,0.47058823529411764
Gary Pierce,Virginia,978,2670,0.36629213483146067
Gary Porter,Connecticut,3242,12043,0.26920202607323757
Gary Porter,Florida,2676,7230,0.37012448132780085
Gary Porter,Massachusetts,120,545,0.22018348623853212
Gary Porter,New York,424,2120,0.2
Gary Porter,North Carolina,1513,6948,0.21776050662061025
Gary Porter,Rhode Island,1212,4182,0.2898134863701578
Gary Porter,Virginia,1677,4734,0.35424588086185044
George Adams,Connecticut,863,2675,0.3226168224299065
George Adams,Florida,268,1262,0.21236133122028525
George Adams,Maryland,96,504,0.19047619047619047
George Adams,New York,3788,12612,0.30034887408817
George Adams,North Carolina,4032,12704,0.31738035264483627
George Adams,South Carolina,606,2091,0.2898134863701578
George Adams,Virginia,3105,9893,0.3138582836348934
George Ellis,Connecticut,408,2044,0.19960861056751467
George Ellis,Florida,2696,10545,0.25566619250829775
George Ellis,Georgia,34,95,0.35789473684210527
George Ellis,New Jersey,884,2290,0.3860262008733624
George Ellis,New York,3197,9328,0.34273156089193824
George Ellis,North Carolina,496,1274,0.3893249607535322
George Ellis,Virginia,644,3788,0.1700105596620908
George Fowler,Connecticut,954,5154,0.1850989522700815
George Fowler,Florida,818,3323,0.2461631056274451
George Fowler,Massachusetts,3496,8964,0.3900044622936189
George Fowler,New Jersey,1380,4308,0.3203342618384401
George Fowler,New York,364,2141,0.170014012143858
George Fowler,North Carolina,425,1773,0.23970671178793007
George Fowler,Virginia,51,181,0.281767955801105
George Hill,Connecticut,4306,11876,0.36257999326372514
George Hill,Florida,663,2851,0.23254998246229394
George Hill,Massachusetts,204,724,0.281767955801105
George Hill,New York,1385,4848,0.2856848184818482
George Lee,Connecticut,1832,10436,0.17554618627826754
George Lee,Florida,4347,10633,0.4088215931533904
George Lee,Georgia,2193,4566,0.4802890932982917
George Lee,Maryland,560,1334,0.4197901049475262
George Lee,Massachusetts,600,1894,0.3167898627243928
George Lee,New York,1566,6072,0.25790513833992096
George Lee,North Carolina,344,1639,0.20988407565588774
George Lee,Rhode Island,280,667,0.4197901049475262
George Lee,Virginia,34,95,0.35789473684210527
George Lewis,Connecticut,1603,5103,0.31412894375857336
George Lewis,Florida,634,3169,0.20006311139160618
George Lewis,Massachusetts,447,951,0.47003154574132494
George Lewis,New Hampshire,792,2400,0.33
George Lewis,New York,2196,6699,0.3278101209135692
George Lewis,North Carolina,4096,9988,0.41009211053263916
George Lewis,South Carolina,212,1060,0.2
George Lewis,Virginia,2791,9334,0.29901435611742017
George Nichols,Connecticut,5887,15821,0.3721003729220656
George Nichols,Florida,5007,14257,0.3511959037665708
George Nichols,Georgia,1888,3778,0.49973530968766544
George Nichols,Maryland,82,458,0.17903930131004367
George Nichols,New Jersey,34,95,0.35789473684210527
George Nichols,New York,46,217,0.2119815668202765
George Nichols,North Carolina,82,458,0.17903930131004367
George Nichols,Virginia,1790,5231,0.34219078570063083
George Stanley,Connecticut,2337,7991,0.29245401076210736
George Stanley,Florida,4212,12746,0.330456613839636
George Stanley,Georgia,383,1826,0.20974808324205915
George Stanley,Massachusetts,49,203,0.2413793103448276
George Stanley,New Jersey,1695,7059,0.24011899702507436
George Stanley,New York,4561,11718,0.38923024406895373
George Stanley,North Carolina,2859,10224,0.2796361502347418
George Stanley,Virginia,808,2047,0.394723986321446
George Thompson,Connecticut,280,1122,0.24955436720142601
George Thompson,Florida,819,3449,0.23746013337199187
George Thompson,Georgia,99,368,0.26902173913043476
George Thompson,Maryland,318,1590,0.2
George Thompson,Massachusetts,580,2760,0.21014492753623187
George Thompson,New Jersey,1808,5656,0.31966053748231965
George Thompson,New York,4703,12218,0.3849238827958749
George Thompson,North Carolina,1760,4771,0.36889540976734436
George Thompson,Virginia,4706,11055,0.4256897331524197
Gerald Alvarez,Florida,341,1116,0.3055555555555556
Gerald Alvarez,Massachusetts,511,1179,0.43341815097540287
Gerald Alvarez,New Jersey,123,684,0.17982456140350878
Gerald Alvarez,New York,684,3332,0.20528211284513806
Gerald Alvarez,North Carolina,455,1196,0.3804347826086957
Gerald Alvarez,Rhode Island,161,947,0.1700105596620908
Gerald Alvarez,South Carolina,1508,6552,0.23015873015873015
Gerald Alvarez,Virginia,492,2736,0.17982456140350878
