Customer_Name,State,Profit_Margin
Earl Phillips,Rhode Island,0.281767955801105
Earl Robinson,Florida,0.24053886377736416
Earl Robinson,Georgia,0.2333039129155634
Earl Robinson,Massachusetts,0.3739320484800318
Earl Robinson,New Jersey,0.289568345323741
Earl Robinson,New York,0.23877870563674322
Earl Robinson,North Carolina,0.2833478639930253
Earl Robinson,South Carolina,0.1700105596620908
Earl Robinson,Virginia,0.3800430865648257
Earl Simpson,Connecticut,0.42789277231082457
Earl Simpson,Florida,0.3235478947840919
Earl Simpson,Georgia,0.2498220640569395
Earl Simpson,Maryland,0.39932885906040266
Earl Simpson,New Hampshire,0.2098550724637681
Earl Simpson,New York,0.3896336014298481
Earl Simpson,North Carolina,0.269740328563858
Earl Simpson,South Carolina,0.34997809899255367
Earl Simpson,Virginia,0.1798831385642738
Edward Gonzalez,Connecticut,0.4599555061179088
Edward Gonzalez,Florida,0.1959847036328872
Edward Gonzalez,Georgia,0.49028400597907323
Edward Gonzalez,Maryland,0.3198936641559592
Edward Gonzalez,New York,0.2487814023247094
Edward Gonzalez,North Carolina,0.17926565874730022
Edward Gonzalez,South Carolina,0.3101160862354892
Edward Gonzalez,Virginia,0.3889479277364506
Edward Mason,Connecticut,0.40885487838207163
Edward Mason,Florida,0.1792452830188679
Edward Mason,Georgia,0.1726144297905353
Edward Mason,Massachusetts,0.36543021680216803
Edward Mason,New York,0.4658259205044477
Edward Mason,North Carolina,0.41011970626697514
Edward Mason,South Carolina,0.170014012143858
Edward Mason,Virginia,0.18604651162790697
Edward Walker,Florida,0.2856782864342713
Edward Walker,Georgia,0.30007390983000737
Edward Walker,Maryland,0.4286823712140823
Edward Walker,Massachusetts,0.19642857142857142
Edward Walker,New York,0.1797752808988764
Edward Walker,North Carolina,0.19047619047619047
Edward Walker,Virginia,0.3523155329049413
Edward Williams,Connecticut,0.45831343711202366
Edward Williams,Florida,0.3129890453834116
Edward Williams,Georgia,0.28036175710594313
Edward Williams,New Jersey,0.17903930131004367
Edward Williams,New York,0.35126101488909145
Edward Williams,North Carolina,0.41009211053263916
Edward Williams,South Carolina,0.28978139298423994
Edward Williams,Virginia,0.3101160862354892
Edward Wright,Connecticut,0.43590873050832524
Edward Wright,Florida,0.33848040984197997
Edward Wright,Georgia,0.4802890932982917
Edward Wright,Maryland,0.3787425149700599
Edward Wright,Massachusetts,0.30007390983000737
Edward Wright,New Jersey,0.44987775061124696
Edward Wright,New York,0.1792452830188679
Edward Wright,North Carolina,0.44011406844106465
Edward Wright,South Carolina,0.41009211053263916
Edward Wright,Virginia,0.18020969855832242
Eric Alvarez,Connecticut,0.3203342618384401
Eric Alvarez,Florida,0.3134213759213759
Eric Alvarez,Georgia,0.21014492753623187
Eric Alvarez,Massachusetts,0.2992924528301887
Eric Alvarez,New York,0.30385590152063724
Eric Alvarez,South Carolina,0.24968071519795657
Eric Alvarez,Virginia,0.2706766917293233
Eric Armstrong,Connecticut,0.3619990995047276
Eric Armstrong,Florida,0.330548128342246
Eric Armstrong,Georgia,0.23006833712984054
Eric Armstrong,New York,0.2949648577025003
Eric Armstrong,North Carolina,0.31459797033567527
Eric Armstrong,South Carolina,0.4202037351443124
Eric Armstrong,Virginia,0.27994227994227994
Eric Bowman,Connecticut,0.23015873015873015
Eric Bowman,Florida,0.26740967365967366
Eric Bowman,Maryland,0.4802890932982917
Eric Bowman,Massachusetts,0.31966053748231965
Eric Bowman,New Jersey,0.3008457511075312
Eric Bowman,New York,0.281767955801105
Eric Bowman,South Carolina,0.49971313826735514
Eric Bowman,Virginia,0.24010217113665389
Eric Bradley,Connecticut,0.3227931488801054
Eric Bradley,Florida,0.4278946635084297
Eric Bradley,Georgia,0.33125925925925925
Eric Bradley,Massachusetts,0.38002296211251435
Eric Bradley,New Hampshire,0.4498977505112474
Eric Bradley,New Jersey,0.30007390983000737
Eric Bradley,New York,0.3043242567032234
Eric Bradley,North Carolina,0.30561611128412747
Eric Bradley,South Carolina,0.2714444857036762
Eric Moore,Connecticut,0.23147889292703383
Eric Moore,Florida,0.298805256869773
Eric Moore,Georgia,0.3198936641559592
Eric Moore,Maryland,0.4
Eric Moore,New York,0.2564070272652856
Eric Moore,North Carolina,0.37828034990398973
Eric Moore,Virginia,0.18020969855832242
Eric Shaw,Florida,0.33092362646708623
Eric Shaw,Georgia,0.3396825396825397
Eric Shaw,Massachusetts,0.2498220640569395
Eric Shaw,New Jersey,0.19047619047619047
Eric Shaw,New York,0.3555221115999074
Eric Shaw,North Carolina,0.170014012143858
Eric Shaw,South Carolina,0.3895756765786836
Eric Shaw,Virginia,0.3088756086764055
Eric Ward,Connecticut,0.3414785029384473
Eric Ward,Florida,0.28627938517179025
Eric Ward,New York,0.3173003511986563
Eric Ward,North Carolina,0.4344927536231884
Eric Ward,Rhode Island,0.2119815668202765
Eric Ward,South Carolina,0.19642857142857142
Eric Ward,Virginia,0.323768864177919
Ernest Austin,Connecticut,0.4019002840630816
Ernest Austin,Florida,0.22163308589607636
Ernest Austin,Maryland,0.3603504928806134
Ernest Austin,New York,0.4391336818521285
Ernest Austin,North Carolina,0.3900249376558603
Ernest Austin,South Carolina,0.3396825396825397
Ernest Austin,Virginia,0.3926349838268226
Ernest Bradley,Connecticut,0.27561648031857866
Ernest Bradley,Florida,0.25878168074699864
Ernest Bradley,Georgia,0.484192348565356
Ernest Bradley,Maryland,0.3159340659340659
Ernest Bradley,Massachusetts,0.1792452830188679
Ernest Bradley,New Jersey,0.24010217113665389
Ernest Bradley,North Carolina,0.3170731707317073
Ernest Bradley,Virginia,0.3618867924528302
Ernest Fox,Connecticut,0.4474947206757535
Ernest Fox,Florida,0.4010889292196007
Ernest Fox,Georgia,0.26902173913043476
Ernest Fox,Massachusetts,0.2650375939849624
Ernest Fox,New York,0.32801346801346803
Ernest Fox,North Carolina,0.3502294079091108
Ernest Fox,Virginia,0.2800324675324675
Ernest Knight,Florida,0.3246825573624415
Ernest Knight,Georgia,0.3779527559055118
Ernest Knight,New Jersey,0.29941792782305005
Ernest Knight,New York,0.30169431904789823
Ernest Knight,North Carolina,0.30200501253132833
Ernest Knight,Rhode Island,0.3315282791817088
Ernest Knight,South Carolina,0.4202037351443124
Ernest Ortiz,Connecticut,0.3779527559055118
Ernest Ortiz,Florida,0.3198321891685736
Ernest Ortiz,Georgia,0.30487166055526455
Ernest Ortiz,Massachusetts,0.45023696682464454
Ernest Ortiz,New Jersey,0.37337662337662336
Ernest Ortiz,New York,0.26409110566527316
Ernest Ortiz,North Carolina,0.20988407565588774
Ernest Ortiz,Rhode Island,0.49973530968766544
Ernest Ortiz,Virginia,0.24010217113665389
Ernest Rivera,Connecticut,0.3497073578595318
Ernest Rivera,Florida,0.274196544677689
Ernest Rivera,Georgia,0.2785506308637981
Ernest Rivera,Massachusetts,0.4599555061179088
Ernest Rivera,New Jersey,0.42035928143712575
Ernest Rivera,New York,0.31180337239211203
Ernest Rivera,North Carolina,0.2800324675324675
Ernest Rivera,Virginia,0.24955436720142601
Eugene Brooks,Connecticut,0.26171156550903385
Eugene Brooks,Florida,0.2653460349504763
Eugene Brooks,Georgia,0.3372864605393195
Eugene Brooks,Massachusetts,0.2119815668202765
Eugene Brooks,New Jersey,0.3034156976744186
Eugene Brooks,New York,0.388771186440678
Eugene Brooks,Virginia,0.41009211053263916
Eugene Castillo,Connecticut,0.45119537079336075
Eugene Castillo,Florida,0.2472981563890655
Eugene Castillo,Georgia,0.47003154574132494
Eugene Castillo,Massachusetts,0.170014012143858
Eugene Castillo,New Jersey,0.3901482127288579
Eugene Castillo,New York,0.37381048116874416
Eugene Castillo,Virginia,0.47965571205007823
Eugene Cooper,Connecticut,0.37003222341568204
Eugene Cooper,Florida,0.3880531251967017
Eugene Cooper,Massachusetts,0.30007390983000737
Eugene Cooper,New Jersey,0.35789473684210527
Eugene Cooper,New York,0.29110821781419927
Eugene Cooper,North Carolina,0.3954782608695652
Eugene Cooper,South Carolina,0.2711033274956217
Eugene Cooper,Virginia,0.20988407565588774
Eugene Cunningham,Connecticut,0.46965811965811965
Eugene Cunningham,Florida,0.19763882815916048
Eugene Cunningham,Georgia,0.14974761637689288
Eugene Cunningham,New Jersey,0.18021424070573408
Eugene Cunningham,New York,0.3598986914309835
Eugene Cunningham,North Carolina,0.32818825910931176
Eugene Hunter,Connecticut,0.3198936641559592
Eugene Hunter,Florida,0.30481148711058864
Eugene Hunter,Georgia,0.31074854596268603
Eugene Hunter,Maryland,0.3494897959183674
Eugene Hunter,Massachusetts,0.1797752808988764
Eugene Hunter,New Hampshire,0.49938800489596086
Eugene Hunter,New Jersey,0.4
Eugene Hunter,New York,0.2451440053583389
Eugene Hunter,North Carolina,0.2873947498761763
Eugene Murphy,Connecticut,0.3331129719406493
Eugene Murphy,Florida,0.33094886195684303
Eugene Murphy,Georgia,0.46489584481428414
Eugene Murphy,Massachusetts,0.2800324675324675
Eugene Murphy,New York,0.4806763285024155
Eugene Murphy,South Carolina,0.49971313826735514
Eugene Murphy,Virginia,0.49028400597907323
Eugene Ryan,Connecticut,0.4202037351443124
Eugene Ryan,Florida,0.33463796477495106
Eugene Ryan,Georgia,0.2698982645122681
Eugene Ryan,New Jersey,0.3196125907990315
Eugene Ryan,New York,0.23839009287925697
Eugene Ryan,North Carolina,0.3160899036746343
Eugene Ryan,Virginia,0.28978139298423994
Eugene Scott,Florida,0.308542171921315
Eugene Scott,Georgia,0.49004683840749413
Eugene Scott,Massachusetts,0.18020969855832242
Eugene Scott,New Jersey,0.47003154574132494
Eugene Scott,New York,0.3354860639021074
Eugene Scott,North Carolina,0.23137057117639642
Eugene Scott,South Carolina,0.27325581395348836
Eugene Scott,Virginia,0.38002296211251435
Eugene Sims,Connecticut,0.19047619047619047
Eugene Sims,Florida,0.41141110545084053
Eugene Sims,Georgia,0.2098550724637681
Eugene Sims,Maryland,0.3602446483180428
Eugene Sims,Massachusetts,0.2620472912301706
Eugene Sims,New Hampshire,0.4599555061179088
Eugene Sims,New York,0.4600585529067336
Eugene Sims,North Carolina,0.37003222341568204
Eugene Weaver,Connecticut,0.28830850846765965
Eugene Weaver,Florida,0.3891379854752131
Eugene Weaver,Georgia,0.343042071197411
Eugene Weaver,Maryland,0.24011899702507436
Eugene Weaver,Massachusetts,0.4
Eugene Weaver,New Jersey,0.3875262789067975
Eugene Weaver,New York,0.33293603496225666
Eugene Weaver,South Carolina,0.15953307392996108
Eugene Weaver,Virginia,0.36842867487328024
Frank Brown,Connecticut,0.4324110671936759
Frank Brown,Florida,0.3570843570843571
Frank Brown,Georgia,0.26141078838174275
Frank Brown,Maryland,0.3893249607535322
Frank Brown,Massachusetts,0.49973530968766544
Frank Brown,New Jersey,0.2283975659229209
Frank Brown,New York,0.2650347537020248
Frank Brown,South Carolina,0.4305381727158949
Frank Brown,Virginia,0.3900044622936189
Frank Gibson,Connecticut,0.45023696682464454
Frank Gibson,Maryland,0.20108695652173914
Frank Gibson,Massachusetts,0.21663954434499594
Frank Gibson,New Jersey,0.218928757150286
Frank Gibson,New York,0.43655640373197624
Frank Gibson,North Carolina,0.34997809899255367
Frank Gibson,South Carolina,0.1798831385642738
Frank Gibson,Virginia,0.44691857849752586
Frank Hawkins,Connecticut,0.4559145673603505
Frank Hawkins,Florida,0.4196480092325447
Frank Hawkins,Massachusetts,0.17160870850162546
Frank Hawkins,New Hampshire,0.27954545454545454
Frank Hawkins,New Jersey,0.2800324675324675
Frank Hawkins,New York,0.332389289392379
Frank Hawkins,North Carolina,0.33643926788685524
Frank Mason,Florida,0.28600423579244616
Frank Mason,Georgia,0.3203342618384401
Frank Mason,Maryland,0.49028400597907323
Frank Mason,New Jersey,0.4604966139954853
Frank Mason,New York,0.3192307692307692
Frank Mason,North Carolina,0.3840990626084944
Frank Mason,South Carolina,0.2498220640569395
Frank Mason,Virginia,0.14974761637689288
Frank Ortiz,Connecticut,0.35780148255288374
Frank Ortiz,Florida,0.41211201079622134
Frank Ortiz,Georgia,0.4802890932982917
Frank Ortiz,Maryland,0.20108695652173914
Frank Ortiz,Massachusetts,0.2119815668202765
Frank Ortiz,New Jersey,0.170014012143858
Frank Ortiz,New York,0.3696987423223165
Frank Ortiz,North Carolina,0.2732965009208103
Frank Ortiz,Virginia,0.19047619047619047
Frank Schmidt,Connecticut,0.23057584101520412
Frank Schmidt,Florida,0.32224465936868957
Frank Schmidt,Georgia,0.21830985915492956
Frank Schmidt,Maryland,0.19047619047619047
Frank Schmidt,New Jersey,0.2119815668202765
Frank Schmidt,New York,0.24745843798588685
Frank Schmidt,North Carolina,0.4287182361733931
Frank Schmidt,Virginia,0.15953307392996108
Frank Weaver,Connecticut,0.32591958939264326
Frank Weaver,Florida,0.476344520824909
Frank Weaver,Maryland,0.49938800489596086
Frank Weaver,New Jersey,0.14974761637689288
Frank Weaver,New York,0.42980935875216636
Frank Weaver,North Carolina,0.37012448132780085
Frank Weaver,Virginia,0.31158776494478996
Frank Webb,Connecticut,0.3896336014298481
Frank Webb,Florida,0.36005576856047405
Frank Webb,Georgia,0.24955436720142601
Frank Webb,New Hampshire,0.4802890932982917
Frank Webb,New Jersey,0.3900249376558603
Frank Webb,New York,0.25585229146060007
Frank Webb,North Carolina,0.4202037351443124
Frank Webb,Virginia,0.34952351675376575
Fred Bryant,Connecticut,0.27980132450331124
Fred Bryant,Florida,0.307343167450154
Fred Bryant,Georgia,0.4103585657370518
Fred Bryant,New Hampshire,0.1798831385642738
Fred Bryant,New Jersey,0.26902173913043476
Fred Bryant,New York,0.39886453657248483
Fred Bryant,North Carolina,0.4599555061179088
Fred Evans,Connecticut,0.40546369518332137
Fred Evans,Florida,0.3197652260080799
Fred Evans,Georgia,0.4024341580207502
Fred Evans,New Hampshire,0.1700105596620908
Fred Evans,New Jersey,0.33
Fred Evans,New York,0.3032302540870593
Fred Evans,North Carolina,0.49004683840749413
Fred Evans,Rhode Island,0.3396825396825397
Fred Evans,Virginia,0.27954545454545454
Fred Howell,Connecticut,0.2833567036997088
Fred Howell,Florida,0.2811560693641619
Fred Howell,Georgia,0.2696447793326157
Fred Howell,New Jersey,0.24025385312783318
Fred Howell,New York,0.24025385312783318
Fred Howell,North Carolina,0.4197901049475262
Fred Howell,South Carolina,0.3170731707317073
Fred Jenkins,Connecticut,0.20988407565588774
Fred Jenkins,Florida,0.286461661341853
Fred Jenkins,Georgia,0.18559146160687814
Fred Jenkins,Massachusetts,0.4
Fred Jenkins,New Jersey,0.31492403932082214
Fred Jenkins,New York,0.2413793103448276
Fred Jenkins,North Carolina,0.3960518198642813
Fred Perez,Connecticut,0.34058563716669393
Fred Perez,Florida,0.3756078583933087
Fred Perez,Georgia,0.34164934164934163
Fred Perez,Massachusetts,0.4360081836781087
Fred Perez,New Hampshire,0.49028400597907323
Fred Perez,New Jersey,0.170014012143858
Fred Perez,New York,0.2852690629544982
Fred Perez,North Carolina,0.2286127167630058
Fred Perez,Virginia,0.4604966139954853
Fred Peterson,Connecticut,0.2869585687382298
Fred Peterson,Florida,0.39363778298204527
Fred Peterson,Georgia,0.22351993556182037
Fred Peterson,Massachusetts,0.4971751412429379
Fred Peterson,New Jersey,0.19413549039433772
Fred Peterson,New York,0.2690601464974724
Fred Peterson,North Carolina,0.4802890932982917
Fred Peterson,South Carolina,0.3900044622936189
Fred Peterson,Virginia,0.2413793103448276
Fred Reid,Florida,0.3581258191349935
Fred Reid,Georgia,0.43885800909550277
Fred Reid,New York,0.4316100859275954
Fred Reid,North Carolina,0.3766919529971739
Fred Reid,Virginia,0.35856164383561645
Fred Romero,Connecticut,0.20974808324205915
Fred Romero,Florida,0.41233879400487977
Fred Romero,Georgia,0.3203342618384401
Fred Romero,Massachusetts,0.39447731755424065
Fred Romero,New Hampshire,0.38002296211251435
Fred Romero,New York,0.3142857142857143
Fred Romero,North Carolina,0.2363804247460757
Fred Romero,Virginia,0.20108695652173914
Fred Russell,Connecticut,0.21397379912663755
Fred Russell,Florida,0.3766788766788767
Fred Russell,Georgia,0.49028400597907323
Fred Russell,Massachusetts,0.2396177875780963
Fred Russell,New York,0.21247706422018348
Fred Russell,North Carolina,0.2377431906614786
Fred Russell,Virginia,0.1797752808988764
Fred Stone,Connecticut,0.47003154574132494
Fred Stone,Florida,0.30019417475728155
Fred Stone,Georgia,0.18020969855832242
Fred Stone,New Hampshire,0.3500669344042838
Fred Stone,New York,0.3534837519511849
Fred Stone,North Carolina,0.24042879019908117
Fred Stone,Rhode Island,0.24010217113665389
Fred Stone,South Carolina,0.2698982645122681
Fred Stone,Virginia,0.24008016032064128
Gary Baker,Connecticut,0.404989604989605
Gary Baker,Florida,0.3900044622936189
Gary Baker,Georgia,0.2801755669348939
Gary Baker,Maryland,0.45023696682464454
Gary Baker,Massachusetts,0.170014012143858
Gary Baker,New Jersey,0.316288520149001
Gary Baker,New York,0.35836757829105853
Gary Baker,North Carolina,0.1792452830188679
Gary Baker,Virginia,0.4604966139954853
Gary Hudson,Connecticut,0.36657629744384196
Gary Hudson,Florida,0.40631569326386985
Gary Hudson,Maryland,0.3603504928806134
Gary Hudson,Massachusetts,0.31015143017386426
Gary Hudson,New York,0.29829755736491487
Gary Hudson,North Carolina,0.21997471554993678
Gary Hudson,South Carolina,0.2591743119266055
Gary Jones,Connecticut,0.36210617177384546
Gary Jones,Florida,0.40506072874493926
Gary Jones,Georgia,0.3494897959183674
Gary Jones,New Hampshire,0.38002296211251435
Gary Jones,New York,0.24659884064829055
Gary Jones,North Carolina,0.17246175243393602
Gary Jones,Virginia,0.3103448275862069
Gary Pierce,Connecticut,0.21014492753623187
Gary Pierce,Florida,0.32525252525252524
Gary Pierce,Georgia,0.33104395604395603
Gary Pierce,New Jersey,0.21014492753623187
Gary Pierce,New York,0.21124497991967872
Gary Pierce,North Carolina,0.47058823529411764
Gary Pierce,Virginia,0.36629213483146067
Gary Porter,Connecticut,0.26920202607323757
Gary Porter,Florida,0.37012448132780085
Gary Porter,Massachusetts,0.22018348623853212
Gary Porter,New York,0.2
Gary Porter,North Carolina,0.21776050662061025
Gary Porter,Rhode Island,0.2898134863701578
Gary Porter,Virginia,0.35424588086185044
George Adams,Connecticut,0.3226168224299065
George Adams,Florida,0.21236133122028525
George Adams,Maryland,0.19047619047619047
George Adams,New York,0.30034887408817
George Adams,North Carolina,0.31738035264483627
George Adams,South Carolina,0.2898134863701578
George Adams,Virginia,0.3138582836348934
George Ellis,Connecticut,0.19960861056751467
George Ellis,Florida,0.25566619250829775
George Ellis,Georgia,0.35789473684210527
George Ellis,New Jersey,0.3860262008733624
George Ellis,New York,0.34273156089193824
George Ellis,North Carolina,0.3893249607535322
George Ellis,Virginia,0.1700105596620908
George Fowler,Connecticut,0.1850989522700815
George Fowler,Florida,0.2461631056274451
George Fowler,Massachusetts,0.3900044622936189
George Fowler,New Jersey,0.3203342618384401
George Fowler,New York,0.170014012143858
George Fowler,North Carolina,0.23970671178793007
George Fowler,Virginia,0.281767955801105
George Hill,Connecticut,0.36257999326372514
George Hill,Florida,0.23254998246229394
George Hill,Massachusetts,0.281767955801105
George Hill,New York,0.2856848184818482
George Lee,Connecticut,0.17554618627826754
George Lee,Florida,0.4088215931533904
George Lee,Georgia,0.4802890932982917
George Lee,Maryland,0.4197901049475262
George Lee,Massachusetts,0.3167898627243928
George Lee,New York,0.25790513833992096
George Lee,North Carolina,0.20988407565588774
George Lee,Rhode Island,0.4197901049475262
George Lee,Virginia,0.35789473684210527
George Lewis,Connecticut,0.31412894375857336
George Lewis,Florida,0.20006311139160618
George Lewis,Massachusetts,0.47003154574132494
George Lewis,New Hampshire,0.33
George Lewis,New York,0.3278101209135692
George Lewis,North Carolina,0.41009211053263916
George Lewis,South Carolina,0.2
George Lewis,Virginia,0.29901435611742017
George Nichols,Connecticut,0.3721003729220656
George Nichols,Florida,0.3511959037665708
George Nichols,Georgia,0.49973530968766544
George Nichols,Maryland,0.17903930131004367
George Nichols,New Jersey,0.35789473684210527
George Nichols,New York,0.2119815668202765
George Nichols,North Carolina,0.17903930131004367
George Nichols,Virginia,0.34219078570063083
George Stanley,Connecticut,0.29245401076210736
George Stanley,Florida,0.330456613839636
George Stanley,Georgia,0.20974808324205915
George Stanley,Massachusetts,0.2413793103448276
George Stanley,New Jersey,0.24011899702507436
George Stanley,New York,0.38923024406895373
George Stanley,North Carolina,0.2796361502347418
George Stanley,Virginia,0.394723986321446
George Thompson,Connecticut,0.24955436720142601
George Thompson,Florida,0.23746013337199187
George Thompson,Georgia,0.26902173913043476
George Thompson,Maryland,0.2
George Thompson,Massachusetts,0.21014492753623187
George Thompson,New Jersey,0.31966053748231965
George Thompson,New York,0.3849238827958749
George Thompson,North Carolina,0.36889540976734436
George Thompson,Virginia,0.4256897331524197
Gerald Alvarez,Florida,0.3055555555555556
Gerald Alvarez,Massachusetts,0.43341815097540287
Gerald Alvarez,New Jersey,0.17982456140350878
Gerald Alvarez,New York,0.20528211284513806
Gerald Alvarez,North Carolina,0.3804347826086957
Gerald Alvarez,Rhode Island,0.1700105596620908
Gerald Alvarez,South Carolina,0.23015873015873015
Gerald Alvarez,Virginia,0.17982456140350878
Gerald Andrews,Connecticut,0.29396325459317585
Gerald Andrews,Florida,0.21388101983002833
Gerald Andrews,Massachusetts,0.3901482127288579
Gerald Andrews,New York,0.3219060225016545
Gerald Andrews,North Carolina,0.2609826878815171
Gerald Andrews,South Carolina,0.26902173913043476
Gerald Andrews,Virginia,0.2806471686372122
Gerald Clark,Connecticut,0.22143326758711374
Gerald Clark,Florida,0.24186076438038862
Gerald Clark,Georgia,0.17903930131004367
Gerald Clark,Massachusetts,0.1797752808988764
Gerald Clark,New Hampshire,0.20108695652173914
Gerald Clark,New Jersey,0.49938800489596086
Gerald Clark,New York,0.36927606863640977
Gerald Clark,North Carolina,0.3494897959183674
Gerald Clark,South Carolina,0.19642857142857142
Gerald Clark,Virginia,0.41009211053263916
Gerald Gray,Connecticut,0.32470281713076043
Gerald Gray,Florida,0.4118029941418963
Gerald Gray,Georgia,0.30672056594239516
Gerald Gray,Maryland,0.29978354978354976
Gerald Gray,Massachusetts,0.21014492753623187
Gerald Gray,New York,0.3308149405772496
Gerald Gray,North Carolina,0.22926201372997712
Gerald Gray,South Carolina,0.1700105596620908
Gerald Gray,Virginia,0.4014440433212996
Gerald Henry,Connecticut,0.24008016032064128
Gerald Henry,Florida,0.29154022032841403
Gerald Henry,Georgia,0.2015819209039548
Gerald Henry,Massachusetts,0.3500669344042838
Gerald Henry,New Hampshire,0.338
Gerald Henry,New York,0.3466511233573548
Gerald Henry,North Carolina,0.289568345323741
Gerald Henry,Virginia,0.269740328563858
Gerald Palmer,Connecticut,0.3058455114822547
Gerald Palmer,Florida,0.3396334478808706
Gerald Palmer,Georgia,0.37142857142857144
Gerald Palmer,Massachusetts,0.4706846321922797
Gerald Palmer,New Jersey,0.36251159913393133
Gerald Palmer,Virginia,0.34148377276967645
Gerald Porter,Connecticut,0.3896336014298481
Gerald Porter,Florida,0.2435493119266055
Gerald Porter,Georgia,0.20108695652173914
Gerald Porter,Massachusetts,0.3779527559055118
Gerald Porter,New Jersey,0.4305381727158949
Gerald Porter,New York,0.23697958744008188
Gerald Porter,North Carolina,0.4600585529067336
Gerald Reyes,Florida,0.33918090517803573
Gerald Reyes,Georgia,0.276492430734076
Gerald Reyes,Massachusetts,0.3900249376558603
Gerald Reyes,New Hampshire,0.3649744668068489
Gerald Reyes,New Jersey,0.3198936641559592
Gerald Reyes,New York,0.40750832576445656
Gerald Rogers,Connecticut,0.3443203969519759
Gerald Rogers,Florida,0.2196620583717358
Gerald Rogers,Massachusetts,0.3170731707317073
Gerald Rogers,New York,0.419816011934361
Gerald Rogers,North Carolina,0.3602446483180428
Gerald Rogers,Rhode Island,0.23015873015873015
Gerald Rogers,South Carolina,0.45023696682464454
Gerald Rogers,Virginia,0.3203342618384401
Gregory Boyd,Connecticut,0.42947913398180104
Gregory Boyd,Florida,0.32185984596367784
Gregory Boyd,Georgia,0.45023696682464454
Gregory Boyd,Massachusetts,0.20088579563429296
Gregory Boyd,New York,0.3462612923121576
Gregory Boyd,North Carolina,0.3198936641559592
Gregory Boyd,Virginia,0.3500669344042838
Gregory Chapman,Connecticut,0.45004582951420713
Gregory Chapman,Florida,0.24011899702507436
Gregory Chapman,Georgia,0.14974761637689288
Gregory Chapman,Massachusetts,0.38135492320514347
Gregory Chapman,New York,0.4014002333722287
Gregory Chapman,Virginia,0.4202037351443124
Gregory Jackson,Florida,0.3101160862354892
Gregory Jackson,Massachusetts,0.3896336014298481
Gregory Jackson,New York,0.3119936246513481
Gregory Jackson,North Carolina,0.3046018991964938
Gregory Porter,Connecticut,0.24011899702507436
Gregory Porter,Florida,0.41371877773551413
Gregory Porter,Georgia,0.31966053748231965
Gregory Porter,Massachusetts,0.1798831385642738
Gregory Porter,New Hampshire,0.3196125907990315
Gregory Porter,New Jersey,0.29441624365482233
Gregory Porter,New York,0.3404267457781835
Gregory Porter,North Carolina,0.25265017667844525
Gregory Ramirez,Connecticut,0.3202921231090245
Gregory Ramirez,Florida,0.437821482602118
Gregory Ramirez,Maryland,0.3603504928806134
Gregory Ramirez,New Jersey,0.33
Gregory Ramirez,New York,0.48472263423316525
Gregory Ramirez,North Carolina,0.18021424070573408
Gregory Ramirez,Virginia,0.3168377823408624
Gregory Simmons,Connecticut,0.24011899702507436
Gregory Simmons,Florida,0.3224619911721432
Gregory Simmons,Maryland,0.37012448132780085
Gregory Simmons,Massachusetts,0.3396825396825397
Gregory Simmons,New Jersey,0.24955436720142601
Gregory Simmons,New York,0.43387527299199224
Gregory Simmons,North Carolina,0.30821256038647343
Gregory Simmons,Virginia,0.20108695652173914
Gregory Welch,Connecticut,0.41096263976002184
Gregory Welch,Florida,0.2958346481539918
Gregory Welch,Georgia,0.26250889257766186
Gregory Welch,Maryland,0.1792452830188679
Gregory Welch,Massachusetts,0.2801512287334594
Gregory Welch,New Hampshire,0.2800324675324675
Gregory Welch,New Jersey,0.49028400597907323
Gregory Welch,New York,0.27678834989668405
Gregory Welch,North Carolina,0.35789473684210527
Harold Adams,Connecticut,0.2698982645122681
Harold Adams,Florida,0.3717948717948718
Harold Adams,Massachusetts,0.26231967686093477
Harold Adams,New Jersey,0.289568345323741
Harold Adams,New York,0.25444766239139427
Harold Adams,North Carolina,0.1798831385642738
Harold Adams,Virginia,0.22138228941684665
Harold Matthews,Connecticut,0.410171365395246
Harold Matthews,Florida,0.2891408634976014
Harold Matthews,Georgia,0.25077506028246643
Harold Matthews,Maryland,0.3901482127288579
Harold Matthews,Massachusetts,0.3542713567839196
Harold Matthews,New Hampshire,0.37003222341568204
Harold Matthews,New Jersey,0.24606855979183165
Harold Matthews,New York,0.4127758420441347
Harold Matthews,North Carolina,0.23694723791155806
Harold Matthews,South Carolina,0.24011899702507436
Harold Matthews,Virginia,0.21436472819216182
Harold Turner,Connecticut,0.2698982645122681
Harold Turner,Florida,0.26751042715374657
Harold Turner,Maryland,0.3494897959183674
Harold Turner,Massachusetts,0.24010217113665389
Harold Turner,New Jersey,0.20108695652173914
Harold Turner,New York,0.29354975599405897
Harold Turner,North Carolina,0.40272911672505995
Harold Turner,South Carolina,0.2808219178082192
Harold Turner,Virginia,0.19710505484564061
Harry Castillo,Connecticut,0.37160504272781114
Harry Castillo,Florida,0.33563717746182203
Harry Castillo,Massachusetts,0.21997471554993678
Harry Castillo,New York,0.3533880279550289
Harry Castillo,North Carolina,0.27158671586715866
Harry Castillo,South Carolina,0.2898134863701578
Harry Daniels,Florida,0.3259599332220367
Harry Daniels,Massachusetts,0.282064928153273
Harry Daniels,New Jersey,0.2736842105263158
Harry Daniels,New York,0.3543561161630977
Harry Daniels,Virginia,0.33857696030977735
Harry Diaz,Connecticut,0.3602446483180428
