CustomerID,Prefix,FirstName,LastName,CustomerName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
"BB2445","MR.","THOMAS","HERNANDEZ","MR. THOMAS HERNANDEZ",1948-03-16 00:00:00.000,"M","M","thomas54@mega-market.com","$70,000",4,"Bachelors","Management","Y"
"BB2487","MR.","ALEX","PETERSON","MR. ALEX PETERSON",1964-03-06 00:00:00.000,"S","M","alex8@mega-market.com","$80,000",4,"Bachelors","Management","Y"
"BB2502","MR.","ARTURO","LIN","MR. ARTURO LIN",1963-03-16 00:00:00.000,"M","M","arturo8@mega-market.com","$110,000",4,"Bachelors","Management","Y"
"BB3402","MR.","EDUARDO","HENDERSON","MR. EDUARDO HENDERSON",1968-11-02 00:00:00.000,"M","M","eduardo49@mega-market.com","$90,000",4,"Bachelors","Management","Y"
"BB3434","MR.","JASON","LONG","MR. JASON LONG",1947-03-08 00:00:00.000,"M","M","jason7@mega-market.com","$70,000",4,"Bachelors","Management","Y"
"BB3435","MR.","JUSTIN","JACKSON","MR. JUSTIN JACKSON",1947-08-24 00:00:00.000,"M","M","justin31@mega-market.com","$70,000",4,"Bachelors","Management","Y"
"BB3436","MR.","JOSÉ","PEREZ","MR. JOSÉ PEREZ",1947-10-05 00:00:00.000,"S","M","josé41@mega-market.com","$70,000",4,"Bachelors","Management","Y"
"BB3437","MR.","JACOB","RODRIGUEZ","MR. JACOB RODRIGUEZ",1947-10-07 00:00:00.000,"M","M","jacob16@mega-market.com","$70,000",4,"Bachelors","Management","Y"
"BB3438","MR.","DEVIN","REED","MR. DEVIN REED",1947-03-23 00:00:00.000,"S","M","devin85@mega-market.com","$70,000",4,"Bachelors","Management","Y"
"BB3442","MR.","BRANDON","BROWN","MR. BRANDON BROWN",1948-10-22 00:00:00.000,"S","M","brandon42@mega-market.com","$70,000",4,"Bachelors","Management","Y"
"BB3488","MR.","JEREMIAH","JOHNSON","MR. JEREMIAH JOHNSON",1964-08-09 00:00:00.000,"M","M","jeremiah25@mega-market.com","$80,000",4,"Bachelors","Management","Y"
"BB4129","MR.","SHAWN","SHAN","MR. SHAWN SHAN",1946-10-17 00:00:00.000,"S","M","shawn12@mega-market.com","$120,000",4,"Bachelors","Management","Y"
"BB4195","MR.","XAVIER","BELL","MR. XAVIER BELL",1944-12-07 00:00:00.000,"M","M","xavier81@mega-market.com","$70,000",4,"Bachelors","Management","Y"
"BB4335","MR.","DYLAN","WILSON","MR. DYLAN WILSON",1945-08-02 00:00:00.000,"M","M","dylan34@mega-market.com","$60,000",4,"Bachelors","Management","Y"
"BB4337","MR.","BRANDON","THOMPSON","MR. BRANDON THOMPSON",1945-07-21 00:00:00.000,"M","M","brandon36@mega-market.com","$60,000",4,"Bachelors","Management","Y"
"BB4339","MR.","GARRETT","MORRIS","MR. GARRETT MORRIS",1946-10-28 00:00:00.000,"M","M","garrett23@mega-market.com","$60,000",4,"Bachelors","Management","Y"
"BB4346","MR.","EDUARDO","BROOKS","MR. EDUARDO BROOKS",1947-04-19 00:00:00.000,"M","M","eduardo68@mega-market.com","$70,000",4,"Bachelors","Management","Y"
"BB4353","MR.","FERNANDO","JACKSON","MR. FERNANDO JACKSON",1948-11-22 00:00:00.000,"M","M","fernando11@mega-market.com","$70,000",4,"Bachelors","Management","Y"
"BB4441","MR.","ANGEL","KELLY","MR. ANGEL KELLY",1968-10-05 00:00:00.000,"S","M","angel1@mega-market.com","$90,000",4,"Bachelors","Management","N"
"BB4766","MR.","EVAN","NELSON","MR. EVAN NELSON",1944-02-25 00:00:00.000,"M","M","evan34@mega-market.com","$70,000",4,"Bachelors","Management","Y"
"BB4767","MR.","AUSTIN","JENKINS","MR. AUSTIN JENKINS",1944-06-09 00:00:00.000,"M","M","austin2@mega-market.com","$70,000",4,"Bachelors","Management","Y"
"BB4864","MR.","EDWARD","WHITE","MR. EDWARD WHITE",1968-05-13 00:00:00.000,"M","M","edward35@mega-market.com","$90,000",4,"Bachelors","Management","Y"
"BB4872","MR.","NOAH","JONES","MR. NOAH JONES",1963-04-17 00:00:00.000,"M","M","noah60@mega-market.com","$80,000",4,"Bachelors","Management","Y"
"BB4873","MR.","LUIS","GONZALES","MR. LUIS GONZALES",1968-02-03 00:00:00.000,"M","M","luis16@mega-market.com","$90,000",4,"Bachelors","Management","Y"
"BB4890","MR.","SAMUEL","MARTIN","MR. SAMUEL MARTIN",1944-06-12 00:00:00.000,"M","M","samuel53@mega-market.com","$70,000",4,"Bachelors","Management","N"
"BB4891","MR.","DEVIN","MORRIS","MR. DEVIN MORRIS",1944-02-17 00:00:00.000,"M","M","devin84@mega-market.com","$70,000",4,"Bachelors","Management","Y"
"BB4898","MR.","MAURICE","XIE","MR. MAURICE XIE",1945-11-01 00:00:00.000,"S","M","maurice3@mega-market.com","$60,000",4,"Bachelors","Management","Y"
"BB4899","MR.","TRISTAN","COLEMAN","MR. TRISTAN COLEMAN",1945-11-13 00:00:00.000,"M","M","tristan6@mega-market.com","$60,000",4,"Bachelors","Management","Y"
"BB4900","MR.","DAKOTA","BRADLEY","MR. DAKOTA BRADLEY",1945-07-07 00:00:00.000,"M","M","dakota0@mega-market.com","$60,000",4,"Bachelors","Management","N"
"BB4901","MR.","GARRETT","SANCHEZ","MR. GARRETT SANCHEZ",1946-05-18 00:00:00.000,"S","M","garrett22@mega-market.com","$60,000",4,"Bachelors","Management","Y"
"BB4905","MR.","ROBERT","WRIGHT","MR. ROBERT WRIGHT",1946-11-18 00:00:00.000,"M","M","robert63@mega-market.com","$70,000",4,"Bachelors","Management","Y"
"BB4907","MR.","JORDAN","LOPEZ","MR. JORDAN LOPEZ",1947-06-11 00:00:00.000,"M","M","jordan66@mega-market.com","$70,000",4,"Bachelors","Management","N"
"BB4958","MR.","LUCAS","RODRIGUEZ","MR. LUCAS RODRIGUEZ",1964-08-09 00:00:00.000,"M","M","lucas34@mega-market.com","$80,000",4,"Bachelors","Management","Y"
"BB4971","MR.","NEIL","ORTEGA","MR. NEIL ORTEGA",1963-11-17 00:00:00.000,"M","M","neil21@mega-market.com","$110,000",4,"Bachelors","Management","Y"
"BB5600","MR.","ANDREW","JONES","MR. ANDREW JONES",1952-03-04 00:00:00.000,"M","M","andrew12@mega-market.com","$170,000",4,"Bachelors","Management","N"
"BB5601","MR.","CAMERON","ANDERSON","MR. CAMERON ANDERSON",1952-07-19 00:00:00.000,"M","M","cameron50@mega-market.com","$170,000",4,"Bachelors","Management","Y"
"BB5605","MR.","RAMÓN","CAI","MR. RAMÓN CAI",1950-05-17 00:00:00.000,"M","M","ramón19@mega-market.com","$150,000",4,"Bachelors","Management","Y"
"BB5781","MR.","CAMERON","SIMMONS","MR. CAMERON SIMMONS",1944-09-04 00:00:00.000,"M","M","cameron10@mega-market.com","$70,000",4,"Bachelors","Management","Y"
"BB5790","MR.","LUCAS","REED","MR. LUCAS REED",1946-09-24 00:00:00.000,"M","M","lucas91@mega-market.com","$70,000",4,"Bachelors","Management","Y"
"BB5843","MR.","XAVIER","TORRES","MR. XAVIER TORRES",1964-03-14 00:00:00.000,"M","M","xavier70@mega-market.com","$80,000",4,"Bachelors","Management","Y"
"BB6135","MR.","JASON","WASHINGTON","MR. JASON WASHINGTON",1946-12-05 00:00:00.000,"S","M","jason10@mega-market.com","$60,000",4,"Bachelors","Management","Y"
"BB6362","MR.","DEVIN","HARRIS","MR. DEVIN HARRIS",1968-11-16 00:00:00.000,"M","M","devin12@mega-market.com","$90,000",4,"Bachelors","Management","Y"
"BB6504","MR.","CEDRIC","ZHOU","MR. CEDRIC ZHOU",1958-07-05 00:00:00.000,"M","M","cedric9@mega-market.com","$110,000",4,"Bachelors","Management","Y"
"BB6512","MR.","REGINALD","SANZ","MR. REGINALD SANZ",1959-03-02 00:00:00.000,"M","M","reginald6@mega-market.com","$120,000",4,"Bachelors","Management","Y"
"BB7042","MR.","DYLAN","ANDERSON","MR. DYLAN ANDERSON",1944-07-21 00:00:00.000,"M","M","dylan40@mega-market.com","$70,000",4,"Bachelors","Management","N"
"BB7053","MR.","ROBERT","CHEN","MR. ROBERT CHEN",1946-08-14 00:00:00.000,"M","M","robert37@mega-market.com","$60,000",4,"Bachelors","Management","Y"
"BB7324","MR.","EDWARD","FOSTER","MR. EDWARD FOSTER",1968-07-23 00:00:00.000,"M","M","edward64@mega-market.com","$90,000",4,"Bachelors","Management","Y"
"BB7354","MR.","MIGUEL","GONZALEZ","MR. MIGUEL GONZALEZ",1963-06-19 00:00:00.000,"M","M","miguel34@mega-market.com","$110,000",4,"Bachelors","Management","Y"
"BB7489","MR.","SAMUEL","FOSTER","MR. SAMUEL FOSTER",1964-07-13 00:00:00.000,"M","M","samuel15@mega-market.com","$80,000",4,"Bachelors","Management","Y"
"BB7490","MR.","EDWARD","ALEXANDER","MR. EDWARD ALEXANDER",1964-03-25 00:00:00.000,"M","M","edward67@mega-market.com","$80,000",4,"Bachelors","Management","Y"
"BB7811","MR.","ETHAN","HUGHES","MR. ETHAN HUGHES",1960-07-13 00:00:00.000,"M","M","ethan8@mega-market.com","$130,000",4,"Bachelors","Management","Y"
"BB7839","MR.","GARRETT","MORGAN","MR. GARRETT MORGAN",1941-09-26 00:00:00.000,"M","M","garrett17@mega-market.com","$50,000",4,"Bachelors","Management","Y"
"BB7944","MR.","ROBERT","ROBERTS","MR. ROBERT ROBERTS",1945-07-12 00:00:00.000,"S","M","robert47@mega-market.com","$70,000",4,"Bachelors","Management","Y"
"BB7950","MR.","DAVID","PERRY","MR. DAVID PERRY",1946-10-19 00:00:00.000,"M","M","david40@mega-market.com","$60,000",4,"Bachelors","Management","Y"
"BB7951","MR.","KEVIN","ROSS","MR. KEVIN ROSS",1946-11-14 00:00:00.000,"M","M","kevin8@mega-market.com","$60,000",4,"Bachelors","Management","Y"
"BB8001","MR.","CESAR","RANA","MR. CESAR RANA",1945-04-01 00:00:00.000,"M","M","cesar10@mega-market.com","$130,000",4,"Bachelors","Management","Y"
"BB8006","MR.","CRAIG","GUTIERREZ","MR. CRAIG GUTIERREZ",1946-10-13 00:00:00.000,"M","M","craig12@mega-market.com","$170,000",4,"Bachelors","Management","Y"
"BB8604","MR.","DYLAN","RUSSELL","MR. DYLAN RUSSELL",1968-04-04 00:00:00.000,"S","M","dylan19@mega-market.com","$90,000",4,"Bachelors","Management","Y"
"BB8606","MR.","DEVIN","HILL","MR. DEVIN HILL",1963-02-04 00:00:00.000,"M","M","devin27@mega-market.com","$80,000",4,"Bachelors","Management","Y"
"BB8607","MR.","NATHANIEL","COX","MR. NATHANIEL COX",1968-02-25 00:00:00.000,"S","M","nathaniel11@mega-market.com","$90,000",4,"Bachelors","Management","Y"
"BB8638","MR.","AARON","EDWARDS","MR. AARON EDWARDS",1963-11-15 00:00:00.000,"M","M","aaron34@mega-market.com","$110,000",4,"Bachelors","Management","Y"
"BB8691","MR.","LOUIS","RAI","MR. LOUIS RAI",1942-12-19 00:00:00.000,"M","M","louis33@mega-market.com","$50,000",4,"Bachelors","Management","Y"
"BB8767","MR.","CLARENCE","ZHAO","MR. CLARENCE ZHAO",1964-08-05 00:00:00.000,"S","M","clarence6@mega-market.com","$80,000",4,"Bachelors","Management","Y"
"BB8768","MR.","JUSTIN","SMITH","MR. JUSTIN SMITH",1964-03-11 00:00:00.000,"M","M","justin32@mega-market.com","$80,000",4,"Bachelors","Management","Y"
"BB8775","MR.","JOHNNY","SHARMA","MR. JOHNNY SHARMA",1942-08-05 00:00:00.000,"M","M","johnny10@mega-market.com","$50,000",4,"Bachelors","Management","Y"
"BB8792","MR.","LOUIS","PAL","MR. LOUIS PAL",1945-06-04 00:00:00.000,"S","M","louis28@mega-market.com","$70,000",4,"Bachelors","Management","Y"
"BB9294","MR.","ALEXANDER","BROWN","MR. ALEXANDER BROWN",1936-03-05 00:00:00.000,"S","M","alexander6@mega-market.com","$90,000",4,"Bachelors","Management","Y"
"BB9328","MR.","ISAIAH","GRAY","MR. ISAIAH GRAY",1941-09-23 00:00:00.000,"M","M","isaiah5@mega-market.com","$50,000",4,"Bachelors","Management","Y"
"BB9330","MR.","BENJAMIN","RODRIGUEZ","MR. BENJAMIN RODRIGUEZ",1942-06-16 00:00:00.000,"M","M","benjamin57@mega-market.com","$50,000",4,"Bachelors","Management","Y"
"BB9384","MR.","BRUCE","BLANCO","MR. BRUCE BLANCO",1958-12-05 00:00:00.000,"M","M","bruce36@mega-market.com","$110,000",4,"Bachelors","Management","Y"
"BB9406","MR.","ANDREW","JACKSON","MR. ANDREW JACKSON",1964-05-20 00:00:00.000,"M","M","andrew21@mega-market.com","$80,000",4,"Bachelors","Management","Y"
"BB9412","MR.","RICHARD","REED","MR. RICHARD REED",1942-07-15 00:00:00.000,"M","M","richard101@mega-market.com","$50,000",4,"Bachelors","Management","Y"
"BB9428","MR.","JOHN","HARRIS","MR. JOHN HARRIS",1944-04-26 00:00:00.000,"M","M","john51@mega-market.com","$70,000",4,"Bachelors","Management","Y"
"BB9433","MR.","JOSHUA","ANDERSON","MR. JOSHUA ANDERSON",1945-02-15 00:00:00.000,"M","M","joshua11@mega-market.com","$70,000",4,"Bachelors","Management","N"
"BB9437","MR.","MATTHEW","TAYLOR","MR. MATTHEW TAYLOR",1946-10-19 00:00:00.000,"M","M","matthew14@mega-market.com","$60,000",4,"Bachelors","Management","Y"
"BB10184","MR.","BLAKE","CLARK","MR. BLAKE CLARK",1968-05-17 00:00:00.000,"S","M","blake19@mega-market.com","$90,000",4,"Bachelors","Management","Y"
"BB10318","MR.","TROY","CHANDRA","MR. TROY CHANDRA",1959-04-12 00:00:00.000,"M","M","troy2@mega-market.com","$110,000",4,"Bachelors","Management","Y"
"BB10319","MR.","WESLEY","LIN","MR. WESLEY LIN",1959-02-03 00:00:00.000,"M","M","wesley8@mega-market.com","$110,000",4,"Bachelors","Management","Y"
"BB10353","MR.","EDWARD","NELSON","MR. EDWARD NELSON",1942-08-14 00:00:00.000,"M","M","edward11@mega-market.com","$50,000",4,"Bachelors","Management","Y"
"BB10365","MR.","WAYNE","DENG","MR. WAYNE DENG",1944-02-21 00:00:00.000,"M","M","wayne2@mega-market.com","$70,000",4,"Bachelors","Management","Y"
"BB10366","MR.","ALVIN","GOLDSTEIN","MR. ALVIN GOLDSTEIN",1944-02-07 00:00:00.000,"M","M","alvin40@mega-market.com","$70,000",4,"Bachelors","Management","Y"
"BB10371","MR.","LUIS","ALEXANDER","MR. LUIS ALEXANDER",1945-09-24 00:00:00.000,"M","M","luis18@mega-market.com","$70,000",4,"Bachelors","Management","N"
"BB10372","MR.","JACK","CARTER","MR. JACK CARTER",1945-08-07 00:00:00.000,"M","M","jack46@mega-market.com","$70,000",4,"Bachelors","Management","Y"
"BB10379","MR.","DAVID","HARRIS","MR. DAVID HARRIS",1946-08-03 00:00:00.000,"M","M","david72@mega-market.com","$60,000",4,"Bachelors","Management","Y"
"BB10380","MR.","ETHAN","YANG","MR. ETHAN YANG",1946-08-27 00:00:00.000,"M","M","ethan23@mega-market.com","$60,000",4,"Bachelors","Management","Y"
"BB10433","MR.","TIMOTHY","GREEN","MR. TIMOTHY GREEN",1946-08-25 00:00:00.000,"M","M","timothy40@mega-market.com","$120,000",4,"Bachelors","Management","Y"
"BB10450","MR.","ROSS","RUBIO","MR. ROSS RUBIO",1950-02-17 00:00:00.000,"S","M","ross39@mega-market.com","$150,000",4,"Bachelors","Management","N"
"BB10670","MR.","JESSE","BAKER","MR. JESSE BAKER",1945-05-26 00:00:00.000,"M","M","jesse32@mega-market.com","$70,000",4,"Bachelors","Management","Y"
"BB10674","MR.","BRANDON","THOMAS","MR. BRANDON THOMAS",1946-08-11 00:00:00.000,"M","M","brandon31@mega-market.com","$60,000",4,"Bachelors","Management","Y"
"BB10694","MR.","RICHARD","PRICE","MR. RICHARD PRICE",1948-12-19 00:00:00.000,"M","M","richard56@mega-market.com","$70,000",4,"Bachelors","Management","Y"
"BB10725","MR.","GREGORY","YUAN","MR. GREGORY YUAN",1957-02-26 00:00:00.000,"S","M","gregory11@mega-market.com","$170,000",4,"Bachelors","Management","N"
"BB10758","MR.","JAY","DOMINGUEZ","MR. JAY DOMINGUEZ",1950-01-20 00:00:00.000,"S","M","jay42@mega-market.com","$150,000",4,"Bachelors","Management","N"
"BB10946","MR.","DAVID","GONZALES","MR. DAVID GONZALES",1968-12-16 00:00:00.000,"M","M","david50@mega-market.com","$90,000",4,"Bachelors","Management","Y"
"BB10949","MR.","RICHARD","BAILEY","MR. RICHARD BAILEY",1968-02-18 00:00:00.000,"S","M","richard97@mega-market.com","$90,000",4,"Bachelors","Management","Y"
"BB10969","MR.","EDUARDO","BROWN","MR. EDUARDO BROWN",1963-07-02 00:00:00.000,"M","M","eduardo3@mega-market.com","$110,000",4,"Bachelors","Management","Y"
"BB10970","MR.","GABRIEL","CARTER","MR. GABRIEL CARTER",1963-11-20 00:00:00.000,"S","M","gabriel41@mega-market.com","$110,000",4,"Bachelors","Management","N"
"BB11038","MR.","JAIME","PAL","MR. JAIME PAL",1940-05-08 00:00:00.000,"M","M","jaime34@mega-market.com","$80,000",4,"Bachelors","Management","Y"
"BB11040","MR.","NELSON","ALONSO","MR. NELSON ALONSO",1941-04-10 00:00:00.000,"M","M","nelson7@mega-market.com","$50,000",4,"Bachelors","Management","Y"
"BB11044","MR.","BENJAMIN","CHEN","MR. BENJAMIN CHEN",1942-10-21 00:00:00.000,"S","M","benjamin27@mega-market.com","$50,000",4,"Bachelors","Management","Y"
"BB11102","MR.","DUSTIN","XIE","MR. DUSTIN XIE",1958-06-24 00:00:00.000,"M","M","dustin3@mega-market.com","$110,000",4,"Bachelors","Management","Y"
"BB11103","MR.","BOBBY","SAUNDERS","MR. BOBBY SAUNDERS",1958-08-10 00:00:00.000,"M","M","bobby6@mega-market.com","$110,000",4,"Bachelors","Management","Y"
"BB11639","MR.","SAMUEL","RODRIGUEZ","MR. SAMUEL RODRIGUEZ",1946-07-18 00:00:00.000,"M","M","samuel64@mega-market.com","$60,000",4,"Bachelors","Management","N"
"BB11640","MR.","DANIEL","BROWN","MR. DANIEL BROWN",1946-04-11 00:00:00.000,"M","M","daniel22@mega-market.com","$60,000",4,"Bachelors","Management","N"
"BB11698","MR.","JERRY","DENG","MR. JERRY DENG",1945-09-12 00:00:00.000,"M","M","jerry1@mega-market.com","$130,000",4,"Bachelors","Management","Y"
"BB11702","MR.","CALVIN","NATH","MR. CALVIN NATH",1946-03-18 00:00:00.000,"S","M","calvin17@mega-market.com","$120,000",4,"Bachelors","Management","Y"
"BB11950","MR.","CHRISTIAN","GRIFFIN","MR. CHRISTIAN GRIFFIN",1940-10-18 00:00:00.000,"M","M","christian8@mega-market.com","$80,000",4,"Bachelors","Management","Y"
"BB12335","MR.","SETH","JONES","MR. SETH JONES",1965-09-03 00:00:00.000,"M","M","seth3@mega-market.com","$100,000",4,"Bachelors","Management","Y"
"BB12458","MR.","RYAN","HUGHES","MR. RYAN HUGHES",1968-03-18 00:00:00.000,"M","M","ryan14@mega-market.com","$90,000",4,"Bachelors","Management","Y"
"BB12461","MR.","JUSTIN","HENDERSON","MR. JUSTIN HENDERSON",1963-01-25 00:00:00.000,"M","M","justin1@mega-market.com","$80,000",4,"Bachelors","Management","Y"
"BB12462","MR.","JOSEPH","JACKSON","MR. JOSEPH JACKSON",1963-09-22 00:00:00.000,"S","M","joseph18@mega-market.com","$80,000",4,"Bachelors","Management","Y"
"BB12487","MR.","DALE","HOLT","MR. DALE HOLT",1946-08-04 00:00:00.000,"M","M","dale8@mega-market.com","$170,000",4,"Bachelors","Management","Y"
"BB12550","MR.","JORDAN","GONZALES","MR. JORDAN GONZALES",1941-01-05 00:00:00.000,"S","M","jordan14@mega-market.com","$50,000",4,"Bachelors","Management","Y"
"BB13081","MR.","HUNTER","EDWARDS","MR. HUNTER EDWARDS",1968-10-09 00:00:00.000,"M","M","hunter30@mega-market.com","$90,000",4,"Bachelors","Management","Y"
"BB13263","MR.","REGINALD","VAZQUEZ","MR. REGINALD VAZQUEZ",1963-03-11 00:00:00.000,"M","M","reginald0@mega-market.com","$110,000",4,"Bachelors","Management","Y"
"BB13339","MR.","ROY","RAMOS","MR. ROY RAMOS",1958-08-16 00:00:00.000,"M","M","roy37@mega-market.com","$100,000",4,"Bachelors","Management","Y"
"BB13382","MR.","JAMES","NELSON","MR. JAMES NELSON",1968-02-02 00:00:00.000,"M","M","james59@mega-market.com","$90,000",4,"Bachelors","Management","Y"
"BB13414","MR.","FRANKLIN","LIN","MR. FRANKLIN LIN",1946-03-13 00:00:00.000,"S","M","franklin7@mega-market.com","$170,000",4,"Bachelors","Management","N"
"BB13497","MR.","EDWARD","RUSSELL","MR. EDWARD RUSSELL",1943-11-08 00:00:00.000,"S","M","edward68@mega-market.com","$60,000",4,"Bachelors","Management","Y"
"BB13499","MR.","SAMUEL","JOHNSTON","MR. SAMUEL JOHNSTON",1943-11-07 00:00:00.000,"M","M","samuel59@mega-market.com","$60,000",4,"Bachelors","Management","N"
"BB13500","MR.","BRYCE","MURPHY","MR. BRYCE MURPHY",1943-04-20 00:00:00.000,"M","M","bryce14@mega-market.com","$60,000",4,"Bachelors","Management","N"
"BB13523","MR.","XAVIER","PARKER","MR. XAVIER PARKER",1948-09-19 00:00:00.000,"M","M","xavier39@mega-market.com","$70,000",4,"Bachelors","Management","Y"
"BB13704","MR.","EMMANUEL","PEREZ","MR. EMMANUEL PEREZ",1946-07-02 00:00:00.000,"M","M","emmanuel19@mega-market.com","$120,000",4,"Bachelors","Management","Y"
"BB13805","MR.","JEREMY","WARD","MR. JEREMY WARD",1943-09-25 00:00:00.000,"M","M","jeremy34@mega-market.com","$60,000",4,"Bachelors","Management","Y"
"BB14005","MR.","RYAN","COLEMAN","MR. RYAN COLEMAN",1965-06-24 00:00:00.000,"S","M","ryan8@mega-market.com","$100,000",4,"Bachelors","Management","N"
"BB14141","MR.","ERIC","GONZALES","MR. ERIC GONZALES",1963-10-23 00:00:00.000,"M","M","eric24@mega-market.com","$80,000",4,"Bachelors","Management","Y"
"BB14463","MR.","ALEJANDRO","LU","MR. ALEJANDRO LU",1968-04-27 00:00:00.000,"M","M","alejandro14@mega-market.com","$90,000",4,"Bachelors","Management","Y"
"BB14464","MR.","BRANDON","FLORES","MR. BRANDON FLORES",1968-01-14 00:00:00.000,"M","M","brandon9@mega-market.com","$90,000",4,"Bachelors","Management","Y"
"BB14690","MR.","SETH","WASHINGTON","MR. SETH WASHINGTON",1941-03-14 00:00:00.000,"S","M","seth61@mega-market.com","$50,000",4,"Bachelors","Management","N"
"BB14693","MR.","JORDAN","CHEN","MR. JORDAN CHEN",1943-08-10 00:00:00.000,"M","M","jordan21@mega-market.com","$60,000",4,"Bachelors","Management","Y"
"BB14694","MR.","DYLAN","DIAZ","MR. DYLAN DIAZ",1943-04-05 00:00:00.000,"S","M","dylan21@mega-market.com","$60,000",4,"Bachelors","Management","N"
"BB14890","MR.","DYLAN","LEE","MR. DYLAN LEE",1965-01-13 00:00:00.000,"S","M","dylan52@mega-market.com","$100,000",4,"Bachelors","Management","N"
"BB15229","MR.","IAN","WATSON","MR. IAN WATSON",1945-06-10 00:00:00.000,"M","M","ian65@mega-market.com","$170,000",4,"Bachelors","Management","Y"
"BB15230","MR.","ERICK","GONZALEZ","MR. ERICK GONZALEZ",1946-06-25 00:00:00.000,"M","M","erick18@mega-market.com","$120,000",4,"Bachelors","Management","Y"
"BB15300","MR.","MARCUS","COOPER","MR. MARCUS COOPER",1941-11-18 00:00:00.000,"M","M","marcus84@mega-market.com","$50,000",4,"Bachelors","Management","Y"
"BB15301","MR.","EDWARD","PEREZ","MR. EDWARD PEREZ",1942-02-13 00:00:00.000,"M","M","edward14@mega-market.com","$50,000",4,"Bachelors","Management","Y"
"BB15302","MR.","DAVID","HUGHES","MR. DAVID HUGHES",1942-03-08 00:00:00.000,"S","M","david44@mega-market.com","$50,000",4,"Bachelors","Management","Y"
"BB15363","MR.","FERNANDO","SMITH","MR. FERNANDO SMITH",1968-02-11 00:00:00.000,"S","M","fernando1@mega-market.com","$90,000",4,"Bachelors","Management","Y"
"BB15513","MR.","CHRISTIAN","WASHINGTON","MR. CHRISTIAN WASHINGTON",1964-04-15 00:00:00.000,"M","M","christian28@mega-market.com","$80,000",4,"Bachelors","Management","N"
"BB16126","MR.","JARROD","MALHOTRA","MR. JARROD MALHOTRA",1946-09-06 00:00:00.000,"M","M","jarrod5@mega-market.com","$120,000",4,"Bachelors","Management","Y"
"BB16204","MR.","KYLE","ALEXANDER","MR. KYLE ALEXANDER",1942-09-22 00:00:00.000,"S","M","kyle14@mega-market.com","$50,000",4,"Bachelors","Management","N"
"BB16206","MR.","ADRIAN","COOK","MR. ADRIAN COOK",1943-05-26 00:00:00.000,"S","M","adrian20@mega-market.com","$60,000",4,"Bachelors","Management","Y"
"BB16207","MR.","ALEX","JAMES","MR. ALEX JAMES",1943-01-04 00:00:00.000,"S","M","alex11@mega-market.com","$60,000",4,"Bachelors","Management","Y"
"BB16209","MR.","THOMAS","PARKER","MR. THOMAS PARKER",1943-11-23 00:00:00.000,"S","M","thomas36@mega-market.com","$60,000",4,"Bachelors","Management","N"
"BB16210","MR.","MIGUEL","COLEMAN","MR. MIGUEL COLEMAN",1943-04-09 00:00:00.000,"M","M","miguel52@mega-market.com","$60,000",4,"Bachelors","Management","Y"
"BB16260","MR.","CARSON","HENDERSON","MR. CARSON HENDERSON",1963-11-03 00:00:00.000,"S","M","carson3@mega-market.com","$80,000",4,"Bachelors","Management","Y"
"BB16261","MR.","BENJAMIN","WANG","MR. BENJAMIN WANG",1968-12-08 00:00:00.000,"M","M","benjamin26@mega-market.com","$90,000",4,"Bachelors","Management","Y"
"BB16326","MR.","ALEJANDRO","LI","MR. ALEJANDRO LI",1959-04-03 00:00:00.000,"S","M","alejandro5@mega-market.com","$110,000",4,"Bachelors","Management","N"
"BB16327","MR.","FRANCIS","NAVARRO","MR. FRANCIS NAVARRO",1959-02-14 00:00:00.000,"S","M","francis7@mega-market.com","$110,000",4,"Bachelors","Management","N"
"BB16433","MR.","CONNOR","HAYES","MR. CONNOR HAYES",1934-09-01 00:00:00.000,"S","M","connor17@mega-market.com","$90,000",4,"Bachelors","Management","Y"
"BB16437","MR.","XAVIER","COLEMAN","MR. XAVIER COLEMAN",1963-10-25 00:00:00.000,"S","M","xavier47@mega-market.com","$110,000",4,"Bachelors","Management","N"
"BB16739","MR.","RICKY","SERRANO","MR. RICKY SERRANO",1945-03-26 00:00:00.000,"S","M","ricky17@mega-market.com","$130,000",4,"Bachelors","Management","N"
"BB16759","MR.","MARCUS","CLARK","MR. MARCUS CLARK",1951-08-23 00:00:00.000,"S","M","marcus20@mega-market.com","$150,000",4,"Bachelors","Management","N"
"BB16811","MR.","JUSTIN","LONG","MR. JUSTIN LONG",1942-02-11 00:00:00.000,"S","M","justin6@mega-market.com","$50,000",4,"Bachelors","Management","Y"
"BB16812","MR.","ANDREW","LAN","MR. ANDREW LAN",1943-02-25 00:00:00.000,"M","M","andrew8@mega-market.com","$60,000",4,"Bachelors","Management","Y"
"BB16813","MR.","IAN","STEWART","MR. IAN STEWART",1943-12-11 00:00:00.000,"S","M","ian88@mega-market.com","$60,000",4,"Bachelors","Management","N"
"BB16879","MR.","JACK","YOUNG","MR. JACK YOUNG",1963-09-13 00:00:00.000,"S","M","jack54@mega-market.com","$80,000",4,"Bachelors","Management","Y"
"BB17769","MR.","SEAN","LOPEZ","MR. SEAN LOPEZ",1941-07-28 00:00:00.000,"S","M","sean45@mega-market.com","$60,000",4,"Bachelors","Management","N"
