OrderDate,OrderNumber,ProductKey,Manager,Channel,Quantity,UnitPrice,Sales Amount,SalespersonKey,Salesperson,Supervisor
2019-11-29 00:00:00.000,1743086,1154,"Gabriel Azevedo","Distributor",6,2.91,17.46,265,"Julio Lima","Diogo Carvalho"
2019-12-04 00:00:00.000,1796149,1154,"Gabriel Azevedo","Distributor",6,3.16,18.96,265,"Julio Lima","Diogo Carvalho"
2019-12-09 00:00:00.000,1756444,1154,"Gabriel Azevedo","Distributor",6,3.04,18.240000000000002,265,"Julio Lima","Diogo Carvalho"
2019-12-11 00:00:00.000,1774801,1154,"Gabriel Azevedo","Distributor",6,2.91,17.46,265,"Julio Lima","Diogo Carvalho"
2019-12-11 00:00:00.000,1824375,1154,"Gabriel Azevedo","Distributor",6,3.09,18.54,265,"Julio Lima","Diogo Carvalho"
2019-12-17 00:00:00.000,1738698,1154,"Gabriel Azevedo","Distributor",6,2.82,16.919999999999998,265,"Julio Lima","Diogo Carvalho"
2019-12-18 00:00:00.000,1743250,1154,"Gabriel Azevedo","Distributor",6,3.09,18.54,265,"Julio Lima","Diogo Carvalho"
2019-12-21 00:00:00.000,1743157,1154,"Gabriel Azevedo","Distributor",6,3.09,18.54,265,"Julio Lima","Diogo Carvalho"
2019-12-24 00:00:00.000,1796130,1154,"Gabriel Azevedo","Distributor",6,2.91,17.46,265,"Julio Lima","Diogo Carvalho"
2019-12-27 00:00:00.000,1764663,1154,"Gabriel Azevedo","Distributor",6,2.82,16.919999999999998,265,"Julio Lima","Diogo Carvalho"
2019-12-27 00:00:00.000,1779628,1154,"Gabriel Azevedo","Distributor",6,3.16,18.96,265,"Julio Lima","Diogo Carvalho"
2019-12-28 00:00:00.000,1760197,1154,"Gabriel Azevedo","Distributor",6,2.91,17.46,265,"Julio Lima","Diogo Carvalho"
2019-12-29 00:00:00.000,1768629,1154,"Gabriel Azevedo","Distributor",6,2.91,17.46,265,"Julio Lima","Diogo Carvalho"
2019-12-31 00:00:00.000,1743101,1154,"Gabriel Azevedo","Distributor",6,3,18,265,"Julio Lima","Diogo Carvalho"
2020-01-11 00:00:00.000,1774738,1154,"Gabriel Azevedo","Distributor",6,3.3,19.799999999999997,265,"Julio Lima","Diogo Carvalho"
2020-01-13 00:00:00.000,1823804,1154,"Gabriel Azevedo","Distributor",6,2.82,16.919999999999998,265,"Julio Lima","Diogo Carvalho"
2020-01-18 00:00:00.000,1829346,1154,"Gabriel Azevedo","Distributor",6,2.82,16.919999999999998,265,"Julio Lima","Diogo Carvalho"
2020-01-18 00:00:00.000,1835695,1154,"Gabriel Azevedo","Distributor",6,2.86,17.16,265,"Julio Lima","Diogo Carvalho"
2020-01-18 00:00:00.000,1853528,1154,"Gabriel Azevedo","Distributor",6,2.97,17.82,265,"Julio Lima","Diogo Carvalho"
2020-01-19 00:00:00.000,1774576,1154,"Gabriel Azevedo","Distributor",6,3.26,19.56,265,"Julio Lima","Diogo Carvalho"
2020-01-19 00:00:00.000,1838983,1154,"Gabriel Azevedo","Distributor",6,2.91,17.46,265,"Julio Lima","Diogo Carvalho"
2020-01-24 00:00:00.000,1788169,1154,"Gabriel Azevedo","Distributor",6,2.89,17.34,265,"Julio Lima","Diogo Carvalho"
2020-01-27 00:00:00.000,1815830,1154,"Gabriel Azevedo","Distributor",6,3.02,18.12,265,"Julio Lima","Diogo Carvalho"
2020-01-28 00:00:00.000,1787930,1154,"Gabriel Azevedo","Distributor",6,3.3,19.799999999999997,265,"Julio Lima","Diogo Carvalho"
2020-01-29 00:00:00.000,1792757,1154,"Gabriel Azevedo","Distributor",6,3.09,18.54,265,"Julio Lima","Diogo Carvalho"
2020-02-03 00:00:00.000,1792489,1154,"Gabriel Azevedo","Distributor",6,3.16,18.96,265,"Julio Lima","Diogo Carvalho"
2020-02-03 00:00:00.000,1868660,1154,"Gabriel Azevedo","Distributor",6,3.92,23.52,265,"Julio Lima","Diogo Carvalho"
2020-02-04 00:00:00.000,1824059,1154,"Gabriel Azevedo","Distributor",6,2.86,17.16,265,"Julio Lima","Diogo Carvalho"
2020-02-07 00:00:00.000,1868862,1154,"Gabriel Azevedo","Distributor",6,3.9,23.4,265,"Julio Lima","Diogo Carvalho"
2020-02-09 00:00:00.000,1823758,1154,"Gabriel Azevedo","Distributor",6,2.8,16.799999999999997,265,"Julio Lima","Diogo Carvalho"
2020-02-10 00:00:00.000,1819344,1154,"Gabriel Azevedo","Distributor",6,2.91,17.46,265,"Julio Lima","Diogo Carvalho"
2020-02-16 00:00:00.000,1864825,1154,"Gabriel Azevedo","Distributor",6,3.15,18.9,265,"Julio Lima","Diogo Carvalho"
2020-02-18 00:00:00.000,1865022,1154,"Gabriel Azevedo","Distributor",6,2.93,17.580000000000002,265,"Julio Lima","Diogo Carvalho"
2020-02-19 00:00:00.000,1877044,1154,"Gabriel Azevedo","Distributor",6,3.43,20.580000000000002,265,"Julio Lima","Diogo Carvalho"
2020-02-19 00:00:00.000,1877196,1154,"Gabriel Azevedo","Distributor",6,3.29,19.740000000000002,265,"Julio Lima","Diogo Carvalho"
2020-02-19 00:00:00.000,1881443,1154,"Gabriel Azevedo","Distributor",6,3.3,19.799999999999997,265,"Julio Lima","Diogo Carvalho"
2020-02-22 00:00:00.000,1824141,1154,"Gabriel Azevedo","Distributor",6,3.3,19.799999999999997,265,"Julio Lima","Diogo Carvalho"
2020-02-23 00:00:00.000,1881571,1154,"Gabriel Azevedo","Distributor",6,3.01,18.06,265,"Julio Lima","Diogo Carvalho"
2020-02-26 00:00:00.000,1868606,1154,"Gabriel Azevedo","Distributor",6,3.87,23.22,265,"Julio Lima","Diogo Carvalho"
2020-02-27 00:00:00.000,1829469,1154,"Gabriel Azevedo","Distributor",6,3.14,18.84,265,"Julio Lima","Diogo Carvalho"
2020-02-27 00:00:00.000,1853743,1154,"Gabriel Azevedo","Distributor",6,2.89,17.34,265,"Julio Lima","Diogo Carvalho"
2020-02-28 00:00:00.000,1877186,1154,"Gabriel Azevedo","Distributor",6,3.21,19.259999999999998,265,"Julio Lima","Diogo Carvalho"
2020-03-02 00:00:00.000,1881415,1154,"Gabriel Azevedo","Distributor",6,3.25,19.5,265,"Julio Lima","Diogo Carvalho"
2020-03-04 00:00:00.000,1865150,1154,"Gabriel Azevedo","Distributor",6,3.1,18.6,265,"Julio Lima","Diogo Carvalho"
2020-03-06 00:00:00.000,1819765,1154,"Gabriel Azevedo","Distributor",6,3.09,18.54,265,"Julio Lima","Diogo Carvalho"
2020-03-09 00:00:00.000,1829295,1154,"Gabriel Azevedo","Distributor",6,2.85,17.1,265,"Julio Lima","Diogo Carvalho"
2020-03-09 00:00:00.000,1835812,1154,"Gabriel Azevedo","Distributor",6,3.09,18.54,265,"Julio Lima","Diogo Carvalho"
2020-03-09 00:00:00.000,1861634,1154,"Gabriel Azevedo","Distributor",6,3.15,18.9,265,"Julio Lima","Diogo Carvalho"
2020-03-09 00:00:00.000,1881616,1154,"Gabriel Azevedo","Distributor",6,3.29,19.740000000000002,265,"Julio Lima","Diogo Carvalho"
2020-03-10 00:00:00.000,1868892,1154,"Gabriel Azevedo","Distributor",6,3.9,23.4,265,"Julio Lima","Diogo Carvalho"
2020-03-11 00:00:00.000,1819580,1154,"Gabriel Azevedo","Distributor",6,3.12,18.72,265,"Julio Lima","Diogo Carvalho"
2020-03-11 00:00:00.000,1908753,1154,"Gabriel Azevedo","Distributor",6,3.17,19.02,265,"Julio Lima","Diogo Carvalho"
2020-03-12 00:00:00.000,1858306,1154,"Gabriel Azevedo","Distributor",6,2.91,17.46,265,"Julio Lima","Diogo Carvalho"
2020-03-12 00:00:00.000,1884659,1154,"Gabriel Azevedo","Distributor",6,2.89,17.34,265,"Julio Lima","Diogo Carvalho"
2020-03-14 00:00:00.000,1908837,1154,"Gabriel Azevedo","Distributor",6,3.09,18.54,265,"Julio Lima","Diogo Carvalho"
2020-03-18 00:00:00.000,1844373,1154,"Gabriel Azevedo","Distributor",6,3.14,18.84,265,"Julio Lima","Diogo Carvalho"
2020-03-18 00:00:00.000,1916487,1154,"Gabriel Azevedo","Distributor",6,2.9,17.4,265,"Julio Lima","Diogo Carvalho"
2020-03-18 00:00:00.000,1924567,1154,"Gabriel Azevedo","Distributor",6,3.17,19.02,265,"Julio Lima","Diogo Carvalho"
2020-03-21 00:00:00.000,1908804,1154,"Gabriel Azevedo","Distributor",6,2.95,17.700000000000003,265,"Julio Lima","Diogo Carvalho"
2020-03-22 00:00:00.000,1924586,1154,"Gabriel Azevedo","Distributor",6,2.89,17.34,265,"Julio Lima","Diogo Carvalho"
2020-03-24 00:00:00.000,1868698,1154,"Gabriel Azevedo","Distributor",6,3.92,23.52,265,"Julio Lima","Diogo Carvalho"
2020-03-25 00:00:00.000,1847553,1154,"Gabriel Azevedo","Distributor",6,3.3,19.799999999999997,265,"Julio Lima","Diogo Carvalho"
2020-03-25 00:00:00.000,1924591,1154,"Gabriel Azevedo","Distributor",6,2.95,17.700000000000003,265,"Julio Lima","Diogo Carvalho"
2020-03-27 00:00:00.000,1861556,1154,"Gabriel Azevedo","Distributor",6,3.14,18.84,265,"Julio Lima","Diogo Carvalho"
2020-03-27 00:00:00.000,1894946,1154,"Gabriel Azevedo","Distributor",6,3.17,19.02,265,"Julio Lima","Diogo Carvalho"
2020-03-28 00:00:00.000,1847538,1154,"Gabriel Azevedo","Distributor",6,3.3,19.799999999999997,265,"Julio Lima","Diogo Carvalho"
2020-03-29 00:00:00.000,1868800,1154,"Gabriel Azevedo","Distributor",6,3.92,23.52,265,"Julio Lima","Diogo Carvalho"
2020-03-29 00:00:00.000,1895171,1154,"Gabriel Azevedo","Distributor",6,3.09,18.54,265,"Julio Lima","Diogo Carvalho"
2020-03-31 00:00:00.000,1829387,1154,"Gabriel Azevedo","Distributor",6,3.32,19.919999999999998,265,"Julio Lima","Diogo Carvalho"
2020-04-03 00:00:00.000,1921453,1154,"Gabriel Azevedo","Distributor",6,3.17,19.02,265,"Julio Lima","Diogo Carvalho"
2020-04-04 00:00:00.000,1847835,1154,"Gabriel Azevedo","Distributor",6,2.85,17.1,265,"Julio Lima","Diogo Carvalho"
2020-04-05 00:00:00.000,1894925,1154,"Gabriel Azevedo","Distributor",6,3.17,19.02,265,"Julio Lima","Diogo Carvalho"
2020-04-06 00:00:00.000,1908689,1154,"Gabriel Azevedo","Distributor",6,3.26,19.56,265,"Julio Lima","Diogo Carvalho"
2020-04-07 00:00:00.000,1942483,1154,"Gabriel Azevedo","Distributor",6,3.25,19.5,265,"Julio Lima","Diogo Carvalho"
2020-04-08 00:00:00.000,1876397,1154,"Gabriel Azevedo","Distributor",6,3.15,18.9,265,"Julio Lima","Diogo Carvalho"
2020-04-08 00:00:00.000,1938052,1154,"Gabriel Azevedo","Distributor",6,2.91,17.46,265,"Julio Lima","Diogo Carvalho"
2020-04-08 00:00:00.000,1938309,1154,"Gabriel Azevedo","Distributor",6,3.16,18.96,265,"Julio Lima","Diogo Carvalho"
2020-04-09 00:00:00.000,1864755,1154,"Gabriel Azevedo","Distributor",6,3.15,18.9,265,"Julio Lima","Diogo Carvalho"
2020-04-09 00:00:00.000,1865044,1154,"Gabriel Azevedo","Distributor",6,3.19,19.14,265,"Julio Lima","Diogo Carvalho"
2020-04-10 00:00:00.000,1945297,1154,"Gabriel Azevedo","Distributor",6,3.43,20.580000000000002,265,"Julio Lima","Diogo Carvalho"
2020-04-11 00:00:00.000,1868938,1154,"Gabriel Azevedo","Distributor",6,3.95,23.700000000000003,265,"Julio Lima","Diogo Carvalho"
2020-04-14 00:00:00.000,1881463,1154,"Gabriel Azevedo","Distributor",6,3.42,20.52,265,"Julio Lima","Diogo Carvalho"
2020-04-16 00:00:00.000,1876584,1154,"Gabriel Azevedo","Distributor",6,3.15,18.9,265,"Julio Lima","Diogo Carvalho"
2020-04-16 00:00:00.000,1889882,1154,"Gabriel Azevedo","Distributor",6,2.89,17.34,265,"Julio Lima","Diogo Carvalho"
2020-04-19 00:00:00.000,1921490,1154,"Gabriel Azevedo","Distributor",6,2.86,17.16,265,"Julio Lima","Diogo Carvalho"
2020-04-22 00:00:00.000,1886881,1154,"Gabriel Azevedo","Distributor",6,3.16,18.96,265,"Julio Lima","Diogo Carvalho"
2020-04-22 00:00:00.000,1942408,1154,"Gabriel Azevedo","Distributor",6,3.25,19.5,265,"Julio Lima","Diogo Carvalho"
2020-04-24 00:00:00.000,1861708,1154,"Gabriel Azevedo","Distributor",6,3.15,18.9,265,"Julio Lima","Diogo Carvalho"
2020-04-25 00:00:00.000,1864879,1154,"Gabriel Azevedo","Distributor",6,3.19,19.14,265,"Julio Lima","Diogo Carvalho"
2020-04-25 00:00:00.000,1956315,1154,"Gabriel Azevedo","Distributor",6,3.3,19.799999999999997,265,"Julio Lima","Diogo Carvalho"
2020-04-26 00:00:00.000,1942654,1154,"Gabriel Azevedo","Distributor",6,3.21,19.259999999999998,265,"Julio Lima","Diogo Carvalho"
2020-04-27 00:00:00.000,1945333,1154,"Gabriel Azevedo","Distributor",6,3.01,18.06,265,"Julio Lima","Diogo Carvalho"
2020-04-28 00:00:00.000,1964424,1154,"Gabriel Azevedo","Distributor",6,3.21,19.259999999999998,265,"Julio Lima","Diogo Carvalho"
2020-04-29 00:00:00.000,1938293,1154,"Gabriel Azevedo","Distributor",6,2.91,17.46,265,"Julio Lima","Diogo Carvalho"
2020-05-02 00:00:00.000,1921537,1154,"Gabriel Azevedo","Distributor",6,3.09,18.54,265,"Julio Lima","Diogo Carvalho"
2020-05-02 00:00:00.000,1928771,1154,"Gabriel Azevedo","Distributor",6,3.32,19.919999999999998,265,"Julio Lima","Diogo Carvalho"
2020-05-03 00:00:00.000,1964202,1154,"Gabriel Azevedo","Distributor",6,3.16,18.96,265,"Julio Lima","Diogo Carvalho"
2020-05-04 00:00:00.000,1861606,1154,"Gabriel Azevedo","Distributor",6,3.19,19.14,265,"Julio Lima","Diogo Carvalho"
2020-05-04 00:00:00.000,1938058,1154,"Gabriel Azevedo","Distributor",6,2.96,17.759999999999998,265,"Julio Lima","Diogo Carvalho"
2020-05-05 00:00:00.000,1928829,1154,"Gabriel Azevedo","Distributor",6,3.16,18.96,265,"Julio Lima","Diogo Carvalho"
2020-05-09 00:00:00.000,1881652,1154,"Gabriel Azevedo","Distributor",6,2.88,17.28,265,"Julio Lima","Diogo Carvalho"
2020-05-11 00:00:00.000,1949084,1154,"Gabriel Azevedo","Distributor",6,3.3,19.799999999999997,265,"Julio Lima","Diogo Carvalho"
2020-05-12 00:00:00.000,1921385,1154,"Gabriel Azevedo","Distributor",6,2.95,17.700000000000003,265,"Julio Lima","Diogo Carvalho"
2020-05-13 00:00:00.000,1881408,1154,"Gabriel Azevedo","Distributor",6,3.3,19.799999999999997,265,"Julio Lima","Diogo Carvalho"
2020-05-14 00:00:00.000,1894957,1154,"Gabriel Azevedo","Distributor",6,3.17,19.02,265,"Julio Lima","Diogo Carvalho"
2020-05-17 00:00:00.000,1969314,1154,"Gabriel Azevedo","Distributor",6,3.25,19.5,265,"Julio Lima","Diogo Carvalho"
2020-05-18 00:00:00.000,1864900,1154,"Gabriel Azevedo","Distributor",6,3.15,18.9,265,"Julio Lima","Diogo Carvalho"
2020-05-18 00:00:00.000,1894910,1154,"Gabriel Azevedo","Distributor",6,3.16,18.96,265,"Julio Lima","Diogo Carvalho"
2020-05-18 00:00:00.000,1969465,1154,"Gabriel Azevedo","Distributor",6,3.03,18.18,265,"Julio Lima","Diogo Carvalho"
2020-05-19 00:00:00.000,1868737,1154,"Gabriel Azevedo","Distributor",6,3.92,23.52,265,"Julio Lima","Diogo Carvalho"
2020-05-20 00:00:00.000,1974945,1154,"Gabriel Azevedo","Distributor",6,3.02,18.12,265,"Julio Lima","Diogo Carvalho"
2020-05-23 00:00:00.000,1908701,1154,"Gabriel Azevedo","Distributor",6,3.32,19.919999999999998,265,"Julio Lima","Diogo Carvalho"
2020-05-25 00:00:00.000,1886721,1154,"Gabriel Azevedo","Distributor",6,3.17,19.02,265,"Julio Lima","Diogo Carvalho"
2020-05-25 00:00:00.000,1969275,1154,"Gabriel Azevedo","Distributor",6,3.25,19.5,265,"Julio Lima","Diogo Carvalho"
2020-05-26 00:00:00.000,1884692,1154,"Gabriel Azevedo","Distributor",6,2.89,17.34,265,"Julio Lima","Diogo Carvalho"
2020-05-27 00:00:00.000,1942629,1154,"Gabriel Azevedo","Distributor",6,3.29,19.740000000000002,265,"Julio Lima","Diogo Carvalho"
2020-05-27 00:00:00.000,1975023,1154,"Gabriel Azevedo","Distributor",6,3.3,19.799999999999997,265,"Julio Lima","Diogo Carvalho"
2020-05-28 00:00:00.000,1971819,1154,"Gabriel Azevedo","Distributor",6,3.01,18.06,265,"Julio Lima","Diogo Carvalho"
2020-05-29 00:00:00.000,1938101,1154,"Gabriel Azevedo","Distributor",6,3.17,19.02,265,"Julio Lima","Diogo Carvalho"
2020-05-31 00:00:00.000,1912828,1154,"Gabriel Azevedo","Distributor",6,3.17,19.02,265,"Julio Lima","Diogo Carvalho"
2020-06-01 00:00:00.000,1903389,1154,"Gabriel Azevedo","Distributor",6,3.17,19.02,265,"Julio Lima","Diogo Carvalho"
2020-06-01 00:00:00.000,1908656,1154,"Gabriel Azevedo","Distributor",6,3.04,18.240000000000002,265,"Julio Lima","Diogo Carvalho"
2020-06-01 00:00:00.000,1978688,1154,"Gabriel Azevedo","Distributor",6,3.43,20.580000000000002,265,"Julio Lima","Diogo Carvalho"
2020-06-02 00:00:00.000,1916337,1154,"Gabriel Azevedo","Distributor",6,2.89,17.34,265,"Julio Lima","Diogo Carvalho"
2020-06-02 00:00:00.000,1975088,1154,"Gabriel Azevedo","Distributor",6,3.25,19.5,265,"Julio Lima","Diogo Carvalho"
2020-06-03 00:00:00.000,1921353,1154,"Gabriel Azevedo","Distributor",6,3.04,18.240000000000002,265,"Julio Lima","Diogo Carvalho"
2020-06-05 00:00:00.000,1884615,1154,"Gabriel Azevedo","Distributor",6,3.3,19.799999999999997,265,"Julio Lima","Diogo Carvalho"
2020-06-07 00:00:00.000,1932817,1154,"Gabriel Azevedo","Distributor",6,2.89,17.34,265,"Julio Lima","Diogo Carvalho"
2020-06-08 00:00:00.000,1975410,1154,"Gabriel Azevedo","Distributor",6,3.21,19.259999999999998,265,"Julio Lima","Diogo Carvalho"
2020-06-10 00:00:00.000,1903439,1154,"Gabriel Azevedo","Distributor",6,2.93,17.580000000000002,265,"Julio Lima","Diogo Carvalho"
2020-06-10 00:00:00.000,1986368,1154,"Gabriel Azevedo","Distributor",6,3.01,18.06,265,"Julio Lima","Diogo Carvalho"
2020-06-11 00:00:00.000,1942608,1154,"Gabriel Azevedo","Distributor",6,3.01,18.06,265,"Julio Lima","Diogo Carvalho"
2020-06-12 00:00:00.000,1952106,1154,"Gabriel Azevedo","Distributor",6,3.25,19.5,265,"Julio Lima","Diogo Carvalho"
2020-06-14 00:00:00.000,1975269,1154,"Gabriel Azevedo","Distributor",6,3.03,18.18,265,"Julio Lima","Diogo Carvalho"
2020-06-14 00:00:00.000,1998161,1154,"Gabriel Azevedo","Distributor",6,3.26,19.56,265,"Julio Lima","Diogo Carvalho"
2020-06-15 00:00:00.000,1983217,1154,"Gabriel Azevedo","Distributor",6,3.29,19.740000000000002,265,"Julio Lima","Diogo Carvalho"
2020-06-16 00:00:00.000,1932776,1154,"Gabriel Azevedo","Distributor",6,2.89,17.34,265,"Julio Lima","Diogo Carvalho"
2020-06-18 00:00:00.000,1903486,1154,"Gabriel Azevedo","Distributor",6,3.16,18.96,265,"Julio Lima","Diogo Carvalho"
2020-06-19 00:00:00.000,1942619,1154,"Gabriel Azevedo","Distributor",6,3.25,19.5,265,"Julio Lima","Diogo Carvalho"
2020-06-21 00:00:00.000,1938119,1154,"Gabriel Azevedo","Distributor",6,3.17,19.02,265,"Julio Lima","Diogo Carvalho"
2020-06-21 00:00:00.000,1956246,1154,"Gabriel Azevedo","Distributor",6,3.3,19.799999999999997,265,"Julio Lima","Diogo Carvalho"
2020-06-21 00:00:00.000,1986313,1154,"Gabriel Azevedo","Distributor",6,3.25,19.5,265,"Julio Lima","Diogo Carvalho"
2020-06-22 00:00:00.000,1974982,1154,"Gabriel Azevedo","Distributor",6,3.19,19.14,265,"Julio Lima","Diogo Carvalho"
2020-06-25 00:00:00.000,1928749,1154,"Gabriel Azevedo","Distributor",6,3.17,19.02,265,"Julio Lima","Diogo Carvalho"
2020-06-25 00:00:00.000,1986361,1154,"Gabriel Azevedo","Distributor",6,3.01,18.06,265,"Julio Lima","Diogo Carvalho"
2020-06-27 00:00:00.000,2002563,1154,"Gabriel Azevedo","Distributor",6,3.3,19.799999999999997,265,"Julio Lima","Diogo Carvalho"
2020-06-29 00:00:00.000,1949001,1154,"Gabriel Azevedo","Distributor",6,3.16,18.96,265,"Julio Lima","Diogo Carvalho"
2020-06-29 00:00:00.000,1975035,1154,"Gabriel Azevedo","Distributor",6,3.3,19.799999999999997,265,"Julio Lima","Diogo Carvalho"
2020-06-30 00:00:00.000,1928730,1154,"Gabriel Azevedo","Distributor",6,2.85,17.1,265,"Julio Lima","Diogo Carvalho"
2020-06-30 00:00:00.000,1971802,1154,"Gabriel Azevedo","Distributor",6,3.03,18.18,265,"Julio Lima","Diogo Carvalho"
2020-07-01 00:00:00.000,1924580,1154,"Gabriel Azevedo","Distributor",6,2.96,17.759999999999998,265,"Julio Lima","Diogo Carvalho"
2020-07-07 00:00:00.000,1942682,1154,"Gabriel Azevedo","Distributor",6,3.03,18.18,265,"Julio Lima","Diogo Carvalho"
2020-07-09 00:00:00.000,2032581,1154,"Gabriel Azevedo","Distributor",6,3.3,19.799999999999997,265,"Julio Lima","Diogo Carvalho"
2020-07-10 00:00:00.000,1949197,1154,"Gabriel Azevedo","Distributor",6,3.29,19.740000000000002,265,"Julio Lima","Diogo Carvalho"
2020-07-11 00:00:00.000,1956214,1154,"Gabriel Azevedo","Distributor",6,3.16,18.96,265,"Julio Lima","Diogo Carvalho"
2020-07-13 00:00:00.000,1928816,1154,"Gabriel Azevedo","Distributor",6,2.69,16.14,265,"Julio Lima","Diogo Carvalho"
2020-07-13 00:00:00.000,1951998,1154,"Gabriel Azevedo","Distributor",6,3.25,19.5,265,"Julio Lima","Diogo Carvalho"
2020-07-13 00:00:00.000,1952042,1154,"Gabriel Azevedo","Distributor",6,3.3,19.799999999999997,265,"Julio Lima","Diogo Carvalho"
2020-07-13 00:00:00.000,2005295,1154,"Gabriel Azevedo","Distributor",6,3.3,19.799999999999997,265,"Julio Lima","Diogo Carvalho"
2020-07-13 00:00:00.000,2018256,1154,"Gabriel Azevedo","Distributor",6,3.25,19.5,265,"Julio Lima","Diogo Carvalho"
2020-07-15 00:00:00.000,1945259,1154,"Gabriel Azevedo","Distributor",6,3.25,19.5,265,"Julio Lima","Diogo Carvalho"
2020-07-15 00:00:00.000,1975481,1154,"Gabriel Azevedo","Distributor",6,3.03,18.18,265,"Julio Lima","Diogo Carvalho"
2020-07-15 00:00:00.000,1978819,1154,"Gabriel Azevedo","Distributor",6,3.03,18.18,265,"Julio Lima","Diogo Carvalho"
2020-07-16 00:00:00.000,1997759,1154,"Gabriel Azevedo","Distributor",6,3.03,18.18,265,"Julio Lima","Diogo Carvalho"
2020-07-16 00:00:00.000,1998177,1154,"Gabriel Azevedo","Distributor",6,3.21,19.259999999999998,265,"Julio Lima","Diogo Carvalho"
2020-07-16 00:00:00.000,2036118,1154,"Gabriel Azevedo","Distributor",6,3.25,19.5,265,"Julio Lima","Diogo Carvalho"
2020-07-18 00:00:00.000,1959581,1154,"Gabriel Azevedo","Distributor",6,3.43,20.580000000000002,265,"Julio Lima","Diogo Carvalho"
2020-07-18 00:00:00.000,1971736,1154,"Gabriel Azevedo","Distributor",6,3.01,18.06,265,"Julio Lima","Diogo Carvalho"
2020-07-19 00:00:00.000,1956326,1154,"Gabriel Azevedo","Distributor",6,3.25,19.5,265,"Julio Lima","Diogo Carvalho"
2020-07-20 00:00:00.000,1969352,1154,"Gabriel Azevedo","Distributor",6,3.3,19.799999999999997,265,"Julio Lima","Diogo Carvalho"
2020-07-22 00:00:00.000,2027991,1154,"Gabriel Azevedo","Distributor",6,3.43,20.580000000000002,265,"Julio Lima","Diogo Carvalho"
2020-07-24 00:00:00.000,2009007,1154,"Gabriel Azevedo","Distributor",6,3.01,18.06,265,"Julio Lima","Diogo Carvalho"
2020-07-25 00:00:00.000,2032529,1154,"Gabriel Azevedo","Distributor",6,3.29,19.740000000000002,265,"Julio Lima","Diogo Carvalho"
2020-07-26 00:00:00.000,2048885,1154,"Gabriel Azevedo","Distributor",6,3.46,20.759999999999998,265,"Julio Lima","Diogo Carvalho"
2020-07-27 00:00:00.000,1986329,1154,"Gabriel Azevedo","Distributor",6,3.43,20.580000000000002,265,"Julio Lima","Diogo Carvalho"
2020-07-27 00:00:00.000,2025884,1154,"Gabriel Azevedo","Distributor",6,3.29,19.740000000000002,265,"Julio Lima","Diogo Carvalho"
2020-07-28 00:00:00.000,1975185,1154,"Gabriel Azevedo","Distributor",6,3.16,18.96,265,"Julio Lima","Diogo Carvalho"
2020-07-28 00:00:00.000,2009052,1154,"Gabriel Azevedo","Distributor",6,3.16,18.96,265,"Julio Lima","Diogo Carvalho"
2020-07-29 00:00:00.000,2021496,1154,"Gabriel Azevedo","Distributor",6,3.21,19.259999999999998,265,"Julio Lima","Diogo Carvalho"
2020-07-30 00:00:00.000,2044363,1154,"Gabriel Azevedo","Distributor",6,3.43,20.580000000000002,265,"Julio Lima","Diogo Carvalho"
2020-08-02 00:00:00.000,1975279,1154,"Gabriel Azevedo","Distributor",6,3.01,18.06,265,"Julio Lima","Diogo Carvalho"
2020-08-04 00:00:00.000,1952019,1154,"Gabriel Azevedo","Distributor",6,3.25,19.5,265,"Julio Lima","Diogo Carvalho"
2020-08-04 00:00:00.000,2005177,1154,"Gabriel Azevedo","Distributor",6,3.3,19.799999999999997,265,"Julio Lima","Diogo Carvalho"
2020-08-04 00:00:00.000,2048997,1154,"Gabriel Azevedo","Distributor",6,3.21,19.259999999999998,265,"Julio Lima","Diogo Carvalho"
2020-08-05 00:00:00.000,1975046,1154,"Gabriel Azevedo","Distributor",6,3.3,19.799999999999997,265,"Julio Lima","Diogo Carvalho"
2020-08-07 00:00:00.000,1945313,1154,"Gabriel Azevedo","Distributor",6,3.3,19.799999999999997,265,"Julio Lima","Diogo Carvalho"
2020-08-07 00:00:00.000,2036072,1154,"Gabriel Azevedo","Distributor",6,3.08,18.48,265,"Julio Lima","Diogo Carvalho"
2020-08-08 00:00:00.000,1949108,1154,"Gabriel Azevedo","Distributor",6,3.25,19.5,265,"Julio Lima","Diogo Carvalho"
2020-08-09 00:00:00.000,2060748,1154,"Gabriel Azevedo","Distributor",6,3.43,20.580000000000002,265,"Julio Lima","Diogo Carvalho"
2020-08-11 00:00:00.000,1964227,1154,"Gabriel Azevedo","Distributor",6,3.29,19.740000000000002,265,"Julio Lima","Diogo Carvalho"
2020-08-12 00:00:00.000,1978674,1154,"Gabriel Azevedo","Distributor",6,3.25,19.5,265,"Julio Lima","Diogo Carvalho"
2020-08-12 00:00:00.000,2072505,1154,"Gabriel Azevedo","Distributor",6,3.3,19.799999999999997,265,"Julio Lima","Diogo Carvalho"
2020-08-13 00:00:00.000,2061057,1154,"Gabriel Azevedo","Distributor",6,3.01,18.06,265,"Julio Lima","Diogo Carvalho"
2020-08-14 00:00:00.000,1964308,1154,"Gabriel Azevedo","Distributor",6,3.39,20.34,265,"Julio Lima","Diogo Carvalho"
2020-08-14 00:00:00.000,1997727,1154,"Gabriel Azevedo","Distributor",6,3.25,19.5,265,"Julio Lima","Diogo Carvalho"
