Customer_Id,Customer_Fname,Customer_Lname,Customer_Segment,Phone,Zip_code,City,Country,State_Prefecture,Region,District
4926,"Mary","Smith","Company",950161326,"321-4354","Terabun","JAPAN","Tochigi","Ken","District #02"
6040,"Mary","Smith","Company",952323176,"321-4363","Kameyama","JAPAN","Tochigi","Ken","District #02"
1975,"Mary","Smith","Company",950859777,"321-4547","Yagaishinden","JAPAN","Tochigi","Ken","District #02"
6282,"Mary","Smith","Private",958153333,"321-0523","Sorihata","JAPAN","Tochigi","Ken","District #02"
1465,"Mary","Smith","Private",930835958,"321-0623","Omote","JAPAN","Tochigi","Ken","District #02"
910,"Mary","Smith","Private",937527944,"325-0017","Kuroiso","JAPAN","Tochigi","Ken","District #02"
6047,"Mary","Smith","Company",950679515,"325-0052","Chuuouchou","JAPAN","Tochigi","Ken","District #02"
1118,"Mary","Smith","Private",932168486,"325-0054","Asahichou","JAPAN","Tochigi","Ken","District #02"
979,"Mary","Smith","Private",930135586,"329-2704","Shinminamigouya","JAPAN","Tochigi","Ken","District #02"
6703,"Mary","Smith","Private",952290171,"329-2713","Midori","JAPAN","Tochigi","Ken","District #02"
4850,"Mary","Smith","Company",950331855,"329-2743","Minamiakada","JAPAN","Tochigi","Ken","District #02"
6412,"Mary","Smith","Company",959384817,"329-3135","Maeyaroku","JAPAN","Tochigi","Ken","District #02"
7594,"Mary","Smith","Company",957994521,"327-0016","Daishukuchou","JAPAN","Tochigi","Ken","District #02"
7698,"Mary","Smith","Company",953278660,"327-0031","Tajimachou","JAPAN","Tochigi","Ken","District #02"
1109,"Mary","Smith","Private",934962757,"327-0042","Kamihanedachou","JAPAN","Tochigi","Ken","District #02"
3717,"Mary","Smith","Private",958033208,"327-0043","Kimitachou","JAPAN","Tochigi","Ken","District #02"
4560,"Mary","Smith","Private",952449142,"327-0318","Yamakoshi","JAPAN","Tochigi","Ken","District #02"
1034,"Mary","Smith","Private",932930018,"327-0821","Takahagichou","JAPAN","Tochigi","Ken","District #02"
843,"Mary","Smith","Company",938787443,"322-0603","Hongou","JAPAN","Tochigi","Ken","District #02"
7872,"Mary","Smith","Company",952294616,"322-0604","Moto","JAPAN","Tochigi","Ken","District #02"
433,"Mary","Smith","Private",937850756,"328-0003","Daikoujimachi","JAPAN","Tochigi","Ken","District #02"
2353,"Mary","Smith","Private",954886717,"328-0033","Jounaichou","JAPAN","Tochigi","Ken","District #02"
2280,"Mary","Smith","Private",950650035,"328-0112","Hirakawa","JAPAN","Tochigi","Ken","District #02"
2581,"Mary","Smith","Company",957406048,"328-0121","Hosoborimachi","JAPAN","Tochigi","Ken","District #02"
1855,"Mary","Smith","Company",930618367,"328-0122","Kinojimachi","JAPAN","Tochigi","Ken","District #02"
1091,"Mary","Smith","Company",936486865,"328-0134","Miyamachi","JAPAN","Tochigi","Ken","District #02"
663,"Mary","Smith","Private",930604622,"370-1505","Morido","JAPAN","Gumma","Ken","District #02"
6153,"Mary","Smith","Private",955884189,"370-0046","Egimachi","JAPAN","Gumma","Ken","District #02"
6287,"Mary","Smith","Company",956944037,"370-0055","Rakanchou","JAPAN","Gumma","Ken","District #02"
4515,"Mary","Smith","Company",956854645,"370-0067","Ukechimachi","JAPAN","Gumma","Ken","District #02"
5297,"Mary","Smith","Private",959392888,"370-0068","Shouwamachi","JAPAN","Gumma","Ken","District #02"
2252,"Mary","Smith","Company",950894620,"370-0071","Koyagimachi","JAPAN","Gumma","Ken","District #02"
362,"Mary","Smith","Company",931198034,"370-0813","Motomachi","JAPAN","Gumma","Ken","District #02"
5053,"Mary","Smith","Company",951652612,"370-0815","Yanagawachou","JAPAN","Gumma","Ken","District #02"
2743,"Mary","Smith","Company",952974909,"370-0819","Yotsuyamachi","JAPAN","Gumma","Ken","District #02"
3018,"Mary","Smith","Company",954407167,"370-0827","Sayachou","JAPAN","Gumma","Ken","District #02"
3960,"Mary","Smith","Private",956131815,"370-0835","Tatsumichou","JAPAN","Gumma","Ken","District #02"
38,"Mary","Smith","Private",991644981,"370-2101","Nanyoudai","JAPAN","Gumma","Ken","District #02"
6356,"Mary","Smith","Private",954629238,"370-2136","Kotana","JAPAN","Gumma","Ken","District #02"
3822,"Mary","Smith","Company",955696157,"370-3113","Matsunosawa","JAPAN","Gumma","Ken","District #02"
7628,"Mary","Smith","Company",952484309,"370-0301","Tenra","JAPAN","Gumma","Ken","District #02"
5477,"Mary","Smith","Private",951620337,"370-0332","Nakaeda","JAPAN","Gumma","Ken","District #02"
2892,"Mary","Smith","Company",956233867,"373-0031","Wakiyachou","JAPAN","Gumma","Ken","District #02"
316,"Mary","Smith","Private",935246715,"373-0053","Toriyamachou","JAPAN","Gumma","Ken","District #02"
6460,"Mary","Smith","Private",952243597,"373-0061","Toriyamakamichou","JAPAN","Gumma","Ken","District #02"
2337,"Mary","Smith","Company",951305530,"373-0853","Hamachou","JAPAN","Gumma","Ken","District #02"
542,"Mary","Smith","Company",935607114,"371-0012","Higashikatakaimachi","JAPAN","Gumma","Ken","District #02"
6022,"Mary","Smith","Company",950540847,"371-0025","Kouunchou","JAPAN","Gumma","Ken","District #02"
4357,"Mary","Smith","Company",959899608,"371-0034","Shouwamachi","JAPAN","Gumma","Ken","District #02"
6296,"Mary","Smith","Company",957481913,"371-0102","Minazawa","JAPAN","Gumma","Ken","District #02"
4428,"Mary","Smith","Company",956392655,"371-0202","Murosawa","JAPAN","Gumma","Ken","District #02"
921,"Mary","Smith","Private",935067507,"371-0813","Gokanmachi","JAPAN","Gumma","Ken","District #02"
7281,"Mary","Smith","Company",957759889,"371-0831","Koaigimachi","JAPAN","Gumma","Ken","District #02"
1988,"Mary","Smith","Company",956032904,"371-0855","Tonyamachi","JAPAN","Gumma","Ken","District #02"
5874,"Mary","Smith","Private",952788092,"370-3600","Ikanikeisaiganaibaai","JAPAN","Gumma","Ken","District #02"
5975,"Mary","Smith","Private",955307704,"370-2204","Akihata","JAPAN","Gumma","Ken","District #02"
6554,"Mary","Smith","Company",959215339,"370-2604","Yoshizaki","JAPAN","Gumma","Ken","District #02"
5056,"Mary","Smith","Private",958209992,"370-2624","Higashinomaki","JAPAN","Gumma","Ken","District #02"
2458,"Mary","Smith","Company",954804264,"370-2812","Oonita","JAPAN","Gumma","Ken","District #02"
7022,"Mary","Smith","Private",955158102,"370-0126","Shimotakeshi","JAPAN","Gumma","Ken","District #02"
4833,"Mary","Smith","Private",956227415,"376-0005","Miyoshichou","JAPAN","Gumma","Ken","District #02"
7357,"Mary","Smith","Company",955712149,"376-0027","Motojukuchou","JAPAN","Gumma","Ken","District #02"
509,"Mary","Smith","Company",937423331,"376-0046","Miyamaechou","JAPAN","Gumma","Ken","District #02"
2841,"Mary","Smith","Private",957958413,"376-0141","Mizunuma","JAPAN","Gumma","Ken","District #02"
5669,"Mary","Smith","Private",956273983,"374-0033","Horikuchou","JAPAN","Gumma","Ken","District #02"
6247,"Mary","Smith","Private",959913780,"374-0043","Naegichou","JAPAN","Gumma","Ken","District #02"
4006,"Mary","Smith","Company",959483263,"380-0957","Amoridaimon","JAPAN","Nagano","Ken","District #02"
2244,"Mary","Smith","Private",954591977,"130-0014","Kamezawa","JAPAN","Tokyo","To","District #02"
3217,"Mary","Smith","Private",957151795,"131-0044","Bunka","JAPAN","Tokyo","To","District #02"
1526,"Mary","Smith","Private",937277510,"166-0003","Kouenjiminami","JAPAN","Tokyo","To","District #02"
6922,"Mary","Smith","Company",958798277,"162-0051","Nishiwaseda","JAPAN","Tokyo","To","District #02"
3477,"Mary","Smith","Company",959538278,"162-0802","Kaitaichou","JAPAN","Tokyo","To","District #02"
1380,"Mary","Smith","Private",935933925,"162-0838","Saikumachi","JAPAN","Tokyo","To","District #02"
2992,"Mary","Smith","Company",958133316,"162-0856","Ichigayakourachou","JAPAN","Tokyo","To","District #02"
2208,"Mary","Smith","Company",958307330,"163-1307","Nishishinjukushinjukuairandotawa","JAPAN","Tokyo","To","District #02"
7303,"Mary","Smith","Private",954074990,"142-0053","Nakanobu","JAPAN","Tokyo","To","District #02"
774,"Mary","Smith","Private",933979301,"151-0071","Honmachi","JAPAN","Tokyo","To","District #02"
7550,"Mary","Smith","Company",956152969,"154-0001","Ikejiri","JAPAN","Tokyo","To","District #02"
344,"Mary","Smith","Private",933677359,"154-0017","Setagaya","JAPAN","Tokyo","To","District #02"
3227,"Mary","Smith","Company",953093527,"156-0045","Sakurajousui","JAPAN","Tokyo","To","District #02"
3497,"Mary","Smith","Private",955820476,"158-0085","TamagawadenEnchoufu","JAPAN","Tokyo","To","District #02"
5389,"Mary","Smith","Company",950390529,"158-0087","Tamadutsumi","JAPAN","Tokyo","To","District #02"
1182,"Mary","Smith","Company",930522560,"158-0092","Noge","JAPAN","Tokyo","To","District #02"
2256,"Mary","Smith","Company",957610733,"143-0013","Oomoriminami","JAPAN","Tokyo","To","District #02"
3561,"Mary","Smith","Company",957233459,"144-0044","Honhaneda","JAPAN","Tokyo","To","District #02"
6009,"Mary","Smith","Company",959656515,"146-0091","Unoki","JAPAN","Tokyo","To","District #02"
1103,"Mary","Smith","Private",938031861,"198-0023","Imai","JAPAN","Tokyo","To","District #02"
5118,"Mary","Smith","Private",953460173,"198-0043","Chigasemachi","JAPAN","Tokyo","To","District #02"
1842,"Mary","Smith","Private",930933389,"198-0089","Morishitachou","JAPAN","Tokyo","To","District #02"
5763,"Mary","Smith","Company",959868441,"198-0174","Mitake","JAPAN","Tokyo","To","District #02"
4804,"Mary","Smith","Private",951892042,"190-1223","Hakonegasakinishimatsubara","JAPAN","Tokyo","To","District #02"
4808,"Mary","Smith","Private",956154766,"177-0044","Kamishakujii","JAPAN","Tokyo","To","District #02"
7668,"Mary","Smith","Company",959094814,"179-0074","Kasugachou","JAPAN","Tokyo","To","District #02"
7315,"Mary","Smith","Private",958917062,"165-0033","Wakamiya","JAPAN","Tokyo","To","District #02"
1340,"Mary","Smith","Private",936682136,"105-0001","Toranomon","JAPAN","Tokyo","To","District #02"
516,"Mary","Smith","Private",935722455,"106-0032","Roppongi","JAPAN","Tokyo","To","District #02"
6536,"Mary","Smith","Private",951573832,"194-0044","Naruse","JAPAN","Tokyo","To","District #02"
829,"Mary","Smith","Company",933872462,"135-0013","Senda","JAPAN","Tokyo","To","District #02"
4239,"Mary","Smith","Private",953858340,"135-0016","Touyou","JAPAN","Tokyo","To","District #02"
1851,"Mary","Smith","Company",934802723,"135-0032","Fukuzumi","JAPAN","Tokyo","To","District #02"
2263,"Mary","Smith","Company",951869913,"135-0047","Tomioka","JAPAN","Tokyo","To","District #02"
5435,"Mary","Smith","Private",959332500,"135-0052","Shiomi","JAPAN","Tokyo","To","District #02"
1507,"Mary","Smith","Company",939609167,"136-0082","Shinkiba","JAPAN","Tokyo","To","District #02"
3076,"Mary","Smith","Private",950436324,"185-0011","Honda","JAPAN","Tokyo","To","District #02"
3837,"Mary","Smith","Company",957129641,"185-0021","Minamichou","JAPAN","Tokyo","To","District #02"
5948,"Mary","Smith","Company",959858043,"185-0022","Higashimotomachi","JAPAN","Tokyo","To","District #02"
6588,"Mary","Smith","Company",951460392,"187-0024","Takanodai","JAPAN","Tokyo","To","District #02"
2343,"Mary","Smith","Private",959492592,"204-0002","Asahigaoka","JAPAN","Tokyo","To","District #02"
5382,"Mary","Smith","Private",955840380,"204-0012","Nakakiyoto","JAPAN","Tokyo","To","District #02"
2818,"Mary","Smith","Private",957547136,"114-0021","Kishimachi","JAPAN","Tokyo","To","District #02"
1301,"Mary","Smith","Company",935020967,"115-0043","Kamiya","JAPAN","Tokyo","To","District #02"
5005,"Mary","Smith","Company",956505852,"124-0011","Yotsugi","JAPAN","Tokyo","To","District #02"
6110,"Mary","Smith","Company",952218263,"125-0031","Nishimizumoto","JAPAN","Tokyo","To","District #02"
7638,"Mary","Smith","Company",952988551,"125-0052","Shibamata","JAPAN","Tokyo","To","District #02"
1702,"Mary","Smith","Company",933129047,"174-0064","Nakadai","JAPAN","Tokyo","To","District #02"
6639,"Mary","Smith","Private",951449735,"191-0052","Higashitoyoda","JAPAN","Tokyo","To","District #02"
5725,"Mary","Smith","Private",953529023,"191-0065","Asahigaoka","JAPAN","Tokyo","To","District #02"
2270,"Mary","Smith","Company",954119758,"189-0023","Misumichou","JAPAN","Tokyo","To","District #02"
2261,"Mary","Smith","Company",956808887,"189-0026","Tamakochou","JAPAN","Tokyo","To","District #02"
2341,"Mary","Smith","Private",959026030,"203-0013","Shinkawachou","JAPAN","Tokyo","To","District #02"
4073,"Mary","Smith","Company",953112729,"183-0012","Oshitatechou","JAPAN","Tokyo","To","District #02"
2132,"Mary","Smith","Company",953359883,"133-0061","Shinozakimachi","JAPAN","Tokyo","To","District #02"
4058,"Mary","Smith","Private",955985862,"103-0011","Nihonbashioodenmachou","JAPAN","Tokyo","To","District #02"
7004,"Mary","Smith","Private",951632825,"103-0011","Nihonbashioodenmachou","JAPAN","Tokyo","To","District #02"
7078,"Mary","Smith","Private",951099462,"103-0015","Nihonbashihakozakichou","JAPAN","Tokyo","To","District #02"
4829,"Mary","Smith","Company",959270448,"182-0007","Kikunodai","JAPAN","Tokyo","To","District #02"
5391,"Mary","Smith","Private",957551604,"100-0001","Chiyoda","JAPAN","Tokyo","To","District #02"
6827,"Mary","Smith","Private",959990578,"101-0021","Sotokanda","JAPAN","Tokyo","To","District #02"
3012,"Mary","Smith","Private",956917435,"101-0031","Higashikanda","JAPAN","Tokyo","To","District #02"
6562,"Mary","Smith","Private",958039265,"101-0064","Sarugakuchou","JAPAN","Tokyo","To","District #02"
5162,"Mary","Smith","Private",956360328,"102-0076","Gobanchou","JAPAN","Tokyo","To","District #02"
7548,"Mary","Smith","Private",952591663,"120-0036","Senjunakachou","JAPAN","Tokyo","To","District #02"
3940,"Mary","Smith","Private",952413350,"120-0044","Senjumidorichou","JAPAN","Tokyo","To","District #02"
2373,"Mary","Smith","Company",957128136,"113-0031","Nedu","JAPAN","Tokyo","To","District #02"
3236,"Mary","Smith","Private",957173431,"113-0032","Yayoi","JAPAN","Tokyo","To","District #02"
6719,"Mary","Smith","Private",956941471,"110-0014","Kitaueno","JAPAN","Tokyo","To","District #02"
6450,"Mary","Smith","Company",957533867,"111-0023","Hashiba","JAPAN","Tokyo","To","District #02"
442,"Mary","Smith","Company",934284653,"111-0035","Nishiasakusa","JAPAN","Tokyo","To","District #02"
7059,"Mary","Smith","Private",954368081,"170-0012","Kamiikebukuro","JAPAN","Tokyo","To","District #02"
3780,"Mary","Smith","Company",955697054,"170-0013","Higashiikebukuro","JAPAN","Tokyo","To","District #02"
3016,"Mary","Smith","Company",955195894,"170-6022","Higashiikebukurosanshain60","JAPAN","Tokyo","To","District #02"
1986,"Mary","Smith","Private",950458967,"170-6035","Higashiikebukurosanshain60","JAPAN","Tokyo","To","District #02"
2400,"Mary","Smith","Private",953599566,"170-6041","Higashiikebukurosanshain60","JAPAN","Tokyo","To","District #02"
6762,"Mary","Smith","Private",956483753,"170-6059","Higashiikebukurosanshain60","JAPAN","Tokyo","To","District #02"
5672,"Mary","Smith","Private",956514960,"197-0827","Aburadai","JAPAN","Tokyo","To","District #02"
1046,"Mary","Smith","Private",931645056,"192-0054","Okadomachi","JAPAN","Tokyo","To","District #02"
1314,"Mary","Smith","Private",931382256,"192-0061","Hiraokachou","JAPAN","Tokyo","To","District #02"
4998,"Mary","Smith","Private",954287168,"192-0071","Youkamachi","JAPAN","Tokyo","To","District #02"
4188,"Mary","Smith","Company",952529792,"192-0364","Minamioosawa","JAPAN","Tokyo","To","District #02"
7655,"Mary","Smith","Company",959193182,"193-0831","Namikichou","JAPAN","Tokyo","To","District #02"
3527,"Mary","Smith","Private",952493807,"193-0832","Sandamachi","JAPAN","Tokyo","To","District #02"
1123,"Mary","Smith","Company",937713708,"193-0931","Daimachi","JAPAN","Tokyo","To","District #02"
4954,"Mary","Smith","Company",952370887,"188-0002","Midorichou","JAPAN","Tokyo","To","District #02"
4105,"Mary","Smith","Company",957491384,"202-0022","Yagisawa","JAPAN","Tokyo","To","District #02"
7611,"Mary","Smith","Company",955853358,"22657","Strasburg"," USA"," VA","East","District #07"
7784,"Mary","Smith","Company",958229709,"22711","Banco"," USA"," VA","East","District #07"
6513,"Mary","Smith","Company",950883757,"15640","Hutchinson"," USA"," PA","East","District #13"
1812,"Mary","Smith","Company",936040137,"15696","Youngstown"," USA"," PA","East","District #13"
5173,"Mary","Smith","Private",954967379,"15762","Nicktown"," USA"," PA","East","District #13"
2389,"Mary","Smith","Company",954974272,"15856","Rockton"," USA"," PA","East","District #13"
5080,"Mary","Smith","Private",958231480,"15860","Sigel"," USA"," PA","East","District #13"
2848,"Mary","Smith","Company",956596313,"15920","Armagh"," USA"," PA","East","District #13"
483,"Mary","Smith","Private",931412245,"15923","Bolivar"," USA"," PA","East","District #13"
5225,"Mary","Smith","Company",951545685,"15936","Hooversville"," USA"," PA","East","District #13"
75,"Mary","Smith","Private",937117996,"16123","Fombell"," USA"," PA","East","District #13"
6393,"Mary","Smith","Private",953721760,"16229","Freeport"," USA"," PA","East","District #13"
2911,"Mary","Smith","Private",958980341,"60918","Buckley"," USA"," IL","East","District #17"
4026,"Mary","Smith","Company",955908747,"60918","Buckley"," USA"," IL","East","District #17"
4002,"Mary","Smith","Company",951231812,"60924","Cissna Park"," USA"," IL","East","District #17"
3627,"Mary","Smith","Company",956698759,"60932","East Lynn"," USA"," IL","East","District #17"
698,"Mary","Smith","Company",935431968,"60952","Melvin"," USA"," IL","East","District #17"
4125,"Mary","Smith","Company",957696163,"61817","Catlin"," USA"," IL","East","District #17"
2331,"Mary","Smith","Private",951996633,"61846","Georgetown"," USA"," IL","East","District #17"
651,"Mary","Smith","Private",938391953,"61912","Ashmore"," USA"," IL","East","District #17"
4625,"Mary","Smith","Private",952052251,"62422","Cowden"," USA"," IL","East","District #17"
4108,"Mary","Smith","Company",955039995,"62439","Lawrenceville"," USA"," IL","East","District #17"
5985,"Mary","Smith","Company",954925190,"81121","Arboles"," USA"," CO","West","District #39"
6092,"Mary","Smith","Private",953503142,"81129","Conejos"," USA"," CO","West","District #39"
7782,"Mary","Smith","Company",956026685,"81130","Creede"," USA"," CO","West","District #39"
5619,"Mary","Smith","Private",959677516,"83118","Etna"," USA"," WY","West","District #33"
710,"Mary","Smith","Private",936311984,"83202","Pocatello"," USA"," ID","West","District #33"
7826,"Mary","Smith","Private",950332313,"83220","Bern"," USA"," ID","West","District #33"
335,"Mary","Smith","Company",931414343,"83423","Dubois"," USA"," ID","West","District #33"
6244,"Mary","Smith","Private",957629312,"83448","Sugar City"," USA"," ID","West","District #33"
579,"Mary","Smith","Company",931528928,"83452","Tetonia"," USA"," ID","West","District #33"
3530,"Mary","Smith","Company",957236314,"83669","Star"," USA"," ID","West","District #33"
3078,"Mary","Smith","Company",953298030,"83680","Meridian"," USA"," ID","West","District #33"
4122,"Mary","Smith","Private",958077221,"83715","Boise"," USA"," ID","West","District #33"
7343,"Mary","Smith","Private",958891670,"83856","Priest River"," USA"," ID","West","District #33"
3485,"Mary","Smith","Private",956435793,"83864","Sandpoint"," USA"," ID","West","District #33"
1728,"Mary","Smith","Private",934136978,"83870","Tensed"," USA"," ID","West","District #33"
6018,"Mary","Smith","Company",951728309,"84004","Alpine"," USA"," UT","West","District #33"
6622,"Mary","Smith","Company",953934841,"84050","Morgan"," USA"," UT","West","District #33"
6775,"Mary","Smith","Private",952802870,"84056","Hill Afb"," USA"," UT","West","District #33"
6416,"Mary","Smith","Company",955667058,"84064","Randolph"," USA"," UT","West","District #33"
2935,"Mary","Smith","Private",957219929,"84097","Orem"," USA"," UT","West","District #33"
4243,"Mary","Smith","Private",957703750,"84097","Orem"," USA"," UT","West","District #33"
5165,"Mary","Smith","Private",953638576,"84115","Salt Lake City"," USA"," UT","West","District #33"
3124,"Mary","Smith","Private",959408779,"84165","Salt Lake City"," USA"," UT","West","District #33"
1246,"Mary","Smith","Company",935883498,"84539","Sunnyside"," USA"," UT","West","District #33"
6783,"Mary","Smith","Private",953131999,"84542","Wellington"," USA"," UT","West","District #33"
4312,"Mary","Smith","Company",950458914,"84624","Delta"," USA"," UT","West","District #33"
4474,"Mary","Smith","Company",956090400,"84642","Manti"," USA"," UT","West","District #33"
5358,"Mary","Smith","Company",953975011,"84642","Manti"," USA"," UT","West","District #33"
3098,"Mary","Smith","Private",955993070,"84652","Redmond"," USA"," UT","West","District #33"
7261,"Mary","Smith","Company",957100309,"84723","Circleville"," USA"," UT","West","District #33"
4507,"Mary","Smith","Private",953591518,"84735","Hatch"," USA"," UT","West","District #33"
5564,"Mary","Smith","Company",959842563,"84740","Junction"," USA"," UT","West","District #33"
5698,"Mary","Smith","Company",952957922,"84745","La Verkin"," USA"," UT","West","District #38"
6419,"Mary","Smith","Company",950526448,"84746","Leeds"," USA"," UT","West","District #38"
2808,"Mary","Smith","Private",951385259,"84775","Torrey"," USA"," UT","West","District #33"
7877,"Mary","Smith","Private",959077863,"85012","Phoenix"," USA"," AZ","West","District #39"
5479,"Mary","Smith","Private",958043450,"85014","Phoenix"," USA"," AZ","West","District #39"
430,"Mary","Smith","Private",935188817,"85022","Phoenix"," USA"," AZ","West","District #39"
5150,"Mary","Smith","Company",954135394,"85040","Phoenix"," USA"," AZ","West","District #39"
2398,"Mary","Smith","Company",951932837,"85041","Phoenix"," USA"," AZ","West","District #39"
7145,"Mary","Smith","Company",954123364,"85072","Phoenix"," USA"," AZ","West","District #39"
4800,"Mary","Smith","Private",951912695,"85085","Phoenix"," USA"," AZ","West","District #39"
2813,"Mary","Smith","Private",951762761,"85098","Phoenix"," USA"," AZ","West","District #39"
5667,"Mary","Smith","Company",951888136,"85121","Bapchule"," USA"," AZ","West","District #39"
6465,"Mary","Smith","Company",954449662,"85137","Kearny"," USA"," AZ","West","District #39"
7254,"Mary","Smith","Company",953309100,"85142","Queen Creek"," USA"," AZ","West","District #39"
7317,"Mary","Smith","Company",952028347,"85143","San Tan Valley"," USA"," AZ","West","District #39"
3902,"Mary","Smith","Company",950429817,"85225","Chandler"," USA"," AZ","West","District #39"
667,"Mary","Smith","Company",937545996,"85230","Casa Grande"," USA"," AZ","West","District #39"
610,"Mary","Smith","Company",935375150,"85239","Maricopa"," USA"," AZ","West","District #39"
2339,"Mary","Smith","Private",952662498,"85251","Scottsdale"," USA"," AZ","West","District #39"
3074,"Mary","Smith","Company",953619367,"85253","Paradise Valley"," USA"," AZ","West","District #39"
5935,"Mary","Smith","Company",950577129,"85253","Paradise Valley"," USA"," AZ","West","District #39"
3750,"Mary","Smith","Company",957755119,"85280","Tempe"," USA"," AZ","West","District #39"
7223,"Mary","Smith","Private",955601701,"85283","Tempe"," USA"," AZ","West","District #39"
6501,"Mary","Smith","Company",958759490,"85298","Gilbert"," USA"," AZ","West","District #39"
6675,"Mary","Smith","Company",956436476,"85338","Goodyear"," USA"," AZ","West","District #39"
6574,"Mary","Smith","Private",953404351,"85536","Fort Thomas"," USA"," AZ","West","District #39"
6144,"Mary","Smith","Company",954876237,"85553","Tonto Basin"," USA"," AZ","West","District #39"
5046,"Mary","Smith","Private",955105768,"85631","San Manuel"," USA"," AZ","West","District #39"
725,"Mary","Smith","Private",931642728,"85653","Marana"," USA"," AZ","West","District #39"
3774,"Mary","Smith","Company",953913376,"85722","Tucson"," USA"," AZ","West","District #39"
5021,"Mary","Smith","Company",954726403,"85738","Catalina"," USA"," AZ","West","District #39"
2653,"Mary","Smith","Private",956852840,"85777","Tucson"," USA"," AZ","West","District #39"
4348,"Mary","Smith","Private",956603145,"85920","Alpine"," USA"," AZ","West","District #39"
3772,"Mary","Smith","Private",955425008,"86024","Happy Jack"," USA"," AZ","West","District #39"
457,"Mary","Smith","Private",930663636,"86043","Second Mesa"," USA"," AZ","West","District #39"
7099,"Mary","Smith","Company",957760224,"86505","Ganado"," USA"," AZ","West","District #39"
2599,"Mary","Smith","Company",958538939,"86520","Blue Gap"," USA"," AZ","West","District #39"
723,"Mary","Smith","Private",930387649,"86545","Rock Point"," USA"," AZ","West","District #39"
6781,"Mary","Smith","Company",958882733,"86547","Round Rock"," USA"," AZ","West","District #39"
4509,"Mary","Smith","Private",956264178,"87015","Edgewood"," USA"," NM","West","District #39"
4372,"Mary","Smith","Company",953559766,"87044","Ponderosa"," USA"," NM","West","District #39"
2771,"Mary","Smith","Private",952428072,"87051","San Rafael"," USA"," NM","West","District #39"
7301,"Mary","Smith","Company",953553427,"87104","Albuquerque"," USA"," NM","West","District #39"
6082,"Mary","Smith","Company",959072013,"87154","Albuquerque"," USA"," NM","West","District #39"
505,"Mary","Smith","Company",934830658,"87305","Gallup"," USA"," NM","West","District #39"
6943,"Mary","Smith","Private",955959159,"87321","Ramah"," USA"," NM","West","District #39"
147,"Mary","Smith","Private",938775146,"59016","Busby"," USA"," MT","West","District #33"
237,"Mary","Smith","Private",936828297,"59081","Silver Gate"," USA"," MT","West","District #33"
480,"Mary","Smith","Company",933611068,"59754","Twin Bridges"," USA"," MT","West","District #33"
768,"Mary","Smith","Company",932074715,"59462","Moccasin"," USA"," MT","West","District #33"
810,"Mary","Smith","Company",930860846,"59831","Dixon"," USA"," MT","West","District #33"
4692,"Mary","Smith","Company",954585289,"59041","Joliet"," USA"," MT","West","District #33"
873,"Mary","Smith","Private",931169815,"59760","Willow Creek"," USA"," MT","West","District #33"
1018,"Mary","Smith","Company",930881375,"59824","Charlo"," USA"," MT","West","District #33"
2265,"Mary","Smith","Private",951250306,"59731","Garrison"," USA"," MT","West","District #33"
2617,"Mary","Smith","Company",957914822,"59638","Jefferson City"," USA"," MT","West","District #33"
2749,"Mary","Smith","Company",953722100,"59050","Lodge Grass"," USA"," MT","West","District #33"
6159,"Mary","Smith","Company",951008623,"59072","Roundup"," USA"," MT","West","District #33"
3057,"Mary","Smith","Company",956611855,"59435","Ethridge"," USA"," MT","West","District #33"
4274,"Mary","Smith","Private",955452709,"59427","Cut Bank"," USA"," MT","West","District #33"
5120,"Mary","Smith","Private",953100421,"59022","Crow Agency"," USA"," MT","West","District #33"
5454,"Mary","Smith","Private",951467228,"59468","Power"," USA"," MT","West","District #33"
6006,"Mary","Smith","Private",954532914,"59935","Troy"," USA"," MT","West","District #33"
530,"Mary","Smith","Private",931532384,"97008","Beaverton"," USA"," OR","West","District #34"
5536,"Mary","Smith","Company",956421322,"97035","Lake Oswego"," USA"," OR","West","District #34"
4867,"Mary","Smith","Company",951259261,"97040","Mosier"," USA"," OR","West","District #34"
330,"Mary","Smith","Private",939280956,"97041","Mount Hood Parkdale"," USA"," OR","West","District #34"
946,"Mary","Smith","Company",930231602,"97045","Oregon City"," USA"," OR","West","District #34"
3320,"Mary","Smith","Company",958325644,"97060","Troutdale"," USA"," OR","West","District #34"
6636,"Mary","Smith","Company",951690457,"97080","Gresham"," USA"," OR","West","District #34"
1145,"Mary","Smith","Company",932020562,"97110","Cannon Beach"," USA"," OR","West","District #34"
2737,"Mary","Smith","Company",953114846,"97215","Portland"," USA"," OR","West","District #34"
1622,"Mary","Smith","Company",936705583,"97236","Portland"," USA"," OR","West","District #34"
5483,"Mary","Smith","Private",959811169,"97256","Portland"," USA"," OR","West","District #34"
5198,"Mary","Smith","Private",956624340,"97258","Portland"," USA"," OR","West","District #34"
2212,"Mary","Smith","Company",951711149,"97381","Silverton"," USA"," OR","West","District #34"
170,"Mary","Smith","Company",938377751,"97409","Alvadore"," USA"," OR","West","District #35"
3195,"Mary","Smith","Private",957087665,"97423","Coquille"," USA"," OR","West","District #35"
6859,"Mary","Smith","Company",958280634,"97490","Walton"," USA"," OR","West","District #35"
4681,"Mary","Smith","Private",956152291,"97532","Merlin"," USA"," OR","West","District #35"
7116,"Mary","Smith","Company",955944571,"97604","Crater Lake"," USA"," OR","West","District #35"
